,action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
1000F00F1000F00F1000F00F,5.625182380334445,6.786081013882743,7.408445529355251,10.36826429844744,5.947063718246932,7.120151089859611,6.049531989455498,8.008969034290057,7.050873616396512
0091000F2107000F2107000F,0.0,10.891026967937908,6.4414278694087574,4.866166859881854,12.075328997426102,4.534778278890503,10.03978577159576,11.53830010704489,0.9685447045898439
00A3000F3208000F3108000F,0.0,17.835012197308465,0.0,0.0,-1.1764874999999997,0.0,0.0,0.0,0.0
00A2000F3108000F2208000F,0.0,0.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0
0094000F3208000F3208000F,0.0,0.0,3.3178961397665656,0.0,0.0,0.0,0.0,-3.0,0.0
C442000F3240D00F3240C00F,15.0,30.064626932594194,0.0,0.0,0.0,0.0,6.728850845391426,0.0,0.0
0090000F0090000F0090000F,0.0,0.0,0.0,0.0,12.555186320298189,0.0,0.0,5.217534760258552,0.0
9520000F4300900F4300900F,0.0,0.0,0.0,0.0,0.0,0.0,10.391153375767555,0.0,0.0
0093000F3207000F3207000F,2.233643430100093,0.0,-2.8090429783864517,-3.1310977096370403,0.0,-2.1588156749231873,0.0,0.0,0.0
00A2000F2108000F2108000F,0.0,0.0,0.0,0.0,5.87669206490318,27.80230263388952,4.547620605321729,0.0,4.149625465076555
B433000F3330C00F4330C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45316942245421,0.0
0622000F2106000F2106000F,8.937635676964899,15.279619951869261,4.028091538724665,10.250038134442999,7.310719403050248,16.12526231680002,8.941247040198686,10.357444728105019,7.651210630539899
0092000F2107000F2107000F,2.402716033914569,8.43111431249233,8.624871198832857,21.88645686670511,9.99877263986933,7.70621424317925,9.548219044736015,0.0,0.0
0095100F4209000F3200A00F,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.933893749999999,0.0
00A5100F4200A00F4200A00F,3.8851940919013415,-1.2064612026629442,-0.5381903009167743,-3.060924291036319,0.0,0.0,0.0,0.0,0.0
00A5100F4209000F4200A00F,11.130068186345689,0.0,0.0,0.0,0.0,-1.1591061485256349,-3.0,0.0,0.0
10A4200F4400A00F3400A00F,1.5110799602993876,0.0,-0.8071464413421077,0.0,0.0,0.0,0.0,0.0,0.0
200F400F4410C00F4410C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0
20A4200F4400B00F3400B00F,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1095100F3300900F4300900F,0.0,-4.65,6.0,0.0,0.0,0.0,-4.5,0.0,-9.0
00A5200F4220B00F4400B00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.900719828208523,0.0
0095000F220A000F220A000F,0.0,0.0,0.0,14.578791195210103,0.0,1.35,0.0,0.0,0.5114319179875411
100E000F100E000F100E000F,5.421450167175988,3.7721745325315164,4.087710038795753,0.0,2.193745616328501,0.0,3.8833245368559646,16.04935307620932,6.419825888802892
1000F00B1000F00B1000F00B,3.2905948275726375,4.003666720775759,8.112885279233812,0.26306689304052644,3.4871332902423413,7.435070366251419,2.8346059441991796,5.861887860169972,4.096923125777087
0091000F1107000F1107000F,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,7.466483830731251
00B3100F3300900F4200900F,-3.987219896638356,12.040633433719703,1.484340777607025,10.899012305079289,6.778456844651803,7.155692345558485,-0.5249141834611892,7.669044349889049,-1.0646156326769918
0093000F3108000F3108000F,-1.2685026328125,0.0,0.0,12.862259419478843,0.0,-2.118857673379269,0.0,-0.8015076340267409,0.0
1094100F4200900F3200900F,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1093000F3209000F3209000F,-3.3,-5.25,0.0,0.0,0.0,0.0,3.793167416132194,0.0,0.0
0091000F2107000F3107000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0080000F2106000F3106000F,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0
1081000F2106000F2106000F,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
1083000F3206000F3206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094000F3208000F3208000F,-3.0,0.0,0.0,-3.0,0.0,0.0,-6.0,-4.5,-2.1442309754682842
0080000F2106000F2106000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
1081000F2106000F3106000F,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,-9.0,0.0
0060000F0060000F0060000F,0.0,0.0,0.0,0.0,2.1444099253659754,0.0,9.455002454278144,2.1444099253659754,0.0
0070000F0070000F0070000F,4.930709870769744,0.0,2.9512224298224585,0.0,0.0,0.0,15.274754600189446,0.0,0.0
000A000F000A000F000A000F,0.0,8.037138527280325,4.025089112843921,1.3244371486537563,0.0,0.0,5.999807996582167,4.80817316404351,9.529727550354073
0095100F3300900F3300900F,-0.5713858280021951,0.0,0.0,-3.0,-1.5,0.0,9.908760934842038,0.0,0.0
0095100F4200A00F4209000F,0.0,5.209476454898794,0.0,3.0,0.0,10.71737130639104,12.469909166328629,13.32264375,0.0
0090000F2106000F2106000F,0.0,0.0,-0.12588235087611377,0.0,0.0,0.0,0.0,0.0,0.0
0093000F3207000F3107000F,0.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0
0091000F2206000F2206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.24849388384294
0094100F320A000F3209000F,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
10A5200F4400A00F4400A00F,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
10C5400F4410C00F4410C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.410375
0530000F2105000F2105000F,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0096100F4300900F4300900F,0.0,0.0,0.0,0.0,0.0,11.293709317018532,0.0,0.0,0.0
000F000F000F000F000F000F,0.0,0.0,0.0,8.41289768624627,6.934984227122675,0.0,5.7436180904117355,3.8439267204168095,4.426382012799749
000E000F000E000F000E000F,0.0,0.20759963071529167,0.0,7.28365654943223,0.0,0.0,0.0,0.0,0.0
1000F00E1000F00E0000F00E,0.0,0.0,0.0,0.0,0.0,0.0,4.044774369743058,0.0,0.0
00A7100F4130A00F4130A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B6400F4330C00F4330C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10761230539688,0.0
00A2000F2208000F2208000F,5.201001890071927,10.602634378056042,9.085433099584325,16.520135159115583,13.744801193846858,12.660294270441169,0.0,27.136219570264032,12.00576828606271
00B2100F3200A00F4200A00F,0.0,3.305641734423247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0095100F3200A00F4209000F,-3.0,0.0,1.3211195664957618,0.0,0.0,0.0,0.0,0.0,0.0
00A5100F3200A00F3209000F,0.0,0.0,0.0,8.529684421875,0.0,0.0,0.0,0.0,0.0
A520000F4300B00F4300B00F,0.0,0.0,0.0,0.0,17.52333704519382,0.0,0.0,0.0,0.0
0009000F0009000F0009000F,5.2924882136889995,0.0,5.2924882136889995,0.0,0.0,0.0,0.0,0.0,15.905272260249438
00B3100F3300900F3300900F,3.077535457257551,15.219355979201492,6.241850076828288,22.1849578790134,14.423933152307022,16.41590534838189,15.521470741255099,12.422552353918448,4.235931406527683
10A3000F3108000F3108000F,-3.0,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0
1092000F3108000F3108000F,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0
0082000F2007000F2007000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0082000F2008000F2007000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094100F4200A00F4200A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0
10B3200F4300C00F4300C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
100F100F3200C00F3200C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10A3000F3200B00F3200B00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100F300E3400E00F3400D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100F200E4200D00F4200D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10B4200F3400C00F3400B00F,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0
00D4400F4400D00F4400D00F,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
00B5200F3400B00F3400B00F,0.0,0.0,0.0,0.0,0.0,-1.3043498366153239,0.0,0.0,0.0
10A3000F3209000F3208000F,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0081000F2206000F2206000F,0.0,16.5,0.0,0.0,1.5938229317244874,0.0,0.0,0.0,0.0
0096000F3300900F3300900F,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
10A3100F3300900F3300900F,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
20A4200F3400B00F4400B00F,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10A3100F3300900F3400900F,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10A3100F3300A00F3400A00F,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
00B3100F2400A00F4300A00F,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0
00C3100F4300A00F4300A00F,1.7449542658974795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B5100F3200B00F3200B00F,0.0,2.3456380227941946,0.0,12.115444010530378,0.0,0.0,0.0,0.0,0.0
00B3100F4200A00F4200A00F,6.283843381651262,18.562282097203713,1.3097468050544894,17.037230476353383,12.243165621594358,0.0,0.0,27.551297693189944,8.025662707540622
00B2100F4200A00F3300A00F,4.544688257588745,2.7145228299465414,-1.9580051110954297,21.968357721314327,34.712289621042956,0.0,0.0,0.0,0.0
0095000F3209000F3209000F,5.648072719296369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B3100F3300900F4300900F,-2.6759858457033645,26.237159802697757,-6.78860509478465,24.850685754242583,18.704178152775572,11.960522442868534,26.72314801656499,13.651626685497156,-2.909367314342095
00B3000F3209000F3109000F,0.0,0.0,0.0,0.0,0.0,0.0,8.087910862762646,0.0,0.0
00A2000F2109000F2108000F,0.0,0.0,6.734897166497269,11.570808246755874,14.142680992353714,12.119015233889916,5.7,21.655983385392055,0.0
0093000F3009000F3009000F,0.0,0.0,2.1165929205964398,0.0,5.2684269638286985,0.0,5.9346315147773545,0.0,0.0
00B2100F4200A00F4200A00F,0.0,0.0,-0.02689719330644369,0.0,0.0,0.0,11.968960173547966,0.0,0.0
00B3100F4200900F3300900F,-1.5,-6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
00A2000F3207000F3107000F,0.0,0.0,0.0,0.0,-5.371356870624067,0.0,0.0,0.0,0.0
00A4100F3100A00F3100A00F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
10B4200F4400B00F4400B00F,-1.5,0.0,-3.0,0.0,0.0,0.0,0.0,1.5,0.0
00C5200F4300C00F4300C00F,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B3100F3200B00F3200B00F,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0
00A4200F3200B00F3200A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A5100F3200A00F3200A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
0085000F3208000F3208000F,0.0,7.547126213344873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E132000F3230B00F3230B00F,0.0,0.0,0.0,0.0,0.0,0.0,10.19109286906712,0.0,0.0
1092000F3108000F3008000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A4000F3308000F3308000F,0.0,0.0,0.0,18.353877893951445,0.0,0.0,14.449812081480035,0.0,0.0
0091000F2007000F2007000F,0.0,0.0,-1.5179374921236102,0.0,0.0,0.0,0.0,0.0,0.0
00B3100F3400900F4300900F,0.0,0.0,7.5,0.0,0.0,0.0,1.5089507797325936,0.0,0.0
10A5200F4400B00F3400B00F,0.0,0.0,1.7761958629475725,0.0,0.0,0.0,0.0,0.0,0.0
00B3100F4209000F4200A00F,0.0,0.0,0.0,5.991924770255588,0.0,0.0,0.0,0.0,4.998911150612116
0095100F4200A00F3209000F,4.8488530397661105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0630000F2106000F2106000F,0.0,0.0,0.0,0.0,2.9757426012524553,0.0,0.0,0.0,0.0
0530000F2150000F3050000F,0.0,0.0,0.0,0.0,3.69416228401196,0.0,0.0,0.0,0.0
100F000F100E000F1000F00F,0.0,0.0,0.0,0.0,4.970235815477124,0.0,0.0,0.0,0.0
00A3000F3109000F3109000F,0.0,0.0,0.0,17.416986479547898,0.0,0.0,0.0,2.8549096657245197,0.0
0095000F2209000F2209000F,0.0,0.0,9.756442431067324,0.0,0.0,0.0,0.0,0.0,0.0
0095100F4200A00F4200A00F,0.0,4.2352810304762505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0092000F1107000F1107000F,0.0,0.0,-1.1863589585487608,0.0,0.0,0.0,10.416475785312544,-1.65,0.0
00A2000F3107000F3107000F,0.0,19.110754321704015,0.0,-3.0,0.0,-5.652319154333029,-4.3125,0.0,0.0
0091000F2106000F2106000F,0.0,0.0,-4.5,0.0,0.0,3.0,0.0,0.0,0.0
00A3000F3208000F3308000F,0.0,8.430730410447929,0.0,3.0,0.0,0.0,0.0,0.0,0.0
00C3100F3400A00F3400A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9520000F2400900F2400900F,0.0,0.0,20.402278738495497,0.0,0.0,0.0,0.0,0.0,9.555810870953335
0530000F2150000F2150000F,-3.9412632800037866,9.362988759997496,-3.0,0.0,2.8498957968651366,0.0,0.0,10.816289463676643,0.0
0530000F1150000F1150000F,0.0,0.0,6.072731329904846,0.0,0.0,0.0,0.0,0.0,0.0
0081000F2106000F2106000F,0.0,5.726944695856851,0.0,0.0,0.0,26.96290179595863,0.0,0.0,0.0
0090000F2160000F3060000F,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
0520000F2060000F2060000F,0.0,0.0,-6.3,0.0,0.0,0.0,0.0,0.0,0.0
0050000F0050000F0050000F,4.412115227870741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0096000F4300900F3300900F,0.0,0.0,-4.005653911861242,0.0,3.0,0.0,0.0,0.0,6.861909050127883
0090000F2060000F2060000F,0.0,0.0,0.0,9.184941447368871,0.0,0.0,0.0,0.0,0.0
00A2000F3108000F3107000F,0.0,2.5874872251171417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
