action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
-1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.35,3.0,0.0,2.925,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,-1.5
-12.282552417832399,14.29966137861902,-6.20194180510874,6.002288516362079,-2.306673973535156,9.93761581011229,-0.5365681362304684,6.344824746540832,-6.445251927833497,-3.4891833948057176,-3.047443545851551,5.818969906685634,28.92161388877645,6.18042485556893,-1.2878800463115234,8.50151884323236,2.4136379416048506,-2.741901607893854,-7.369531258558819,34.677545998981934
6.252236057001355,14.377411273641727,-12.96601991018753,-9.597250891968653,0.08231725656561517,7.239266186978733,11.504232184846742,17.734634994516842,1.1169720862861787,-3.4891833948057176,-5.882005823678417,6.408113716401235,16.567758798559186,6.64065293550521,-0.279832316118112,7.802958068894686,26.431483211819987,-1.7814396258984322,-3.079681921468543,34.72024667160537
7.109695099829519,23.219128178628356,-12.377635119553545,5.449075199312988,-2.5559196235936166,13.645849484895205,21.410422372841364,5.493535111706153,20.94287350571178,3.259818826680395,-4.858824010757694,19.162025892050565,7.45905432581276,3.029033281708164,0.6336128938846928,11.88102538967851,23.84843849973772,0.09166774613470974,-6.626537929188904,43.52035254804369
5.272215351035488,39.19573387136384,-13.381111862677196,7.747957718802988,-2.230061778408485,15.317657947751655,19.257310069204053,5.327917679667815,20.126950066065696,10.592446948559163,-0.8665233455864603,20.018159404863333,19.456864500575218,7.5750118388734755,10.881375891533354,21.05704406079891,24.319929393766287,5.162407250792442,3.3996095389453576,49.91548058164052
6.8870849933793075,31.81174790747461,-9.071838820919787,12.806668654475633,-1.151680323871425,18.188587841281795,31.25313989493707,22.782218366364845,15.365134021117624,10.142795404758246,-0.28999286770273924,21.78817620859442,30.910214047832678,6.0750118388734755,8.771244386258434,24.958358281075,12.816533995354185,15.975637803957117,-2.230652353159595,84.46397115588834
6.433874724536349,35.40273707753538,-9.776669327572774,18.211340633395388,6.341702844491443,26.840453246351448,30.24175145165143,20.072294887082734,36.73181680192432,31.847608066590745,1.557352555135106,20.083649331915534,42.249495724906836,11.46778177753102,10.022315182502112,24.079768644358552,13.124571417311031,9.370947925038651,-4.259445482856677,74.44524289572934
28.119233262501382,41.24363976160919,-8.125572019884183,27.08035969116448,11.8978124236702,49.60932298455919,16.303948975997194,22.181336172748512,45.81164337867963,31.59644108921166,21.436045183978134,14.971346559638977,42.73977195572637,21.111970084005982,-1.217433109499102,23.133529442977522,20.964359467422863,16.310183180435263,-1.9044555274274302,72.1458879094403
9.09180693713697,41.22867224641216,-12.466518943666172,32.11531390224614,17.274014005509414,39.93545324081982,21.5399659447029,39.692556526454425,43.983844844683695,36.162652951500725,35.320753450851896,25.313841733112362,45.7386054165766,27.675142642397958,-1.1839879025229134,22.39000083696854,15.524133118839202,16.310183180435263,-1.2382021261725793,69.99878965424854
15.412506682603283,40.39658911225093,2.0902446676243684,40.55792660203686,25.00281590794454,31.342266666061516,21.29776213166801,52.21391746898851,41.34944040538507,46.050062001109524,29.958472772178556,29.247378226472502,39.51438242992796,39.94143121744143,-0.5451739121091754,39.80545254470689,16.328749011588997,30.132183692992974,-1.2382021261725793,85.70771615583823
12.137776037908168,44.687070612548496,0.10542770947987634,42.45568473723012,35.49763174147225,13.690087872913479,46.572878033832446,95.05416592867914,52.29524828676653,47.17266960633978,25.268557909702096,24.669373055743037,36.271406992782,34.74754779430475,3.6244445575137743,59.41311235374391,21.555051927058834,29.31994505141907,-10.5189532131925,72.72124057609416
5.514964929639035,40.6003864397956,3.8699815417608203,48.73326618620709,34.43787640792276,9.934665203570457,74.17897654740585,94.0852629791774,49.56039849934194,45.353323088324785,19.335040109283856,31.97490918473914,39.356829122254695,34.57614606494097,26.196920202181232,55.140307157440056,15.970043401312646,29.646391140902026,-2.4235340751620154,82.07601063114265
1.8829625721156376,45.07432159994941,-4.506266664019094,30.113583833974154,38.38700255669019,19.550687170233715,70.01210411580607,84.73810227051557,65.73205586534908,42.60958068852265,16.88982886098053,32.59468436837966,58.50142915507214,37.38975860919475,20.619602426890445,50.026287522171415,16.03147689892835,26.484468127282273,14.638864021339817,79.63628468682487
14.20957737530074,57.61344924016034,-7.150520265072217,52.771397978534225,33.65406880449832,32.389909387613756,74.28952998745444,78.85223464987337,72.30822093867262,35.49452919914313,11.205784182238038,34.621858763848756,56.945512692776866,40.81048097647901,2.755435064089483,49.734694079281766,21.03783314669024,26.288003361513304,11.365196278776741,66.15089709174359
12.282792502737749,58.65621017835675,-11.913063974965059,51.48939948712285,30.324111830015163,36.74093912607258,59.6079464470178,76.39114131221773,81.54089560560328,36.104197306174704,11.290887267677675,33.95121318893413,62.43860630422199,37.11311076929201,13.99272074508963,57.71858216868522,20.208291122122034,24.56353440756104,15.590975747559805,79.34696104500559
23.659465260915916,59.89767736069023,-10.470429050813099,51.74188648462354,37.16261694912388,49.49082978539255,48.295449396022406,75.36541752942829,82.69094436802075,36.63681309006656,19.283275369074506,37.28360691276566,45.72901081487804,45.56865521075121,21.41323151633928,58.739952785505025,25.5557822831094,36.81509985446763,53.728771066603294,74.64681553947062
6.091759177615685,62.05881839035056,-9.352381243985866,53.283914249732526,39.52122575165839,48.23243478687651,42.31501838201758,87.37052875092527,89.38532519587181,36.63681309006656,20.548851810152264,29.587971692196753,45.92975043434973,63.13795710487078,16.833254619013324,58.476276490363915,35.62105261453881,50.48487821742291,45.65742532538252,67.96505445763361
2.868442653192531,75.36616638624677,-9.235332515552171,62.37213693923461,46.66993255175595,48.69315193869734,50.736846016396576,84.24183172351175,98.75346540427988,25.80182707979224,15.752492075286888,32.437971692196754,58.413699246608296,75.39947227934391,14.197499808828706,58.459085813141016,32.153195167232084,44.08400223044326,42.03898320854855,83.66215315877082
4.22174887845928,71.81764539721593,-9.883051099227853,68.10531596091931,41.67050008412848,53.462313273814104,54.80912441200278,83.87653412071572,103.5806076536326,30.479995978173534,25.416509027613355,62.05817814400546,54.45538828067595,87.95354587663162,19.679221051780303,60.087387937440916,42.87773116865857,44.54767633490389,34.255509798869824,87.14814585747743
12.263193118140286,73.41055149309861,-4.694160938881412,73.22780199061941,40.743905169517255,63.0314290677471,65.82822973187213,96.62398248754005,92.78352238062864,43.91755047539628,19.34985855081922,79.71874758549944,63.71915881624321,80.8766493727077,32.515058576041014,65.04596703544351,38.45490163921938,48.04862099012745,43.75911086103818,80.86951740833047
12.073569154057125,73.62848302703146,16.853620382240052,77.27591136051849,41.29183733359936,63.134061098107196,54.23223139366434,100.77151082254736,91.74437042071084,43.12735946341025,40.68346881572165,88.48683989782984,63.2011834669874,88.89952685458107,15.63966583617221,64.28743075260175,60.93061339638494,49.14735572967954,45.1735518714855,80.88058074574212
15.884191711860481,72.56025012754407,37.3101160652545,75.56177294944895,35.52931489214273,62.88233071909163,65.54758201890324,106.35677701929548,103.90561715030923,45.104687969039965,38.140735110776674,75.98167771745555,45.73718211324141,86.55513673922373,12.708380333078479,81.07906433166292,46.37199491671909,48.19342801461616,50.57447688450224,77.26903942211126
19.135206977560838,67.13816030344462,11.198756622117369,67.76970760524672,27.04105170056236,78.20546995618157,66.7019162500262,98.01906918278041,110.94779444062965,63.30245515667236,25.730247764244776,99.37859107109517,59.98319449464331,101.13567624487008,18.484158683208474,83.68883505696672,34.821647322599055,49.30215381635277,49.59059074265206,82.30308521957701
