action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
0.0,0.0,-4.5,3.0,-10.194375,14.025,-6.0,5.557499999999999,-12.15
-53.23030550537109,4.971690307617187,-57.1903125,79.2615362548828,66.41717332763672,66.098619140625,6.1208248535156216,42.763508477783205,-72.45
-102.7145086303711,58.6696806477551,-56.703108180004534,152.88454057428333,80.097530327042,89.91377205261966,44.00114392598393,2.9929103537148833,-92.3360058897685
-148.4269992553711,124.86345402776087,-121.61701444407814,243.04586633977505,116.0496974650443,109.46815096109768,79.03001589710563,71.90097354462735,-151.3701835779617
-146.74804038879677,161.05737794256436,-124.92330658293565,321.3712240396244,151.35082901446143,136.66834392281703,192.15635127376714,89.95325376359656,-149.92830257559405
-156.1993312885963,259.8488671474461,-118.21703995603008,333.7950609789707,231.1571422551919,202.88288093271922,200.2501759002496,114.03833178581252,-186.02787186140645
-140.5920912082833,317.3227125286657,-110.03071098688122,388.7132309254338,244.32403286681011,240.15094137692478,273.97073325878745,142.63217819538266,-169.3989257453797
-138.6522933373623,370.54454374346744,-87.56242719916376,503.9102188035198,268.5808718168539,226.79151847028376,274.7326654998536,191.37278125372939,-172.1088861474374
-108.76300924689127,426.6289527379798,-86.82744117357328,567.511449924129,295.6440732454467,298.53308032571437,318.28493872633896,267.6722443193555,-121.32267706900753
-92.18910685641069,432.1548982299022,-50.04898589115129,593.5151555430671,331.80857362470954,302.96031591154804,286.79699189130014,341.1128268000642,-95.89596714744658
-115.50220912211685,478.3707306623017,-42.60074603369792,619.753477634682,341.7471218696904,363.2855970990647,335.08148663662564,341.4714405183567,-84.38320833122404
-108.85556293680536,562.935741765019,-35.2053012527325,721.2263075722528,388.1420776695219,467.3171513038256,356.6407932512457,369.1711271593539,-48.33447547737433
-89.47314755001614,612.714427243347,-11.528207192220293,728.2362967771053,447.0209428171231,550.3734463635117,363.830548461864,374.931047939743,-51.49234699902144
-80.98588563828338,667.0033002567227,-26.637846068243633,846.4485403369797,544.9955535652524,552.0233980786431,391.5695573146754,453.86302402646135,-63.05190734060594
-67.90023025878013,629.5283857768186,-3.476845129021079,912.3789314096115,560.7236831073797,576.4646083436099,417.0115400519109,483.83187106563946,-52.862717833222376
-84.71954687918563,657.5754900564473,3.4692590158865997,928.3049771663921,570.6874171474117,580.7368388875545,449.6386629945261,539.8932753439491,-38.778566003178646
-71.32548507943883,720.5328323803808,-8.127994101633917,927.0127659334548,615.7757111975857,656.519491258879,500.7892153720687,570.4924417640245,-12.061881635810607
-10.23420893823942,818.8200142969058,-21.12490901669321,876.74658218332,644.0568714424387,662.7035951356975,560.9084896947322,586.7605443951145,33.13834898136109
-4.0748184087032655,830.8867329301444,10.8334371303486,933.7918817461984,709.9972859647444,716.4597923697697,633.7306714019135,606.7647819595436,17.84291286546251
-2.1075718514882738,848.4359918908365,22.54524222827787,960.0912259575925,742.3429472246771,711.4326015046327,646.3341806189969,614.9408853333244,39.554736579287145
