,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
C30F0F0F0F0F,0.0,0.6000000000000001,0.0,4.551213099416268
0F0FC30F0F0F,-0.246,0.0,0.0,2.0697475042245044
F0F00F0F0F0F,0.0,0.6000000000000001,0.0,0.0
F00F0F0FF00F,1.6745999999999999,0.0,0.0,0.0
F00F0F0F0FF0,0.0,0.654,0.0,0.0
0FF00FF00F0F,0.0,2.7570572172198062,0.0,0.0
F00F0FF00F0F,0.0,0.0,1.3026659464695445,0.0
0FC30F0F0F0F,0.0,2.9930483158576084,0.0,0.7311197767869474
0F0F0FC30F0F,0.0,0.0,0.9683679636046195,0.0
0FF00F0FF00F,0.0,0.0,0.0,-0.8683550568616621
