,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
FF0F0F0FF0,-0.6000000000000001,0.0,0.0,0.0
0F0F0F0F0F,0.0,3.3724634003748934,-0.338937244884095,-0.8934555907542991
FF0FFF0F0F,0.0,0.0,-0.9,0.0
0FFFF00F0F,-1.0532385600000003,1.2290147805,0.0,0.0
FF0FF00F0F,0.0,0.0,0.9,0.0
0FF0FF0F0F,-0.38399999999999995,0.0,0.0,0.0
FFFFFF0F,0.0,0.0,0.0,1.6484815936235042
0FFF0FF00F,0.0,0.0,0.0,-1.7595
F0FF0F0F0F,0.30000000000000004,0.0,0.6622386450000001,0.0
terminal,0.0,0.0,0.0,0.0
