,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0FFFF00F0F0F,0.0,0.0,0.0,-1.5
0FC30F0F0F0F,-0.9,0.0,-1.8,0.0
F00FFF0F0F0F,-1.5,0.0,0.0,0.0
C30F0F0F0F0F,0.0,-1.5,0.0,0.0
0F0FF0FF0F0F,2.1,0.0,0.0,0.0
0F0F0F0F0F0F,0.0,-0.30000000000000004,0.0,0.0
FFF00F0F0F0F,0.0,0.0,-0.30000000000000004,0.0
0F0FF00FFF0F,0.0,0.0,0.0,-1.5
0FF0F00F0F0F,-0.30000000000000004,0.0,0.0,0.0
FF0F0FF00F0F,0.0,0.0,0.0,-0.30000000000000004
FF0F0F0FF00F,0.30000000000000004,0.0,0.0,0.0
F0FF0F0F0F0F,0.0,0.0,-0.9,0.0
F00F0F0FF00F,0.0,0.0,0.0,0.0
