,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0FF0F0F0F0F,0.0,0.0,0.0,0.9
0F0F0F0F0F0F,-3.6,-3.0,0.1499999999999999,-2.6195700000000004
0FF0F00F0F0F,0.0,0.0,0.99,0.0
F00FFF0F0F0F,0.0,0.0,0.0,-0.30000000000000004
C30F0F0F0F0F,0.30000000000000004,0.0,0.0,0.0
F0F00F0F0F0F,0.0,0.0,0.0,-0.711
F00FF00F0F0F,-0.4650000000000001,0.0,0.0,0.0
0FF00FFF0F0F,0.0,0.0,0.0,-0.6000000000000001
0F0FF00F0FFF,0.0,0.0,0.6000000000000001,0.0
0FFFF00F0F0F,0.0,3.2178000000000004,0.0,0.0
