,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
B6B6,-0.5850000000000002,0.0,-1.8,1.3867026
B697,0.0,-1.2000000000000002,0.0,0.0
F00F,-1.0987154132094,-4.382280000000001,-1.4703530556090327,-1.8600000000000003
A1F0,0.0,-0.20091000000000014,0.0,0.0
F0A1,0.0,0.0,-1.7539721384081295,0.0
97B6,-1.2000000000000002,-1.2000000000000002,0.0,-2.13
A7F0,-1.2000000000000002,-2.3381673757500003,-2.675857019925,-1.7136
F0A7,-2.1,1.164,-1.665,-0.9217785000000001
0FF0,-0.4166678507269199,-0.15816481321770107,-0.9,-1.9095774000000003
F0F0,0.7929948000000001,-1.2000000000000002,0.0,2.6463652814940004
85F0,-1.5,0.009908999999999989,0.0,-2.213565
FFF0,0.0,0.0,0.792,-0.25085999999999986
F0FF,0.0,0.0,0.0,1.2540000000000002
87F0,0.0,0.0,0.6000000000000001,0.0
terminal,0.0,0.0,0.0,0.0
C90F,0.0,0.0,0.0,-1.298884387188846
