,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
87F0,0.0,-0.20918099999999984,0.0,0.0
F086,0.0,1.3035898634553007,-0.273,-0.11999999999999988
F00F,2.73943781764545,0.0,0.30000000000000004,-1.5327000000000002
C30F,0.9406995500375852,-0.30000000000000004,0.0,0.0
86F0,-0.2694720000000004,0.0,-0.6247506937859999,0.24000000000000005
F087,0.0,-3.0,0.0,1.5
0FF0,0.11286000000000003,0.6681306256694362,0.0,0.0
terminal,0.0,0.0,0.0,0.0
AB0F,-0.21839519999999998,0.0,1.162243777927632,1.2000000000000002
F0F0,-2.2967061,0.0,0.0,0.0
0FC3,0.0,0.0,-0.09238275767925727,-1.2000000000000002
F0B6,1.5,0.0,0.0,0.0
C3F0,0.0,0.0,0.0,0.0
F0C3,0.0,0.0,0.037325122553456734,0.0
