,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0FABFF0F,0.0,0.0,0.0,0.0
C30F0F0F,-1.505432582439562,-0.5347214979915316,1.29,0.0
0F0F0F0F,-0.2762168613457018,0.4056682378697214,-2.1,-2.294586
0F0FF0FF,0.0,-1.2000000000000002,-0.09023421899999998,0.0
F0FF0F0F,0.0,0.0,0.0,3.1599442052558873
FFF00F0F,0.0,-1.8,0.0,0.0
C30FF0F0,0.0,1.35,0.0,0.0
0FFFF00F,0.0,-0.30000000000000004,0.0,0.0
F00F0FFF,0.0,0.0,0.0,-1.665
terminal,0.0,0.0,0.0,0.0
F0C3F00F,0.0,0.0,1.0665903779823327,0.0
