,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0FF0F0F0F0F,0.0,0.0,0.9,0.0
0F0F0F0F0F0F,-0.19300999719000034,-0.8712221910000001,-0.9,-2.7990000000000004
0FF0FF0F0F0F,0.0,0.0,0.0,0.6000000000000001
0FFFF00F0F0F,-0.8559900000000001,0.0,0.0,0.0
C30F0F0F0F0F,0.0,1.2635129100000002,0.0,0.0
0FC30F0F0F0F,0.0,0.0,0.0,-0.6000000000000001
0FF00FF00F0F,0.0,0.0,2.1,0.0
F00F0FF00F0F,0.0,0.0,0.0,0.0
0FAB0F0F0F0F,0.0,0.0,0.0,-1.5
FF0FF00F0F0F,0.0,0.0,0.0,0.3635129100000001
F0F00F0F0F0F,0.0,1.2000000000000002,0.0,0.0
