,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0F00F0F,0.0,-0.9,-0.9,0.0
0F0F0F0F,-1.77427415553,-2.6221862212047,-0.8967442019277,-1.6746696422656524
F0FF0FF0,0.0,0.0,-0.846,0.0
F0ABF00F,-0.2514,0.0,0.0,0.0
980FF00F,0.0,0.0,0.0,0.0
ABF0FF0F,0.0,0.0,0.0,0.0
FF0FF00F,0.0,-0.573,0.0,0.0
C3AB0F0F,0.0,-0.6000000000000001,0.0,0.0
F0FF0F0F,0.0,2.24187,0.0,0.0
FFF00F0F,2.1,0.0,-0.27270697817349304,0.0
F00FFF0F,0.9027293021826508,0.0,0.0,0.0
0FAB0F0F,0.0,0.0,0.30000000000000004,0.0
AB0F0F0F,1.4947026,-1.8,0.0,0.0
0FF0FF0F,0.30000000000000004,0.0,0.0,0.0
0FF00FFF,0.0,0.594114,0.0,0.0
0FF0F00F,-1.2000000000000002,0.0,0.0,-0.30000000000000004
F00F0FF0,0.0,0.0,0.0,0.0
46AB0F0F,0.0,0.0,0.0,-0.8438856642265652
F00FF00F,0.0,1.12952509383,0.0,0.0
F0F0FFFF,0.0,-1.5747442019277003,0.0,0.0
F0C3FF0F,0.0,0.0,0.0,0.0
F0FFFFF0,0.0,0.0,0.0,0.9
0FF00FF0,0.6000000000000001,0.0,0.0,0.0
