,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0F00F0F,0.0,0.0,0.0,2.514657621996567
C3FF0F0F,0.0,2.4000000000000004,0.0,0.0
AB0F0F0F,1.391797357773963,0.0,0.0,-0.02999999999999997
0FFFF00F,0.0,0.0,-0.6000000000000001,-0.10870320000000011
0F0F0F0F,0.0,1.1100168000000001,-0.42729884223399106,0.0
0F0FFFF0,0.0,0.0,-1.638,0.0
F0FF0F0F,0.0,-1.038,0.0,0.0
F0F00FAB,0.0,0.0,0.0,0.0
FFF00F0F,0.30000000000000004,0.0,-0.6000000000000001,0.0
F00FF00F,0.0,2.3335200000000005,0.0,0.0
terminal,0.0,0.0,0.0,0.0
0FAB0F0F,-0.30000000000000004,-2.2851929999999996,-2.4000000000000004,-0.273
0FF0FF0F,0.0,-1.2000000000000002,0.0,0.049200000000000355
F00FFF0F,0.0,-1.2000000000000002,0.0,-0.9
0FF00FFF,0.0,0.0,0.1061081753044032,0.0
0FFF0FF0,0.0,0.0,0.0,0.10912968
