,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F0F0F,0.0,-0.6000000000000001,-0.9,-3.0
F00FFF0F0F0F,0.0,0.9810000000000001,-1.5,0.0
0FF00FFF0F0F,0.0,0.0,-3.0,0.0
0F0FF00FF00F,0.0,0.0,0.0,0.0
F0F00F0F0F0F,-3.0,-0.39,-1.2000000000000002,0.0
0FC30F0F0F0F,0.0,0.0,0.6000000000000001,0.0
0F0FF0F00F0F,-0.30000000000000004,0.0,0.0,0.0
0FF00F0FF00F,0.0,0.0,0.0,0.0
F0FF0F0F0F0F,-0.6000000000000001,0.0,0.0,0.0
0F0F0FF0FF0F,0.0,-0.30000000000000004,0.0,0.0
FF0FF00F0F0F,0.0,0.0,0.0,1.5
0FF0F00F0F0F,0.0,0.0,0.9,0.0
F00F0FF00F0F,0.0,0.0,-3.0,0.0
