,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
C30F,0.0,0.0,0.0,2.5654940274773756
AB0F,-1.6121412026401662,-1.683,-1.8,-1.3915051899124902
C3A8,0.0,0.0,0.0,1.2000000000000002
79C3,0.0,0.0,-1.8,0.0
0FAB,-0.754146,-1.25297259947034,1.1062694027477376,-0.8513999999999999
A8F0,0.0,0.30000000000000004,0.0,0.0
C995,0.0,0.0,0.0,0.05400000000000002
terminal,0.0,0.0,0.0,0.0
C3F0,0.0,1.067069574,0.0,0.0
79FF,0.0,0.0,1.2959531944290248,0.0
C3FF,0.0,0.0,0.0,1.2000000000000002
F0AB,0.0,2.1,0.0,0.0
5AC3,0.0,0.0,1.0769953194429025,0.0
FFAB,0.0,0.0,1.6206615070120511,0.0
