,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F0F,-1.066084176460898,-1.128995095165185,-1.5167659136864624,-4.1176022815840625
F0FFF00F,0.0,0.0,0.0,0.0
0FFFF00F,0.0,0.0,-0.9,0.0
F0ABF00F,0.0,0.0,1.5,0.0
F00F0FF0,0.0,0.0,0.0,0.0
F0980F0F,-0.6000000000000001,0.0,0.0,0.0
F0C3FF0F,0.0,0.0,0.0,0.0
F0AB0FFF,1.2000000000000002,0.0,0.0,0.0
FFFFFF,0.0,-0.6000000000000001,0.0,0.0
F00FF00F,0.0,0.0,0.0,-0.5975216467130924
F00FABF0,0.0,-1.5,0.0,0.0
0FFF0F0F,0.0,0.0,0.0,-0.4944554442569571
0FAB0F0F,0.0,0.0,0.8922061792503463,0.0
0F0FC30F,1.5,0.0,0.0,0.0
F0F00F0F,1.6296499418953898,0.0,-0.9,0.0
0F0FAB0F,-1.62,-0.30000000000000004,-0.7655740708316116,0.0
0FC30F0F,-0.6000000000000001,0.0,0.0,0.0
FF0FF00F,-0.41999999999999993,0.0,0.0,0.0
AB0F0F0F,-1.4107793820749654,-1.0790166637484504,0.0,0.3303550719667165
0FFFFF0F,0.0,-1.5,0.0,0.0
FF0F0FF0,0.0,-0.872271,0.0,0.0
FFFF0F0F,0.0,0.0,-1.5697287535229956,0.0
0FFF0FF0,0.0,0.0,0.9182441218293041,0.0
F0FF0F0F,0.0,0.0,0.0,-0.0833866404169944
FF0F0FFF,0.0,0.0,-0.6917444874500901,0.0
