,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0F00F,-1.8,0.0,0.0,0.0
AB0F0F,0.0,2.1,-0.30000000000000004,0.0
C3C30F,0.0,-0.6000000000000001,0.0,0.0
FF0F0F,0.0,1.2300000000000002,0.0,-2.1
F0C90F,0.0,0.0,0.0,0.0
F0C30F,0.0,0.0,0.0,-0.30000000000000004
F0FF0F,0.0,0.0,0.0,-1.8
0F950F,0.7890000000000001,0.0,0.0,0.0
FF0FFF,0.0,0.0,0.0,1.2000000000000002
0FF00F,1.5,0.0,0.0,0.0
F00F0F,0.24300000000000002,0.0,0.0,0.0
F0AB0F,-0.30000000000000004,0.0,0.0,0.0
0F0F0F,0.0,0.0,0.0,0.0
