,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F00F0F,3.2709188594844347,-2.1,0.0,0.0
C30F0F,-0.30000000000000004,0.0,0.0,0.0
0FC90F,0.0,0.0,0.0,1.2972000000000001
C3C30F,1.8,0.0,0.0,0.0
0FF0F0,0.0,1.272,0.0,0.0
AB0F0F,1.2000000000000002,0.0,0.0,-0.9
0F0F0F,0.0,0.0,2.656192574085123,0.056171880000000014
0FF0FF,0.0,0.0,0.7188275880000001,0.0
F0F00F,-0.0643807425914877,0.0,-0.9,0.0
0A0FFF,0.96372,0.0,0.0,0.0
FFF0FF,0.0,0.21934800000000002,0.0,0.0
FF0F0F,0.0,1.9944000000000002,0.0,0.0
0FF00F,0.0,4.611449741976001,0.0,0.0
0F0FF0,0.0,0.0,0.0,1.85169236424
FF0FF0,-0.546,-0.022422990932240816,0.0,0.0
F0F046,-1.2000000000000002,0.0,0.0,0.0
FFF00F,-0.3708,0.0,0.0,0.0
0FAB0F,-1.4684229909322408,0.0,-0.43014482510165286,0.0
F0C3F0,0.0,-0.546,0.0,0.0
terminal,0.0,0.0,0.0,0.0
0F0FFF,0.4841065827050499,0.0,0.0,0.0
ABF00F,2.1,0.0,0.0,0.0
46FF0F,0.0,0.0,0.1018777151335411,0.0
F0F0F0,0.0,0.0,0.0,0.4612008467380399
