,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0FF0F00F0F,0.0,1.6107,-0.6000000000000001,-0.02999999999999997
F0F00F0F0F0F,-0.43758300000000006,1.4070000000000003,-0.6000000000000001,-0.7800000000000001
F00F0FF00F0F,-0.6270000000000001,0.0,0.0,-0.24000000000000005
0FF00FF00F0F,0.0,0.0,0.0,0.5700000000000001
0FF00F0FF00F,0.0,0.0,-0.273,0.30000000000000004
0F0F0F0F0F0F,0.30000000000000004,-0.573,0.0,0.0
F00FF00F0F0F,0.0,0.0,0.0,1.85883
0F0FF00FF00F,0.0,0.0,0.0,1.5
F00F0FFF0F0F,0.9,0.0,0.0,0.0
0FF0F00F0F0F,1.6266300000000002,0.0,0.0,0.0
