,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
46F0,0.0,0.0,-2.4000000000000004,0.4884249479740215
95FF,-1.5,0.0,0.0,0.0
F0F0,-0.19874867560468967,-0.6000000000000001,0.0,0.0
980A,0.0,0.0,0.0,0.0
F00F,0.0,0.0,1.284987477559774,4.697616640163644
0FF0,5.058037294688475,-1.119,-0.152229,-1.4965280482116206
F0FF,0.0,0.0,-1.2300000000000002,-1.5
F0AB,0.0,0.9718784951249342,0.0,0.0
FFF0,0.0,0.6172217773776849,0.0,0.0
0FAB,0.0,0.0,0.0,0.9319867668285102
AB0F,1.368552407371527,0.0,-0.3750744082577737,-0.839435587148027
ABFF,-0.190386757699084,0.0,0.0,0.0
