,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
C3C30F0F,0.0,0.9,0.0,0.0
C3F0F00F,-0.9,0.0,0.0,0.0
F0C30FF0,0.0,0.0,0.0,0.0
0FC3F0F0,0.0,0.0,0.0,0.0
C3F00FF0,0.0,0.0,0.0,0.0
F0C3F00F,0.0,0.0,0.0,0.0
F00F0FF0,0.0,0.0,0.0,0.0
0F0FF0F0,0.0,0.0,2.2146000000000003,0.0
0F0F0F0F,0.0,0.0,0.30000000000000004,0.0
0FF0F00F,0.0,0.0,0.0,1.33386
F0B60F0F,2.2386,0.0,0.0,0.0
B6F00F0F,0.0,0.0,-0.6000000000000001,0.0
C30F0F0F,0.0,0.0,-0.6000000000000001,0.0
F00FF00F,0.0,-1.7460000000000002,0.0,0.0
F0F00F0F,0.6000000000000001,0.0,0.0,0.0
