,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
C3F0,0.0,0.0,0.0,0.0
AB0F,-0.6000000000000001,-0.016637443664684448,0.0,-0.12536146839364282
7B0F,0.0,-1.8,0.0,0.0
F09B,0.0,1.2000000000000002,0.0,0.0
C30F,0.0,0.0,0.0,1.077
0FC3,0.0,0.0,0.0,0.135
0FAB,0.0,1.1135233198897403,0.10744339575277269,0.12316592217443467
terminal,0.0,0.0,0.0,0.0
F0A7,0.0,-0.8773916845668034,0.0,0.0
F0C3,0.0,0.0,0.0,0.0
ABF0,-0.30000000000000004,0.0,1.2743474838898772,0.30000000000000004
F0AB,0.0,0.0,0.0,-0.6000000000000001
FFAB,-0.30000000000000004,0.0,0.0,0.0
