,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
AB0F0F,0.0,0.0,0.930271978332888,0.0
0FFFF0,0.0,0.0,0.0,-0.6000000000000001
0FFF0F,2.0979329616392177,0.0,0.0,0.0
0F0F0F,4.1391635715253035,0.0,0.0,0.0
0FF00F,0.17861566045784683,1.9015138834820962,0.0,-1.2000000000000002
F0C3FF,-1.5,0.0,0.0,0.0
ABF0F0,0.0,2.4000000000000004,0.0,-0.492
98F00F,-0.557772,0.0,0.0,0.0
F0F0AB,0.0,-0.6300000000000001,0.0,0.0
C9F00F,0.0,-0.30000000000000004,0.0,0.0
F0FF0F,0.0,0.0,0.0,4.216470000000001
F0FFF0,0.0,0.0,0.0,-1.2000000000000002
ABF00F,0.0,0.0,-1.2000000000000002,-0.30000000000000004
0FC3F0,0.0,0.0,0.0,-0.6000000000000001
F00FC3,0.0,0.0,0.0,1.2000000000000002
F00FFF,0.0,0.0,-0.30000000000000004,0.0
F00F0F,0.0,-0.3819805924452,1.6286726205335345,-0.4650000000000002
C3FFF0,0.0,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
FF0F0F,0.0,1.8264300000000002,-1.8909756313402692,0.0
F0AB0F,0.0,0.0,0.0,3.6
F0ABF0,-0.18000000000000016,0.0,-0.9,0.0
F0C3F0,0.0,0.0,0.0,-0.9
0FABF0,0.0,0.0,0.0,-1.2000000000000002
F0C30F,0.0,0.0,2.4000000000000004,0.0
F0FFFF,0.0,0.0,0.0,1.2000000000000002
F0460F,0.0,0.0,1.2000000000000002,0.0
460FF0,0.0,0.0,0.6000000000000001,0.0
FFFF46,0.0,0.0,0.0,0.6000000000000001
F00FF0,0.0,0.0,0.0,0.0
FFFFF0,0.0,0.0,0.007885028901130608,0.0
FFAB0F,0.0,0.0,0.0,1.0842666028949224
C30F0F,0.0,1.5135,0.0,0.0
F00FAB,0.0,0.0,1.3349652540917214,0.0
FFF00F,-1.5,1.5280799283224997,0.0,-0.6000000000000001
C90F0F,0.0,0.0,0.0,-0.9
0F0A0F,-0.9,0.0,0.0,0.0
0FF0C3,0.0,-0.49157333971050776,0.0,0.0
0FAB0F,0.0,1.7807992832249964,0.0,0.0
0FC3FF,0.0,0.0,0.0,0.0
0F0FF0,0.0,0.0,0.0,0.37612237916030933
F0F0F0,0.0,-1.2984215305553666,0.0,0.0
FFABFF,0.0,2.4000000000000004,0.0,0.0
ABF0FF,0.0,0.0,0.0,0.0
