,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F0B6,-1.2000000000000002,-2.4000000000000004,0.0,0.0
C387,0.0,0.0,-1.8,-2.6910573
A946,0.0,-2.5512,-1.8,-1.854
B6F0,-1.8,0.029999999999999805,0.0,0.0
97C9,-6.068346834000001,-6.865282080000001,-5.9168579999999995,-6.2026200000000005
0F79,0.0,0.0,0.16200000000000003,0.0
970F,0.0,0.0,-1.8,0.0
87C3,0.0,0.0,-1.8,-0.6000000000000001
C997,-3.7582392000000002,-4.0204200000000005,-3.2396339999999997,-5.310573
B695,-0.6000000000000001,0.0,0.0,0.0
B6C9,-1.9080000000000004,0.0,-3.0,-0.8820420000000001
95B6,-0.53358,0.0,0.0,0.0
C9B6,-1.2000000000000002,-3.6,0.0,0.0
46A9,0.0,0.0,0.30000000000000004,0.0
F0C3,0.0,0.0,0.0,0.0
C3F0,0.0,0.0,0.0,0.002699999999999983
