,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0F0F0F,0.0,0.0,4.907953051807711,0.0
0FFF0F,1.2000000000000002,-1.2000000000000002,0.0,0.0
FF0FFF,0.0,0.0,0.7026,0.0
0A0F0F,0.0,0.9,0.0,0.0
FF0F0F,0.0,-0.30000000000000004,0.0,0.0
0FF00F,0.0,0.0,0.0,0.3346695901931965
0F0FFF,0.0,0.0,-0.13477887327301943,0.0
0F0F0A,0.0,0.0,0.0,1.268122112672698
F00F0F,0.036708005786500165,-2.203239645453716,0.0,0.0
terminal,0.0,0.0,0.0,0.0
AB0FF0,0.0,1.8,0.0,0.0
FFFF0F,-0.6000000000000001,0.010699014054282509,0.0,0.0
