,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
F00F,-1.8997965737937035,-1.0481304063510661,-0.15919033879883904,3.921621106014462
F0AB,0.0,-0.8730000000000001,0.0,0.6892184099598547
C399,0.0,0.0,1.8,0.0
0FF0,0.3670192080532686,3.7829991536274967,0.0,0.0
C369,-0.6000000000000001,0.0,0.0,0.0
ABF0,-0.5326723665136543,0.0,-0.30000000000000004,1.2754911258519634
F0FF,-0.96,2.0212908056412844,0.0,0.0
0FC3,-1.2000000000000002,0.0,0.0,0.0
8B0F,0.0,0.0,0.0,-0.8603640000000001
F0F0,1.7789347032454839,0.0,0.0,-0.30000000000000004
99AB,0.0,0.0,0.0,0.5973
8AC9,0.0,-0.30000000000000004,0.0,0.0
5AF0,1.456117231249074,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
980F,1.5540000000000003,-0.5341871946532297,0.0,0.0
A5C3,0.0,0.6000000000000001,0.0,0.0
6C0F,0.0,0.0,0.0,1.5329231524812093
ABA5,0.6113317272321764,0.0,0.0,0.0
C30F,0.0,-0.792,0.0,2.833720959753899
C90F,-1.2000000000000002,1.396893856901845,0.0,0.0
970F,0.0,0.0,1.94809444696386,0.0
