,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000,0.0,-1.5,-1.1720036720241562,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,9.678542560505335,0.0,0.0,0.0,4.7328650331954005,0.0,2.2969959802380195,-15.0,0.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000020000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,17.38623547495707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000,0.0,12.149360606396797,12.686701468745003,0.0,9.118578283077646,0.0,5.4610307301643495,0.0,0.0,0.0,9.253465597490568,8.037114630675964,9.674520334807063,0.0,23.69742276051616,0.0,8.986330286567018,8.85583756659835,0.0,8.08172739040339
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,5.506786987459134,7.042931182490907,9.470605535994904,9.311217776559324,6.7031164331379856,8.967741398025089,3.9435720610710345,9.087446258955577,9.522984316894785,14.342856700126775,9.232543059655015,2.98329796583701,9.428864348693224,5.513614085590101,6.888997848239875,7.22378570220491,3.8036104274891422,0.0,0.0,6.844632008593794
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.548500620351569,1.6171278147889547,1.7997748898494885,1.5923534879451098,0.9056690702784782,1.9011654245458276,1.6156738072980485,1.8331843932969885,1.758109036915509,1.6680911404056356,1.4452051501661063,1.0877798870211715,1.8340259136499635,1.0303383620816637,1.0167925866838448,1.7895400649110156,1.7734457227670357,1.7253163383682941,1.4384732582168716,1.8902339979808298
terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000001200000000230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000100000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.65,0.0,0.0,0.0,0.0,0.0,-1.5
00000000000000000000000000000000000000000000041000000001000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
