Dogfall	500.0	270	-183
Dogfall	500.0	270	-225
Dogfall	500.0	270	-219
Dogfall	500.0	270	-204
Dogfall	500.0	270	-264
Dogfall	500.0	270	-201
Dogfall	500.0	270	-198
Dogfall	500.0	270	-201
Dogfall	500.0	270	-207
Dogfall	500.0	270	-192
Dogfall	500.0	270	-189
Dogfall	500.0	270	-183
Dogfall	500.0	270	-174
Dogfall	500.0	270	-246
Dogfall	500.0	270	-201
Dogfall	500.0	270	-192
Dogfall	500.0	270	-183
Dogfall	500.0	270	-246
Dogfall	500.0	270	-219
Dogfall	500.0	270	-213
Dogfall	500.0	270	-195
Dogfall	500.0	270	-222
Dogfall	500.0	270	-231
Dogfall	500.0	270	-237
Dogfall	500.0	270	-207
Dogfall	500.0	270	-174
Dogfall	500.0	270	-216
Dogfall	500.0	270	-231
Dogfall	500.0	270	-243
Dogfall	500.0	270	-228
Dogfall	500.0	270	-207
Dogfall	500.0	270	-189
Dogfall	500.0	270	-195
Dogfall	500.0	270	-186
Dogfall	500.0	270	-189
Dogfall	500.0	270	-198
Dogfall	500.0	270	-180
Dogfall	500.0	270	-177
Dogfall	500.0	270	-183
Dogfall	500.0	270	-201
Dogfall	500.0	270	-195
Dogfall	500.0	270	-240
Dogfall	500.0	270	-177
Dogfall	500.0	270	-201
Dogfall	500.0	270	-204
Dogfall	500.0	270	-198
Dogfall	500.0	270	-183
Dogfall	500.0	270	-207
Dogfall	500.0	270	-222
Dogfall	500.0	270	-207
Dogfall	500.0	270	-216
Dogfall	500.0	270	-195
Dogfall	500.0	270	-216
Dogfall	500.0	270	-228
Dogfall	500.0	270	-195
Dogfall	500.0	270	-210
Dogfall	500.0	270	-183
Dogfall	500.0	270	-189
Dogfall	500.0	270	-228
Dogfall	500.0	270	-231
Dogfall	500.0	270	-207
Dogfall	500.0	270	-207
Dogfall	500.0	270	-201
Dogfall	500.0	270	-171
Dogfall	500.0	270	-192
Dogfall	500.0	270	-225
Dogfall	500.0	270	-183
Dogfall	500.0	270	-243
Dogfall	500.0	270	-201
Dogfall	500.0	270	-198
Dogfall	500.0	270	-213
Dogfall	500.0	270	-183
Dogfall	500.0	270	-198
Dogfall	500.0	270	-213
Dogfall	500.0	270	-186
Dogfall	500.0	270	-180
Dogfall	500.0	270	-195
Dogfall	500.0	270	-231
Dogfall	500.0	270	-240
Dogfall	500.0	270	-222
Dogfall	500.0	270	-228
Dogfall	500.0	270	-204
Dogfall	500.0	270	-207
Dogfall	500.0	270	-195
Dogfall	500.0	270	-222
Dogfall	500.0	270	-207
Dogfall	500.0	270	-252
Dogfall	500.0	270	-237
Dogfall	500.0	270	-198
Dogfall	500.0	270	-192
Dogfall	500.0	270	-210
Dogfall	500.0	270	-177
Dogfall	500.0	270	-210
Dogfall	500.0	270	-246
Dogfall	500.0	270	-192
Dogfall	500.0	270	-225
Dogfall	500.0	270	-183
Dogfall	500.0	270	-237
Dogfall	500.0	270	-177
Dogfall	500.0	270	-198
Dogfall	500.0	270	-177
Dogfall	500.0	270	-222
Dogfall	500.0	270	-186
Dogfall	500.0	270	-183
Dogfall	500.0	270	-204
Dogfall	500.0	270	-198
Dogfall	500.0	270	-198
Dogfall	500.0	270	-204
Dogfall	500.0	270	-207
Dogfall	500.0	270	-174
Dogfall	500.0	270	-183
Dogfall	500.0	270	-258
Dogfall	500.0	270	-201
Dogfall	500.0	270	-177
Dogfall	500.0	270	-198
Dogfall	500.0	270	-201
Dogfall	500.0	270	-201
Dogfall	500.0	270	-189
Dogfall	500.0	270	-171
Dogfall	500.0	270	-207
Dogfall	500.0	270	-186
Dogfall	500.0	270	-213
Dogfall	500.0	270	-192
Dogfall	500.0	270	-201
Dogfall	500.0	270	-177
Dogfall	500.0	270	-243
Dogfall	500.0	270	-213
Dogfall	500.0	270	-192
Dogfall	500.0	270	-183
Dogfall	500.0	270	-192
Dogfall	500.0	270	-195
Dogfall	500.0	270	-195
Dogfall	500.0	270	-234
Dogfall	500.0	270	-207
Dogfall	500.0	270	-183
Dogfall	500.0	270	-183
Dogfall	500.0	270	-195
Dogfall	500.0	270	-201
Dogfall	500.0	270	-195
Dogfall	500.0	270	-156
Dogfall	500.0	270	-198
Dogfall	500.0	270	-204
Dogfall	500.0	270	-222
Dogfall	500.0	270	-210
Dogfall	500.0	270	-207
Dogfall	500.0	270	-225
Dogfall	500.0	270	-216
Dogfall	500.0	270	-183
Dogfall	500.0	270	-219
Dogfall	500.0	270	-195
Dogfall	500.0	270	-207
Dogfall	500.0	270	-183
Dogfall	500.0	270	-201
Dogfall	500.0	270	-189
Dogfall	500.0	270	-216
Dogfall	500.0	270	-222
Dogfall	500.0	270	-180
Dogfall	500.0	270	-216
Dogfall	500.0	270	-225
Dogfall	500.0	270	-240
Dogfall	500.0	270	-219
Dogfall	500.0	270	-198
Dogfall	500.0	270	-222
Dogfall	500.0	270	-207
Dogfall	500.0	270	-177
Dogfall	500.0	270	-204
Dogfall	500.0	270	-225
Dogfall	500.0	270	-177
Dogfall	500.0	270	-192
Dogfall	500.0	270	-201
Dogfall	500.0	270	-207
Dogfall	500.0	270	-201
Dogfall	500.0	270	-195
Dogfall	500.0	270	-195
Dogfall	500.0	270	-213
Dogfall	500.0	270	-177
Dogfall	500.0	270	-228
Dogfall	500.0	270	-183
Dogfall	500.0	270	-201
Dogfall	500.0	270	-180
Dogfall	500.0	270	-204
Dogfall	500.0	270	-222
Dogfall	500.0	270	-207
Dogfall	500.0	270	-189
Dogfall	500.0	270	-189
Dogfall	500.0	270	-219
Dogfall	500.0	270	-183
Dogfall	500.0	270	-183
Dogfall	500.0	270	-228
Dogfall	500.0	270	-198
Dogfall	500.0	270	-183
Dogfall	500.0	270	-195
Dogfall	500.0	270	-222
Dogfall	500.0	270	-189
