,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
00C6400F4320C00F4320C00F,-7.518139200199909,12.702007010340527,7.661081993165023,19.99766641782451,-4.565065569747287
00B5400F4320C00F4320C00F,9.267883316750327,20.27069530583776,26.786063867111984,5.341245886303091,11.360240055718783
00B6400F4320C00F4320C00F,17.744374972888778,3.594247213261509,5.18809250129459,10.010184014665404,10.276531370728842
00B6300F4320C00F4320C00F,0.4864277853785624,16.807107539242445,3.261753219385335,-0.536674939575505,-1.5042
00C4500F3230D00F3600C00F,0.0,0.0,0.0,0.0,-0.9
000F300E4300E00F5200E00F,0.0,0.0,0.0,11.058243186658782,0.7053
000F200D3300F00F3200F00F,3.8545376730670404,4.4952054646904855,33.068091875735846,2.9368189262231352,4.992672729282806
00B4100F3200C00F3200C00F,2.1005822266069956,2.175693904962203,3.1231628140913594,22.507967441862043,0.07417752683244538
0070000F0070000F0070000F,2.406287067792993,1.8335053700092694,2.4804755330470822,1.3140378114191587,3.9867671475574418
terminal,0.0,0.0,0.0,0.0,0.0
00A6200F4400B00F3500B00F,0.0,0.0,2.6406724692474266,-1.91552385,18.216122666520928
00A6200F3400B00F3500B00F,2.738636198636497,-0.5063146921998262,0.0,-0.5244,13.51012691941882
00B5200F4300C00F4300C00F,0.0,1.65,0.0,4.428182077049502,0.0
0093000F3108000F3108000F,-0.8083377580530926,0.0,0.0,10.405871523379869,0.0
0093000F3107000F3107000F,13.5403842351271,1.8144581710738938,-0.38212977993320785,0.0,0.0
00A5100F4200A00F4200A00F,0.0,0.0,19.368681109174986,0.0,0.0
000F300F3300E00F3300E00F,-0.30000000000000004,0.0,0.0,18.316221806833713,3.1993150410302333
000F300D4300F00F4300F00F,17.985849360891827,3.040319172778789,0.0,3.018913204917296,0.0
000F300F4300D00F4300D00F,15.80212806489184,2.2104631014823326,1.4928108688610406,5.805103045832693,2.665982275024275
100B000F100B000F100B000F,2.297852866834909,2.2039661698006054,3.5697720520789047,1.9652604213697786,2.1255812490540276
00D3500F3500E00F4300E00F,0.49602916328979374,7.7984034605968855,-0.10985597772379907,-1.2000000000000002,-0.05227234934350371
00D3500F4300E00F4400E00F,0.0,12.83125684710251,-0.13739531544877837,0.0,0.0
00D3400F4300E00F4300E00F,4.9951973236550335,5.480733366345369,0.4479004384758003,4.586533395514355,27.19074826768444
0092000F3108000F3108000F,0.0,0.0,0.0,12.746981646885766,0.0
0091000F3107000F3107000F,0.0,1.4713879674793986,9.535899531143688,0.8053168315594754,0.0
0531000F2105000F2105000F,0.6000000000000001,0.0,0.0,2.25,0.0
00A5100F3200B00F3200B00F,13.914866486005286,0.4772877370129848,0.0,1.2711270373626822,0.0
00C5300F4500D00F3500D00F,0.1399071636230822,-0.061245517264149396,-0.3362504839362783,19.55711728211027,-2.578432256624642
000F200D3200F00F3200F00F,-0.438,27.384278076873546,13.264173309680755,4.669145460214819,12.241996832793358
000F300D3300F00F3200F00F,9.910877985043202,1.144439153862,0.0,0.0,0.0
000F300F3200E00F3200E00F,13.853037735049252,2.5670803288364725,0.858285798851739,0.0,1.7538370849095646
2000F00F2000F00F200F000F,0.10083650302078406,0.0,2.6915365833646665,0.0,0.0
00A6200F3400B00F3400B00F,0.0,0.0,0.0,0.0,6.543691977360666
00A3000F3109000F3109000F,-0.4920000000000002,-0.30000000000000004,2.4931901211991034,6.906452026610412,-1.659
0091000F3106000F3106000F,0.0,6.885715846681668,0.0,-1.2000000000000002,0.0
00A4000F210A000F210A000F,0.0,0.0,16.83990471462395,0.0,3.3167090384673608
00A2000F2108000F2108000F,3.157781576383932,0.0,0.0,14.678717962384077,0.0
1009000F1009000F1090000F,0.0,3.7376801773966624,0.15766629850739547,0.0,0.0
00C4500F3500D00F3500D00F,0.0,2.3544771636230823,0.518743578,25.805361884201748,-1.7716114582440163
1000F00E1000F00E1000F00E,0.12473440255720936,0.026386697558162527,0.11920349599026354,0.02158186299310104,2.4119069372972
00C5400F4320C00F4320C00F,26.151133473255985,4.737799490128539,-2.8764534000000004,0.073624320663217,1.75626144865287
100E000F1000F00F100F000F,0.18022348873657182,0.018839219121637364,0.41471786296568436,4.120062848105741,0.42230351452618275
1000F00D1000F00D1000F00D,0.2013063838832622,0.44888468644830715,0.559590456846086,3.194342162223191,0.5269594731349883
1000F00B1000F00B0000F00B,-0.02929292100000001,0.0,0.0,0.0,0.7199732714543261
00D5300F3500D00F3500D00F,-1.2000000000000002,-2.4000000000000004,7.150491785585061,-1.4280208759354343,-1.9972466759787881
00C3500F3500D00F3500D00F,0.44191866543242386,0.0,0.0,16.162418178484486,0.0
0009000F0009000F0009000F,0.9750722969216327,1.0095759634881678,0.9477957853603305,3.4248107590803345,0.6335876444419928
0085000F3209000F3209000F,0.0,3.436335040022615,4.565887689182573,3.179717589075527,25.18881213281944
0094000F210A000F210A000F,0.0,5.089287443038927,-0.30000000000000004,0.0,0.0
00B4100F3200B00F3200B00F,20.47287360525848,4.154182920627541,3.0954728080616047,5.3662840949098864,1.1943491785087292
00C6300F4320C00F4320C00F,16.61897947414311,0.0,0.0,0.0,0.0
00A6200F4220A00F4220A00F,0.0,0.0,0.0,0.0,0.0
00A5000F3200A00F3200A00F,0.0,0.6044012776403007,-0.7159990678862894,7.732991763599039,-0.09789237560658015
00B3000F3209000F3209000F,0.0,0.5121725719829512,-0.41183577015177886,2.0445123529257168,20.814811211569964
00A2000F3107000F3107000F,0.0,1.8202945234065235,0.0,0.0,0.0
0095000F2209000F2209000F,1.2608715978133767,0.0,0.0,18.44710619399764,0.6189342275216632
0094000F2209000F2209000F,2.134935657106974,9.626559444576666,0.0,0.0,0.0
00C4600F3230C00F3330C00F,0.0,15.397009925089938,0.0,0.0,0.0
000F300F3200D00F3200D00F,13.66613075597045,0.0,0.0,0.0,0.0
1000F00B1000F00B1000F00B,2.7671992756809387,0.6014389220921791,0.055288548196812254,0.48219869740436605,0.6695347396924675
1000F00C1000F00C1000F00C,0.13960658254754843,4.056932674675194,0.0,1.0938751142708487,0.7120017540729849
000F000F000F000F0000F00F,3.8226741450727353,0.0,0.0,0.0,0.24862639407000953
00B5200F3400B00F4300B00F,-0.022500000000000075,-0.9613348621764258,-0.30000000000000004,2.857727404703817,0.0
00A3000F3209000F3209000F,0.0,0.0,19.278708298687754,0.0,0.0
1009000F1009000F1009000F,0.0018175569239842753,0.0927767741067594,0.0035012345910938798,2.849981188059218,0.12097269734009664
00B5200F3400C00F4300C00F,7.1092687921983515,-0.8354232369067113,0.0,0.0,0.0
00B3000F3109000F3109000F,0.0,-0.2000006106055303,-0.06156822031393808,7.937981564040565,-0.7466521827943369
1080000F1080000F1080000F,1.206405452262637,1.149301847957514,0.6462468398222901,3.87496723961442,1.4177653358800701
00B4600F3330C00F3330C00F,0.0,0.0,-1.2270607592338263,16.950827652771164,0.0
000F300E3300E00F3300E00F,10.209271251436867,0.0,0.0,0.0,0.0
1000F00F1000F00F1000F00F,1.3075655448717747,3.3916775211847527,0.3471762962297202,0.6050359876664538,1.1106181737076861
0000F00C0000F00C0000F00C,0.0,0.0,1.6242305341255034,0.0,0.0
0000F00B0000F00B0000F00B,0.9286373399123163,0.4934048700897964,4.452363368187802,0.28914207664729136,1.707874237081032
00B6300F4320C00F3320C00F,-0.8408714576750957,-0.8310130582938229,-0.9211283336939482,0.8498674473051672,-1.8
00D3500F4300E00F4300E00F,0.6665971265931618,1.1067895949830184,0.38809440718237914,19.00174323240058,0.0
