(1, [(62, 63)], 0.0, 1.0)
(1, [(68, 63)], 0.0, 1.0)
(2, [(62, 65), (60, 65)], 1.0, 0.0)
(2, [(66, 63), (66, 65)], 1.0, 0.0)
(1, [(60, 63)], 0.0, 1.0)
(1, [(68, 65)], 0.0, 1.0)
(1, [(66, 63)], 0.0, 1.0)
(1, [(66, 65)], 0.0, 1.0)
(1, [(62, 65)], 0.0, 1.0)
(1, [(60, 65)], 0.0, 1.0)
(1, [(63, 64)], 0.0, 1.0)
(2, [(65, 63), (66, 63)], 1.0, 0.0)
(2, [(61, 63), (61, 64)], 1.0, 0.0)
(1, [(64, 64)], 0.0, 1.0)
(1, [(63, 63)], 0.0, 1.0)
(1, [(66, 64)], 0.0, 1.0)
(7, [(64, 63), (63, 63), (65, 64), (62, 63), (64, 64), (63, 64), (65, 63)], 0.6, 0.35)
(3, [(64, 63), (64, 64), (64, 64)], 0.65, 0.71)
(2, [(63, 63), (63, 63)], 1.0, 1.0)
(2, [(64, 64), (64, 64)], 1.0, 1.0)
(1, [(64, 63)], 0.0, 1.0)
(2, [(64, 63), (64, 63)], 1.0, 1.0)
(2, [(63, 63), (62, 63)], 1.0, 0.0)
(1, [(64, 62)], 0.0, 1.0)
(1, [(63, 62)], 0.0, 1.0)
(6, [(64, 63), (64, 62), (64, 64), (64, 62), (64, 63), (63, 65)], 0.35, 0.8)
(1, [(63, 65)], 0.0, 1.0)
(2, [(64, 62), (64, 62)], 1.0, 1.0)
(2, [(63, 64), (63, 65)], 1.0, 0.0)
(4, [(63, 63), (63, 62), (63, 64), (63, 63)], 0.0, 0.65)
(5, [(63, 63), (63, 62), (63, 64), (63, 63), (63, 65)], 0.41, 0.68)
(3, [(63, 63), (63, 64), (63, 63)], 0.65, 0.71)
(3, [(64, 63), (64, 62), (64, 64)], 0.29, 0.42)
(5, [(64, 63), (64, 62), (63, 64), (64, 64), (63, 65)], 0.56, 0.48)
(2, [(64, 63), (64, 62)], 1.0, 0.0)
(2, [(64, 63), (64, 64)], 1.0, 0.0)
(3, [(63, 64), (64, 64), (63, 65)], 0.8, 0.23)
(2, [(63, 64), (64, 64)], 1.0, 0.0)
(2, [(68, 65), (66, 65)], 1.0, 0.0)
(2, [(62, 63), (62, 65)], 1.0, 0.0)
(2, [(60, 63), (60, 65)], 1.0, 0.0)
(1, [(66, 62)], 0.0, 1.0)
(1, [(61, 64)], 0.0, 1.0)
(3, [(63, 63), (63, 63), (63, 63)], 1.0, 1.0)
(1, [(65, 63)], 0.0, 1.0)
(1, [(65, 64)], 0.0, 1.0)
(1, [(61, 63)], 0.0, 1.0)
(1, [(62, 64)], 0.0, 1.0)
(8, [(63, 62), (63, 63), (64, 63), (61, 63), (63, 64), (62, 63), (64, 62), (61, 64)], 0.59, 0.32)
(7, [(63, 62), (62, 63), (64, 64), (62, 63), (63, 64), (62, 64), (64, 62)], 0.76, 0.49)
(6, [(63, 62), (62, 63), (62, 63), (63, 64), (62, 64), (64, 62)], 0.68, 0.6)
(2, [(64, 62), (64, 63)], 1.0, 0.0)
(3, [(63, 64), (63, 64), (64, 64)], 0.65, 0.71)
(2, [(63, 65), (63, 64)], 1.0, 0.0)
(5, [(63, 63), (63, 65), (63, 64), (63, 63), (65, 64)], 0.62, 0.58)
(3, [(63, 65), (63, 64), (65, 64)], 0.74, 0.44)
(4, [(63, 63), (63, 65), (63, 64), (63, 63)], 0.53, 0.72)
(4, [(63, 63), (63, 64), (63, 63), (65, 64)], 0.59, 0.66)
(2, [(66, 63), (68, 63)], 1.0, 0.0)
(2, [(64, 64), (64, 65)], 1.0, 0.0)
(3, [(63, 62), (62, 63), (62, 64)], 0.56, 0.45)
(2, [(66, 64), (66, 63)], 1.0, 0.0)
(6, [(63, 62), (66, 64), (62, 63), (64, 64), (64, 65), (66, 63)], 0.67, 0.49)
(6, [(63, 63), (65, 64), (61, 63), (64, 63), (64, 64), (65, 63)], 0.41, 0.57)
(2, [(65, 64), (65, 63)], 1.0, 0.0)
(2, [(63, 63), (63, 62)], 1.0, 0.0)
(2, [(62, 64), (63, 64)], 1.0, 0.0)
(5, [(63, 63), (62, 64), (61, 63), (63, 64), (63, 62)], 0.73, 0.35)
(2, [(62, 64), (61, 63)], 1.0, 0.0)
(3, [(63, 63), (63, 64), (63, 62)], 0.29, 0.42)
(4, [(63, 63), (62, 64), (63, 64), (63, 62)], 0.6, 0.45)
(3, [(62, 63), (62, 65), (60, 65)], 0.8, 0.23)
(3, [(66, 63), (68, 65), (66, 65)], 0.8, 0.23)
(3, [(64, 63), (64, 64), (64, 65)], 0.29, 0.42)
(7, [(64, 63), (63, 63), (65, 64), (64, 64), (64, 64), (65, 63), (63, 64)], 0.62, 0.29)
(6, [(64, 62), (63, 63), (64, 63), (64, 64), (65, 63), (62, 63)], 0.58, 0.4)
(2, [(65, 64), (64, 64)], 1.0, 0.0)
(3, [(63, 62), (63, 63), (62, 63)], 0.8, 0.23)
(5, [(63, 62), (63, 63), (64, 63), (64, 64), (65, 63)], 0.57, 0.34)
(3, [(63, 63), (63, 63), (64, 63)], 0.65, 0.71)
(5, [(63, 63), (61, 64), (63, 63), (63, 64), (64, 63)], 0.4, 0.64)
(1, [(62, 62)], 0.0, 1.0)
(2, [(64, 64), (63, 64)], 1.0, 0.0)
(3, [(62, 63), (62, 64), (63, 63)], 0.8, 0.23)
(2, [(62, 63), (63, 63)], 1.0, 0.0)
(3, [(64, 64), (63, 64), (63, 63)], 0.8, 0.23)
(2, [(62, 63), (62, 64)], 1.0, 0.0)
(4, [(62, 63), (62, 64), (63, 64), (63, 63)], 1.0, 0.0)
(5, [(62, 63), (62, 64), (64, 64), (63, 64), (63, 63)], 0.66, 0.33)
(3, [(62, 64), (64, 64), (63, 64)], 0.29, 0.42)
(8, [(66, 63), (62, 63), (68, 65), (60, 63), (66, 65), (62, 65), (68, 63), (60, 65)], 0.7, 0.37)
(3, [(63, 62), (62, 63), (63, 63)], 0.8, 0.23)
(1, [(65, 62)], 0.0, 1.0)
(8, [(62, 62), (62, 63), (64, 64), (61, 63), (63, 63), (62, 64), (64, 62), (61, 64)], 0.58, 0.27)
(8, [(62, 63), (62, 63), (64, 64), (61, 63), (63, 63), (62, 64), (63, 63), (61, 63)], 0.48, 0.79)
(2, [(61, 63), (61, 63)], 1.0, 1.0)
(2, [(62, 63), (62, 63)], 1.0, 1.0)
(7, [(62, 63), (62, 63), (61, 63), (63, 63), (62, 64), (63, 63), (61, 63)], 0.48, 0.84)
(7, [(62, 62), (62, 63), (61, 63), (65, 64), (62, 64), (63, 63), (61, 63)], 0.4, 0.64)
(2, [(64, 64), (64, 63)], 1.0, 0.0)
(1, [(67, 64)], 0.0, 1.0)
(2, [(63, 64), (62, 64)], 1.0, 0.0)
(2, [(63, 62), (63, 63)], 1.0, 0.0)
(6, [(65, 63), (63, 63), (64, 62), (64, 64), (64, 63), (63, 62)], 0.63, 0.15)
(3, [(65, 63), (64, 64), (64, 63)], 0.8, 0.23)
(2, [(64, 61), (64, 61)], 1.0, 1.0)
(3, [(64, 62), (64, 63), (63, 63)], 0.8, 0.23)
(2, [(65, 61), (65, 62)], 1.0, 0.0)
(1, [(66, 61)], 0.0, 1.0)
(2, [(66, 63), (66, 61)], 1.0, 0.0)
(2, [(64, 62), (65, 62)], 1.0, 0.0)
(3, [(64, 62), (64, 63), (64, 64)], 0.29, 0.42)
(6, [(66, 63), (66, 61), (64, 62), (64, 63), (64, 64), (65, 62)], 0.62, 0.4)
(2, [(66, 61), (65, 62)], 1.0, 0.0)
(3, [(66, 61), (64, 62), (65, 62)], 0.56, 0.45)
(4, [(66, 63), (68, 65), (66, 65), (68, 63)], 1.0, 0.0)
(4, [(62, 63), (60, 63), (62, 65), (60, 65)], 1.0, 0.0)
(3, [(64, 63), (65, 64), (65, 63)], 0.8, 0.23)
(3, [(64, 63), (64, 64), (64, 62)], 0.29, 0.42)
(5, [(64, 63), (63, 63), (64, 64), (63, 64), (64, 62)], 0.66, 0.33)
(5, [(64, 63), (63, 63), (64, 64), (63, 64), (64, 63)], 0.84, 0.4)
(3, [(64, 63), (64, 64), (64, 63)], 0.65, 0.71)
(2, [(63, 64), (63, 64)], 1.0, 1.0)
(5, [(63, 63), (63, 63), (64, 63), (63, 64), (64, 63)], 0.73, 0.81)
(4, [(63, 63), (63, 63), (63, 63), (64, 63)], 0.42, 0.76)
(8, [(65, 63), (63, 63), (66, 64), (61, 63), (64, 64), (63, 64), (66, 63), (61, 64)], 0.51, 0.51)
(3, [(63, 63), (64, 64), (63, 64)], 0.8, 0.23)
(2, [(64, 63), (65, 63)], 1.0, 0.0)
(6, [(63, 63), (65, 64), (62, 63), (64, 63), (63, 64), (65, 63)], 0.61, 0.41)
(3, [(63, 63), (62, 63), (63, 64)], 0.8, 0.23)
(5, [(63, 62), (64, 62), (63, 62), (62, 64), (63, 62)], 0.29, 0.71)
(3, [(63, 62), (63, 61), (63, 62)], 0.65, 0.71)
(1, [(64, 61)], 0.0, 1.0)
(2, [(63, 63), (62, 64)], 1.0, 0.0)
(2, [(63, 62), (63, 62)], 1.0, 1.0)
(3, [(64, 63), (64, 62), (63, 62)], 0.8, 0.23)
(4, [(62, 62), (64, 62), (63, 63), (63, 62)], 0.58, 0.31)
(5, [(68, 65), (62, 62), (64, 62), (63, 63), (63, 62)], 0.3, 0.66)
(2, [(64, 62), (63, 62)], 1.0, 0.0)
(2, [(62, 62), (63, 63)], 1.0, 0.0)
