action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,0.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,0.0,-0.95,-1.0
0.0,-1.9,-0.95,-1.0
0.0,-1.9,-0.95,-1.0
0.0,-1.9,-0.95,-1.0
0.0,-1.9,-0.95,-1.0
-1.0,-1.9,-0.95,-1.0
-1.0,-1.9,-0.95,-1.0
-1.0,-1.9,-0.95,-1.0
-1.0,-1.9,-0.95,-1.0
-1.0,-1.9,-0.95,-1.0
-1.9855,-1.9,-0.95,-1.0
-1.9855,-1.9,-0.95,-1.0
-1.9855,-1.9,-0.95,-1.0
-1.9855,-1.9,-0.95,-1.0
-1.9855,-1.9,-1.4405000000000001,-1.0
-1.9855,-1.9,-1.4405000000000001,-1.0
-1.9855,-1.9,-1.4405000000000001,-1.0
