action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,-0.5,0.0,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,0.0
-1.5,0.0,-0.5,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,0.0
-1.5,0.0,-1.9500000000000002,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,0.0
-1.5,0.0,-1.9500000000000002,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,0.0
-1.5,0.0,-1.9500000000000002,0.0
0.0,0.0,0.0,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,0.0
-1.5,-2.9850000000000003,-1.9500000000000002,-2.7865
0.0,0.0,0.0,0.0
0.0,-0.5,-1.0,0.0
-1.5,0.0,0.0,-1.6350000000000002
-2.7865,-2.9850000000000003,-1.9500000000000002,-2.7865
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-0.5,-1.0,0.0
-1.5,-1.7507850000000003,-0.23737050000000004,-1.6350000000000002
-4.258635,-2.9850000000000003,-3.873705,-2.7865
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-0.5,-1.0,0.0
-1.5,-1.7507850000000003,-1.7136334500000001,-1.6350000000000002
-4.258635,-2.9850000000000003,-3.873705,-4.0292133450000005
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,0.0,0.0,0.0
0.0,-0.5,-1.0,0.0
-1.6939350000000002,-1.7507850000000003,-1.7136334500000001,-1.6350000000000002
-4.258635,-4.320906935,-3.873705,-4.0292133450000005
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,0.0,-0.34863345000000007
-1.5,0.0,0.0,-3.1186500000000006
-0.6471500000000001,-0.5,-1.0,0.0
-3.4078186500000003,-3.463000105699501,-3.042270105,-2.2821324039500004
-6.7986707955000005,-5.6994486454499995,-4.303262285550001,-5.278746160500001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,0.0,0.0,-3.1186500000000006
0.0,0.0,0.0,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-3.4078186500000003,-3.463000105699501,-3.042270105,-4.029006318
-6.7986707955000005,-5.6994486454499995,-6.810729605740501,-6.250871544450001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,-0.5129503780905,0.0,-3.1186500000000006
0.0,0.0,-1.2053919163555002,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-3.4078186500000003,-3.463000105699501,-3.042270105,-4.029006318
-6.7986707955000005,-8.88550509466549,-6.810729605740501,-6.250871544450001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,-0.5129503780905,0.0,-3.1186500000000006
0.0,0.0,-1.2053919163555002,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-3.4078186500000003,-3.463000105699501,-4.849923466095,-4.029006318
-8.907615678790501,-8.88550509466549,-6.810729605740501,-7.399588699455001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,-0.5129503780905,0.0,-3.1186500000000006
0.0,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-3.4078186500000003,-3.463000105699501,-4.849923466095,-4.029006318
-8.907615678790501,-8.88550509466549,-6.810729605740501,-7.399588699455001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,-0.5129503780905,0.0,-3.1186500000000006
0.0,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-3.7329997679509503,-6.697950079690277,-4.849923466095,-4.029006318
-8.907615678790501,-8.88550509466549,-9.225063757214786,-9.124169855120211
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
0.0,-1.0,-1.8626292010500003,-0.34863345000000007
-1.5,-0.5129503780905,0.0,-3.1186500000000006
0.0,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-5.626216661137886,-6.697950079690277,-4.849923466095,-5.157482696700001
-11.309692299782922,-12.312505117820717,-9.225063757214786,-10.07436343822819
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
-2.2996954585198943,-1.0,-1.8626292010500003,-1.1440258431493306
-1.5,-0.5129503780905,-1.8359699791155855,-3.1186500000000006
0.0,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-5.626216661137886,-6.697950079690277,-5.771623828926037,-5.157482696700001
-13.962478081873005,-12.312505117820717,-12.56604164609059,-13.645367552207166
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
-2.2996954585198943,-1.0,-1.8626292010500003,-1.1440258431493306
-1.5,-0.5129503780905,-1.8359699791155855,-3.1186500000000006
0.0,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-6.962959045073856,-6.697950079690277,-7.836040969906421,-6.231734427030001
-13.962478081873005,-12.557374762602866,-12.79881284322177,-13.645367552207166
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
-2.2996954585198943,-3.5081254606038645,-3.68272578044741,-3.660567006982551
-1.5,-0.5129503780905,-1.8359699791155855,-3.1186500000000006
-1.0779366698618427,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-9.626441296475235,-7.695956600702682,-7.836040969906421,-8.240741873486908
-15.406364002728926,-15.864098756495444,-15.835673714977794,-16.124255846302205
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
-4.783628217610696,-3.5081254606038645,-3.68272578044741,-3.660567006982551
-1.5,-0.5129503780905,-1.8359699791155855,-3.1186500000000006
-1.0779366698618427,0.0,-3.1978183892365957,-0.9145691635550002
-0.6471500000000001,-0.5,-1.0,0.0
-9.626441296475235,-9.812933700878016,-9.957651644621993,-10.32158174376549
-17.28231401372305,-16.03609501820464,-16.402128851926467,-16.4550788133104
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1755000000000002
-4.783628217610696,-3.5081254606038645,-3.68272578044741,-3.660567006982551
-1.5,-0.5129503780905,-1.8359699791155855,-3.1186500000000006
