action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.0,0.0,0.0,-1.0
-1.0,-1.44,-1.0,-1.4
-1.0,-1.44,-2.49,-1.4
-1.4425576740000001,-1.9256,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.4425576740000001,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.4425576740000001,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.4138507762874002,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.3997122685245262,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.3997122685245262,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-1.3997122685245262,-1.86287019066,-2.215340233836281,-1.4978314025629074
0.0,0.0,0.0,0.0
-2.257130299224033,-1.80005039108828,-2.215340233836281,-1.4828530885372784
0.0,0.0,0.0,0.0
-2.257130299224033,-1.782049887177397,-2.215340233836281,-3.2939850194365228
0.0,0.0,0.0,0.0
-2.257130299224033,-4.137187070520326,-2.6931868314979184,-3.2939850194365228
0.0,0.0,0.0,0.0
-2.257130299224033,-4.137187070520326,-2.6931868314979184,-3.2939850194365228
0.0,0.0,0.0,0.0
-2.6975339853836595,-4.137187070520326,-3.100739776525507,-3.2939850194365228
0.0,0.0,0.0,0.0
-2.4024541377604702,-4.137187070520326,-2.9474679550366636,-3.2939850194365228
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-2.9474679550366636,-3.2939850194365228
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-3.388813342731434,-3.2939850194365228
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-6.174068160518798,-5.594754653619258
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-6.174068160518798,-5.594754653619258
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-6.174068160518798,-5.594754653619258
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-6.174068160518798,-5.594754653619258
0.0,0.0,0.0,0.0
-4.705858752697878,-4.137187070520326,-6.174068160518798,-5.407626024604162
0.0,0.0,0.0,0.0
-4.705858752697878,-5.054857047816973,-6.174068160518798,-5.407626024604162
0.0,0.0,0.0,0.0
-4.705858752697878,-5.054857047816973,-6.174068160518798,-5.407626024604162
0.0,0.0,0.0,0.0
-4.705858752697878,-5.054857047816973,-6.174068160518798,-5.407626024604162
0.0,0.0,0.0,0.0
-5.056140041883999,-5.972898630778085,-6.174068160518798,-5.407626024604162
0.0,0.0,0.0,0.0
-5.89665691175983,-5.972898630778085,-6.174068160518798,-5.3000142667145385
0.0,0.0,0.0,0.0
-5.89665691175983,-5.972898630778085,-6.174068160518798,-5.3000142667145385
0.0,0.0,0.0,0.0
-5.89665691175983,-5.972898630778085,-6.174068160518798,-5.689543982806919
0.0,0.0,0.0,0.0
-5.89665691175983,-5.972898630778085,-6.174068160518798,-5.576322057549062
0.0,0.0,0.0,0.0
-5.89665691175983,-5.972898630778085,-6.174068160518798,-6.300328866564401
0.0,0.0,0.0,0.0
-6.337690342642232,-5.972898630778085,-6.174068160518798,-6.300328866564401
0.0,0.0,0.0,0.0
-6.741482185148037,-5.771852680023273,-6.174068160518798,-6.300328866564401
0.0,0.0,0.0,0.0
-6.741482185148037,-5.771852680023273,-6.174068160518798,-6.300328866564401
0.0,0.0,0.0,0.0
-6.741482185148037,-5.714134153223041,-6.576128085669013,-6.300328866564401
0.0,0.0,0.0,0.0
-6.741482185148037,-4.2313301413254,-6.576128085669013,-6.142891685631344
0.0,0.0,0.0,0.0
-6.741482185148037,-8.816358317381745,-6.576128085669013,-7.96516801960774
0.0,0.0,0.0,0.0
-7.7784649485780015,-8.816358317381745,-7.416063520994414,-7.96516801960774
0.0,0.0,0.0,0.0
-8.597477390947695,-8.816358317381745,-9.657774442578043,-7.651308618614796
0.0,0.0,0.0,0.0
-7.0685494933332365,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-7.0685494933332365,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-7.0685494933332365,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-7.997863998399904,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-7.997863998399904,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-7.997863998399904,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
-8.917885358415905,-8.816358317381745,-9.657774442578043,-8.787514356385278
0.0,0.0,0.0,0.0
