action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,-1.5,0.0,0.0
-0.5,0.0,0.0,0.0
0.0,-1.5,0.0,0.0
-0.5,0.0,0.0,0.0
0.0,0.0,-1.5,0.0
0.0,-1.5,-0.5,-1.0
-0.5,0.0,0.0,0.0
0.0,0.0,-1.5,0.0
-1.0,0.0,0.0,0.0
0.0,-1.5,-0.5,-1.9
-0.5,0.0,0.0,0.0
0.0,-1.5,-1.5,-1.0
-1.0,0.0,0.0,0.0
-1.5,-1.5,-2.04,-1.9
-0.5,0.0,0.0,0.0
-1.045,-1.5,-1.5,-2.9350500000000004
-1.0,0.0,0.0,0.0
-2.485,-1.5,-2.04,-1.9
-0.5,0.0,0.0,0.0
-2.0755,-1.5,-1.5,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-1.5,-2.04,-1.9
-0.5,0.0,0.0,0.0
-2.0755,-1.5,-1.5,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-1.5,-2.04,-1.9
-0.5,0.0,0.0,0.0
-2.0755,-1.5,-1.5,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-2.485,-2.04,-2.8765
-0.5,0.0,-1.135,0.0
-2.0755,-2.521,-1.85,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-2.485,-2.04,-2.8765
-0.5,0.0,-1.135,0.0
-2.0755,-2.521,-1.665,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-2.485,-2.04,-2.8765
-0.5,0.0,-1.135,-0.6836000000000001
-2.0755,-2.521,-1.665,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-2.485,-3.0196,-2.8765
-0.5,0.0,-1.135,-0.6836000000000001
-2.0755,-2.521,-1.665,-2.9350500000000004
-1.0,0.0,0.0,0.0
-3.3715,-2.485,-3.0196,-2.8765
-0.5,0.0,-1.135,-0.6836000000000001
-2.0755,-2.521,-1.665,-2.9350500000000004
