action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
-0.5,-0.5,0.0,0.0
-0.95,-1.8905000000000003,-0.9950000000000001,-1.395
-2.3360000000000003,-1.8905000000000003,-1.9850500000000002,-1.395
-3.31264,-4.67044795,-2.4120950000000003,-2.76309
-3.0913865828550002,-4.67044795,-3.2034903850690535,-2.76309
-4.024867989856186,-4.67044795,-3.6318194465621483,-4.64013798245695
-4.449244941061161,-4.67044795,-5.4787612694080075,-4.64013798245695
-4.449244941061161,-4.67044795,-6.331317187162711,-4.64013798245695
-5.3318896609066195,-4.67044795,-6.331317187162711,-6.09373660263238
-4.004581766904013,-5.541239192931596,-6.331317187162711,-6.4047032578691425
0.0,0.0,0.0,0.0
-9.009399274001293,-7.596419146759332,-6.205323975138174,-7.257957344172434
0.0,0.0,0.0,0.0
-9.009399274001293,-7.596419146759332,-8.101983772737343,-7.257957344172434
0.0,0.0,0.0,0.0
-9.009399274001293,-7.596419146759332,-8.445001556439127,-7.185377770730709
0.0,0.0,0.0,0.0
-9.009399274001293,-7.596419146759332,-8.445001556439127,-7.535849316929402
0.0,0.0,0.0,0.0
-9.009399274001293,-7.596419146759332,-8.445001556439127,-7.535849316929402
0.0,0.0,0.0,0.0
-9.009399274001293,-9.751418410590398,-9.271946025465988,-10.21414765432489
0.0,0.0,0.0,0.0
-9.009399274001293,-9.751418410590398,-9.155597357579506,-10.21414765432489
0.0,0.0,0.0,0.0
-10.980214901705049,-9.751418410590398,-10.17022543807068,-10.21414765432489
0.0,0.0,0.0,0.0
-10.980214901705049,-11.656971982221187,-10.17022543807068,-10.21414765432489
0.0,0.0,0.0,0.0
-13.105322736523926,-11.656971982221187,-11.380944154210217,-11.989024901156931
0.0,0.0,0.0,0.0
-13.105322736523926,-12.538834168781177,-12.849850150447002,-13.710716262121132
0.0,0.0,0.0,0.0
-13.105322736523926,-15.12858775792426,-13.721351648942532,-13.710716262121132
0.0,0.0,0.0,0.0
-13.105322736523926,-15.12858775792426,-13.528695530335431,-13.710716262121132
0.0,0.0,0.0,0.0
-12.974269509158686,-15.12858775792426,-13.528695530335431,-13.710716262121132
0.0,0.0,0.0,0.0
-12.974269509158686,-15.12858775792426,-13.528695530335431,-13.710716262121132
0.0,0.0,0.0,0.0
-12.8445268140671,-15.12858775792426,-13.528695530335431,-13.995652049175057
0.0,0.0,0.0,0.0
-12.838401207930866,-15.12858775792426,-13.528695530335431,-13.995652049175057
0.0,0.0,0.0,0.0
-14.556598073996591,-15.12858775792426,-14.473800454375802,-13.995652049175057
0.0,0.0,0.0,0.0
-14.556598073996591,-14.894821453737517,-14.473800454375802,-10.049549950116635
0.0,0.0,0.0,0.0
-14.556598073996591,-14.894821453737517,-14.473800454375802,-14.718723825464135
0.0,0.0,0.0,0.0
-14.911032093256626,-14.894821453737517,-16.59413665657229,-14.895962603098328
0.0,0.0,0.0,0.0
-17.92864539741801,-17.39630332406339,-16.59413665657229,-16.894021305896064
0.0,0.0,0.0,0.0
-17.92864539741801,-18.150145290748558,-17.076993300255435,-17.21264456637475
0.0,0.0,0.0,0.0
-17.867514898625387,-18.150145290748558,-18.972523105989936,-17.83355489696052
0.0,0.0,0.0,0.0
-18.185783349489295,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-18.003925515994403,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-18.003925515994403,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-18.003925515994403,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-18.32388626083446,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-18.32388626083446,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-20.140647398226115,-18.464356257649,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-19.788374721591914,-13.643750221315258,-18.972523105989936,-19.616052911609515
0.0,0.0,0.0,0.0
-20.090490974375996,-20.742939273011743,-20.56996284948189,-21.55885686918735
0.0,0.0,0.0,0.0
-19.818457520506893,-20.742939273011743,-20.56996284948189,-21.55885686918735
0.0,0.0,0.0,0.0
-20.70957555335056,-20.742939273011743,-21.141698698689915,-21.766832982070163
0.0,0.0,0.0,0.0
-22.219096352606407,-21.599892186213022,-21.141698698689915,-21.766832982070163
0.0,0.0,0.0,0.0
-22.219096352606407,-22.60451890630212,-22.48837130188656,-14.20247329927175
0.0,0.0,0.0,0.0
-22.219096352606407,-22.60451890630212,-22.48837130188656,-16.07348718341198
0.0,0.0,0.0,0.0
-21.285981900236923,-22.60451890630212,-22.48837130188656,-10.644278300788557
0.0,0.0,0.0,0.0
-20.243076188380705,-22.60451890630212,-22.48837130188656,-9.720620080642874
0.0,0.0,0.0,0.0
-20.243076188380705,-22.60451890630212,-22.48837130188656,-10.123413879836445
0.0,0.0,0.0,0.0
