action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
-0.81,-0.495,-1.3905,-1.995
0.0,0.0,0.0,0.0
-2.246855,-2.863945,-1.3905,-1.995
0.0,0.0,0.0,0.0
-2.246855,-2.863945,-1.3905,-1.995
0.0,0.0,0.0,0.0
-1.884794118544404,-2.863945,-2.8015961450000004,-2.9119865000000003
0.0,0.0,0.0,0.0
-4.122964054972909,-2.863945,-4.103977215195001,-2.9119865000000003
0.0,0.0,0.0,0.0
-4.122964054972909,-3.7638537800000003,-4.103977215195001,-3.882866635
0.0,0.0,0.0,0.0
-4.122964054972909,-3.7638537800000003,-4.103977215195001,-4.3333268117
0.0,0.0,0.0,0.0
-4.122964054972909,-3.7700577808002005,-4.032884693947519,-4.3333268117
0.0,0.0,0.0,0.0
-4.122964054972909,-6.005234587642665,-4.032884693947519,-4.3333268117
0.0,0.0,0.0,0.0
-5.2410258848204565,-6.005234587642665,-5.132376498207462,-4.109247229778495
0.0,0.0,0.0,0.0
-7.951709188546097,-8.587324889960197,-7.33564692347086,-8.7139601010099
0.0,0.0,0.0,0.0
-7.816746492803865,-8.587324889960197,-7.33564692347086,-8.7139601010099
0.0,0.0,0.0,0.0
-9.914457680725445,-12.500573174231782,-9.856518252947867,-11.41269772524391
0.0,0.0,0.0,0.0
-13.276142435748797,-12.500573174231782,-11.524458954641839,-11.41269772524391
0.0,0.0,0.0,0.0
-13.276142435748797,-15.627043046360427,-15.608597206341594,-15.249525740035999
0.0,0.0,0.0,0.0
-15.487310548253117,-15.437913368995117,-14.6550822503438,-8.696141149171407
0.0,0.0,0.0,0.0
-15.487310548253117,-15.437913368995117,-14.6550822503438,-15.05853629828408
0.0,0.0,0.0,0.0
-15.487310548253117,-15.437913368995117,-15.508531427840362,-14.871640070986615
0.0,0.0,0.0,0.0
-11.341724849671087,-16.09903876111743,-16.296125891445122,-16.853037193426147
0.0,0.0,0.0,0.0
-17.17766730814355,-16.438048373506255,-16.296125891445122,-16.853037193426147
0.0,0.0,0.0,0.0
-17.17766730814355,-17.80308046080406,-16.89482146284345,-18.992886329490513
0.0,0.0,0.0,0.0
-16.20813317614105,-17.80308046080406,-17.695215591250903,-18.54740634744454
0.0,0.0,0.0,0.0
-20.25371315180145,-20.466773111803363,-19.66871433327692,-20.82630945075275
0.0,0.0,0.0,0.0
-17.55521081626731,-20.391436371551077,-20.3543205700185,-20.82630945075275
0.0,0.0,0.0,0.0
-21.075531524058366,-20.90509341829269,-20.262620560257584,-14.684200193275775
0.0,0.0,0.0,0.0
-21.075531524058366,-20.90509341829269,-20.629682710503573,-16.3265662689892
0.0,0.0,0.0,0.0
-21.075531524058366,-20.960880328670918,-20.629682710503573,-6.909282914528727
0.0,0.0,0.0,0.0
-21.075531524058366,-20.960880328670918,-20.629682710503573,-17.493320087603134
0.0,0.0,0.0,0.0
-18.688767965147893,-20.960880328670918,-20.629682710503573,-8.0264846465389
0.0,0.0,0.0,0.0
-18.688767965147893,-19.598186955562337,-19.252661019075394,-7.989816475946426
0.0,0.0,0.0,0.0
-20.29202406492639,-19.598186955562337,-19.864533064795793,-21.767024390715022
0.0,0.0,0.0,0.0
-20.29202406492639,-20.208183035146646,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.29202406492639,-20.208183035146646,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.29202406492639,-20.50610120479518,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.088181250948065,-20.281773250159038,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.088181250948065,-20.281773250159038,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.088181250948065,-20.281773250159038,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.088181250948065,-20.06153223772846,-20.641916584316824,-21.767024390715022
0.0,0.0,0.0,0.0
-20.88490102724882,-22.58259771640457,-21.935497418473656,-21.767024390715022
0.0,0.0,0.0,0.0
-20.88490102724882,-22.58259771640457,-23.121588769078684,-21.767024390715022
0.0,0.0,0.0,0.0
-23.459291496806568,-22.58259771640457,-23.121588769078684,-21.767024390715022
0.0,0.0,0.0,0.0
-24.57239454229026,-23.13320402184812,-23.121588769078684,-23.726852526603494
0.0,0.0,0.0,0.0
-24.57239454229026,-22.90082660888039,-23.87050428697005,-23.726852526603494
0.0,0.0,0.0,0.0
-24.57239454229026,-22.90082660888039,-23.87050428697005,-23.726852526603494
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-12.769474632586544
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-14.933446434759858
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-12.243346306117608
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-12.243346306117608
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-12.243346306117608
0.0,0.0,0.0,0.0
-24.57239454229026,-23.14808461417725,-23.87050428697005,-7.6029458699403065
0.0,0.0,0.0,0.0
