action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.0
0.0,0.0,0.0,-1.0
-1.0,0.0,-0.95,-1.0
-1.0,0.0,-0.95,-1.0
-1.0,-1.0,-0.95,-1.0
-1.0,-0.9855,-0.95,-1.0
-1.0,-0.9855,-0.95,-1.0
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-0.9658885500000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.4562296645000001,-2.4405,-0.988695
-1.0,-1.89958924805,-2.4405,-1.4690199695000001
-1.0,-1.89958924805,-2.4405,-1.4690199695000001
-1.0,-1.89958924805,-2.4405,-1.4121179725500002
-1.0,-1.89958924805,-2.4405,-1.4121179725500002
-1.0,-1.89958924805,-2.4405,-1.4121179725500002
-1.0,-1.89958924805,-2.4405,-1.4121179725500002
-0.99,-1.89958924805,-2.4405,-1.4121179725500002
-0.99,-1.89958924805,-2.4405,-1.4121179725500002
-0.99,-1.89958924805,-2.4405,-1.4121179725500002
-2.8591806175295003,-1.89958924805,-2.4405,-2.384016824896255
-2.8591806175295003,-1.89958924805,-2.4405,-2.384016824896255
-2.8591806175295003,-1.89958924805,-2.4405,-2.384016824896255
-2.8591806175295003,-1.89958924805,-2.4405,-2.384016824896255
