action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,-0.5
-0.5,0.0,0.0,-0.5
-0.5,0.0,0.0,-0.5
-0.5,0.0,-0.5,-0.5
-0.5,-0.5,-0.45,-0.5
-0.5,-0.4905,-0.45,-0.5
-0.5,-0.4905,-0.4455,-0.5
-0.5,-0.4905,-0.441045,-0.5
-0.5,-0.4905,-0.441045,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43663455,-0.5
-0.5,-0.4905,-0.43226820450000003,-0.5
-0.5,-0.4905,-0.43226820450000003,-0.5
-0.5,-0.4905,-0.43226820450000003,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-0.42794552245500006,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
-0.5,-0.4905,-1.92366606723045,-0.5
