action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,-1.0,0.0
0.0,0.0,-2.4000000000000004,-1.5
-0.5,0.0,0.0,-1.9
0.0,0.0,-2.4000000000000004,-1.5
-0.5,-0.45,-1.9,-1.9
0.0,0.0,0.0,-1.0405
0.0,0.0,-2.4000000000000004,-1.5
-0.5,-0.45,-1.9,-1.9
-1.5,0.0,0.0,-1.0405
0.0,0.0,-2.4000000000000004,-1.5
-0.5,-0.45,-1.9,-1.9
-1.35,0.0,0.0,-1.0405
0.0,-0.5405000000000001,-2.4000000000000004,-1.5
-0.5,-1.4455,-1.9,-1.9
-1.35,0.0,0.0,-1.0405
-0.6300950000000001,-0.5405000000000001,-2.4000000000000004,-1.5
-1.7312150017098984,-2.806651446817827,-1.9,-1.9
-1.35,-1.1092070001709897,-0.7128238183321635,-1.0405
0.0,0.0,0.0,0.0
-1.5670855000000001,-2.43829405,-2.4000000000000004,-1.5
-2.7420733236259704,-2.806651446817827,-1.9,-2.8482339743651846
-1.35,-1.1092070001709897,-1.5028856162023834,-1.013805
0.0,0.0,0.0,0.0
0.0,0.0,-0.06415414364989472,0.0
-1.5670855000000001,-2.43829405,-2.4000000000000004,-1.5
-2.7146525903897105,-2.806651446817827,-3.3396865991263374,-2.8482339743651846
-1.35,-1.1092070001709897,-1.5028856162023834,-1.013805
0.0,0.0,0.0,0.0
0.0,0.0,-0.06415414364989472,0.0
-1.5670855000000001,-2.43829405,-2.4000000000000004,-1.5
-3.5471665336704645,-1.5732627834645918,-3.1084682259762246,-2.8482339743651846
-1.35,-1.2660609044003892,-1.5028856162023834,-1.2952506242376494
0.0,0.0,0.0,0.0
0.0,0.0,-0.06415414364989472,0.0
-1.5670855000000001,-2.43829405,-2.4000000000000004,-1.5
-3.5471665336704645,-4.112983684263009,-3.1084682259762246,-3.3197516346215328
-1.4050258690871968,-2.3049753017524157,-1.474735916055403,-1.3792097963390846
0.0,0.0,0.0,0.0
0.0,0.0,-0.06415414364989472,0.0
-2.6260353208378606,-2.43829405,-2.4000000000000004,-2.377537695
-3.5471665336704645,-4.112983684263009,-4.0115997959286025,-5.12277647115938
-1.4050258690871968,-2.3049753017524157,-1.474735916055403,-1.3792097963390846
0.0,0.0,0.0,0.0
