action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.5,0.0,0.0,-1.0
-0.5,0.0,0.0,-1.0
-0.5,0.0,-0.5,-1.0
-0.5,0.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.5,-1.0,-1.4500000000000002,-1.0
-0.9950000000000001,-0.945,-1.4500000000000002,-1.0
-0.9950000000000001,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.945,-1.4500000000000002,-1.0
-0.98055,-0.93555,-1.4500000000000002,-1.0
-0.98055,-0.93555,-1.4500000000000002,-1.0
-0.98055,-0.9261945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
-0.98055,-1.40776322945,-1.4500000000000002,-1.0
