action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,-0.5,0.0
0.0,0.0,-0.5,0.0
0.0,0.0,-0.5,0.0
-0.99455,-0.9851495,-0.5,-1.0
-0.99455,-0.9851495,-0.5,-1.0
-0.99455,-1.43163455,-0.5,-1.0
-0.99455,-1.43163455,-0.5,-1.0
-0.99455,-1.43163455,-0.495,-1.0
-0.99455,-1.43163455,-0.495,-1.0
-0.99455,-1.43163455,-0.49005,-1.0
-0.99455,-1.43163455,-1.9261440500000002,-1.0
-0.9747584550000001,-1.43163455,-1.9261440500000002,-1.0
-2.358509783405,-1.43163455,-1.9261440500000002,-1.49
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-2.2628305202095005,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.9698471095
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-1.9261440500000002,-1.94621536305
0.0,0.0,0.0,0.0
-2.358509783405,-3.2099004326885505,-2.7741917877390003,-4.346343768984
0.0,0.0,0.0,0.0
-2.3349246855709502,-3.2099004326885505,-2.7741917877390003,-4.346343768984
0.0,0.0,0.0,0.0
-2.3349246855709502,-3.2099004326885505,-2.7741917877390003,-4.346343768984
0.0,0.0,0.0,0.0
-2.3115754387152405,-3.2099004326885505,-2.7741917877390003,-4.346343768984
0.0,0.0,0.0,0.0
-2.7316980670238715,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-2.7316980670238715,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-2.7316980670238715,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.1455639027351956,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.114108263707844,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.114108263707844,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.0829671810707655,-3.2099004326885505,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.9858147972760216,-4.563980864389116,-3.7451087968763614,-4.346343768984
0.0,0.0,0.0,0.0
-3.9858147972760216,-4.563980864389116,-4.64561526977168,-4.346343768984
0.0,0.0,0.0,0.0
-5.842531923581496,-4.934612324450153,-3.752112905941316,-6.183350575959764
0.0,0.0,0.0,0.0
-5.842531923581496,-4.934612324450153,-4.089414186516734,-6.183350575959764
0.0,0.0,0.0,0.0
-5.842531923581496,-6.778049403801659,-5.906319155387214,-6.183350575959764
0.0,0.0,0.0,0.0
-5.784106604345681,-6.626072336543828,-5.906319155387214,-6.183350575959764
0.0,0.0,0.0,0.0
-6.0561897255491095,-6.626072336543828,-5.906319155387214,-6.183350575959764
0.0,0.0,0.0,0.0
-6.0561897255491095,-6.626072336543828,-5.906319155387214,-6.183350575959764
0.0,0.0,0.0,0.0
