action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
0.0,-1.9,0.0,-0.45
