action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.45,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.45,-0.5,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.45,-0.5,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,0.0,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
0.0,-0.5,-0.5,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,0.0
-0.95,-0.45,-0.95,-0.5
0.0,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,0.0
-0.95,-0.45,-0.95,-0.5
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,0.0
-0.95,-1.405,-0.95,-0.5
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,-0.545
-0.95,-1.3095,-0.95,-0.5
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.5,-0.5,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
-0.5,0.0,0.0,0.0
-0.5405000000000001,-0.49455,-0.495,-0.545
-1.4,-1.3095,-0.95,-0.9950000000000001
