action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,0.0
-2.4000000000000004,-1.0,0.0,0.0
-2.4000000000000004,-1.0,-1.85,-1.0
-2.4000000000000004,-1.9751,-2.7991,-1.9900000000000002
-2.4000000000000004,-4.7889141,-2.7991,-1.9900000000000002
-3.8403190000000005,-4.31002269,-3.518036330886002,-4.339090000000001
0.0,0.0,0.0,0.0
-5.0430188497824755,-5.5101662161245235,-5.159185521017222,-5.7901052949391305
0.0,0.0,0.0,0.0
-5.2249999870171475,-5.369623021162802,-5.5971386653959225,-5.65593441516568
0.0,0.0,0.0,0.0
-5.2249999870171475,-5.369623021162802,-6.507674797687874,-5.65593441516568
0.0,0.0,0.0,0.0
-7.396097108067128,-7.693368209220968,-6.507674797687874,-7.099375071014023
0.0,0.0,0.0,0.0
-7.322136136986456,-7.693368209220968,-8.639600053395613,-7.97512829570453
0.0,0.0,0.0,0.0
-7.322136136986456,-7.693368209220968,-8.639600053395613,-7.97512829570453
0.0,0.0,0.0,0.0
-9.551186203904269,-7.693368209220968,-8.639600053395613,-7.97512829570453
0.0,0.0,0.0,0.0
-9.551186203904269,-8.522552621029291,-8.639600053395613,-8.895377012747485
0.0,0.0,0.0,0.0
-10.455674341865226,-10.771158390142704,-9.957490405926876,-9.772869047365372
0.0,0.0,0.0,0.0
-10.455674341865226,-10.771158390142704,-9.957490405926876,-9.772869047365372
0.0,0.0,0.0,0.0
-10.289665121941587,-10.771158390142704,-9.957490405926876,-9.772869047365372
0.0,0.0,0.0,0.0
-10.289665121941587,-10.771158390142704,-9.957490405926876,-9.482605063789572
0.0,0.0,0.0,0.0
-10.289665121941587,-10.771158390142704,-10.357915501867607,-10.568085126244382
0.0,0.0,0.0,0.0
-11.569219285011949,-11.908968547499981,-11.24819381265559,-12.285568102596589
0.0,0.0,0.0,0.0
-11.569219285011949,-11.908968547499981,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-11.95352709216183,-11.908968547499981,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.285568102596589
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.162712421570623
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.162712421570623
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.162712421570623
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-12.463370422727207,-12.041085297354917
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-13.338736718499936,-13.25031033798868
0.0,0.0,0.0,0.0
-13.329981552220644,-14.116592105056176,-13.197390977068924,-13.113044492126015
0.0,0.0,0.0,0.0
-12.835786481886144,-12.70493289455056,-12.748257257346385,-13.833420982184137
0.0,0.0,0.0,0.0
-12.835786481886144,-12.822477049457351,-12.932533381900143,-13.833420982184137
0.0,0.0,0.0,0.0
-12.835786481886144,-13.694252278962777,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-10.65973848747305,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-11.753239857158354,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-10.08157031894348,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-10.77713759890054,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-10.77713759890054,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-13.005541530510735,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-14.732945392081636,-14.480047834436252,-14.79330297816129,-13.833420982184137
0.0,0.0,0.0,0.0
-14.732945392081636,-14.480047834436252,-14.79330297816129,-15.195086772362295
0.0,0.0,0.0,0.0
-14.732945392081636,-16.31644342562244,-14.79330297816129,-16.478782400225327
0.0,0.0,0.0,0.0
-14.732945392081636,-16.31644342562244,-14.79330297816129,-16.478782400225327
0.0,0.0,0.0,0.0
-14.732945392081636,-16.31644342562244,-14.79330297816129,-16.478782400225327
0.0,0.0,0.0,0.0
-15.858451612379254,-16.31644342562244,-14.79330297816129,-16.478782400225327
0.0,0.0,0.0,0.0
-15.858451612379254,-16.31644342562244,-14.645369948379678,-16.478782400225327
0.0,0.0,0.0,0.0
-15.858451612379254,-16.31644342562244,-14.645369948379678,-16.478782400225327
0.0,0.0,0.0,0.0
-15.858451612379254,-16.31644342562244,-14.645369948379678,-16.478782400225327
0.0,0.0,0.0,0.0
