action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,-0.5,0.0
0.0,0.0,0.0,0.0
-0.5,-1.0,-0.5,0.0
0.0,0.0,-0.5,0.0
-0.5,-1.0,-0.5,-1.0
-1.0,0.0,-0.5,0.0
-0.5,-1.0,-0.495,-0.945
-1.0,0.0,-0.5,0.0
-0.5,-1.0,-0.495,-0.945
-1.0,0.0,-0.5,0.0
-0.5,-1.0,-0.495,-0.945
-1.0,0.0,-0.5,0.0
-0.484708455,-1.0,-0.9900095,-0.945
-1.0,0.0,-0.5,0.0
-1.8737377100645003,-1.0,-0.9900095,-2.241995
-1.0,-0.539261384855,-0.5,0.0
-1.8737377100645003,-2.4613307695,-1.43600855,-2.241995
-1.0,-0.539261384855,-1.04,-1.089100855
-4.204584846670795,-2.4613307695,-2.398120011955805,-4.113448346076023
-1.0,-0.539261384855,-1.04,-1.089100855
-4.204584846670795,-3.30519769255,-2.7068415353971744,-4.113448346076023
-1.0,-2.2068550156245,-1.04,-1.089100855
-4.204584846670795,-3.30519769255,-2.7068415353971744,-4.113448346076023
-1.0,-2.2068550156245,-1.04,-1.089100855
-4.204584846670795,-3.30519769255,-3.5203973818574568,-4.113448346076023
-2.4346,-2.2068550156245,-0.936,-1.089100855
0.0,0.0,-0.7436157381857458,0.0
-4.204584846670795,-3.30519769255,-3.5203973818574568,-4.113448346076023
-2.4346,-2.2068550156245,-0.936,-1.089100855
0.0,0.0,-0.7436157381857458,0.0
-4.204584846670795,-4.2117669084292215,-3.266376720621711,-4.113448346076023
-2.4346,-2.2068550156245,-3.1475903238215386,-3.467218803114655
0.0,0.0,-0.7436157381857458,0.0
-4.482743313409921,-6.19932718672449,-5.130552009220787,-6.443495112554109
-4.251629438658661,-4.0854218189214295,-3.1475903238215386,-3.467218803114655
0.0,0.0,-0.7436157381857458,0.0
-5.437915880275822,-5.8626775971959795,-5.130552009220787,-6.443495112554109
-4.251629438658661,-4.0854218189214295,-3.236278189646278,-3.467218803114655
0.0,0.0,-0.7436157381857458,0.0
-5.85587397307811,-5.8626775971959795,-5.408761845366873,-6.443495112554109
-4.251629438658661,-4.0854218189214295,-3.236278189646278,-3.467218803114655
0.0,0.0,-0.7436157381857458,0.0
-5.85587397307811,-5.8626775971959795,-5.679935353110505,-6.443495112554109
-4.251629438658661,-5.188073818809232,-4.3994389367646685,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-6.239342081013856,-5.8626775971959795,-6.39346904910074,-6.443495112554109
-5.853495152369825,-5.188073818809232,-4.3994389367646685,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-6.443495112554109
-5.853495152369825,-6.249180997058179,-5.445312307076387,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.1430488566601085,-8.069595243410438,-7.056541757214102,-7.681232252922586
-5.853495152369825,-6.249180997058179,-6.88686202375433,-6.186548007401941
0.0,0.0,-0.7436157381857458,0.0
-7.43743632221645,-8.069595243410438,-8.767379315720397,-7.681232252922586
-6.344813922917529,-6.249180997058179,-6.88686202375433,-7.624682527327922
0.0,0.0,-0.7436157381857458,0.0
-8.092402479129378,-8.069595243410438,-8.767379315720397,-7.681232252922586
-7.601316319582835,-8.039053521441415,-8.714556886398302,-7.424640564330366
0.0,-0.6474323420995325,-0.7436157381857458,0.0
-8.092402479129378,-8.069595243410438,-8.767379315720397,-7.681232252922586
-7.509402338414284,-8.039053521441415,-8.714556886398302,-7.424640564330366
0.0,-0.6474323420995325,-0.7436157381857458,0.0
-9.275467809738682,-9.497356457005143,-10.342647727964914,-9.386701787416767
-9.161788568899363,-8.974953859645936,-9.137321148827395,-8.56686375349254
0.0,-0.6474323420995325,-0.7436157381857458,0.0
-10.467051439791877,-10.76206120269598,-10.739221250685265,-11.118313373718802
-10.12033518972502,-9.271958216424256,-8.979253755407656,-9.554980539010794
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-11.283559638672608,-11.590075317598178,-11.577704271246324,-11.118313373718802
-10.12033518972502,-10.775016593031394,-10.541862389685772,-10.889535428684415
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-11.967691633003469,-12.411125974419956,-11.920582047756383,-11.385582549119423
-10.982739021525527,-11.740621712312091,-11.35105267603794,-12.021929013336115
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.228571025540651,-13.644976056467506,-13.928884776718903,-13.858053977093052
-12.599506189597182,-12.75713093337954,-12.502354720571674,-12.021929013336115
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.695577438042546,-16.132885591163998,-13.928884776718903,-13.858053977093052
-12.599506189597182,-12.75713093337954,-12.502354720571674,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.695577438042546,-16.132885591163998,-13.928884776718903,-13.858053977093052
-12.599506189597182,-12.75713093337954,-12.502354720571674,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.858053977093052
-13.086780428575839,-12.75713093337954,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.503264027805288,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.503264027805288,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.503264027805288,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.503264027805288,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.503264027805288,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.37877275772967,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.620390363387905
-13.086780428575839,-13.37877275772967,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
-13.959975251302039,-16.132885591163998,-13.928884776718903,-13.484186459754026
-13.086780428575839,-13.37877275772967,-13.822200025453192,-13.533627990079317
0.0,-0.6474323420995325,-0.7436157381857458,0.0
0.0,0.0,0.0,0.0
