(1, [(56, 64)], 0.0, 1.0)
(3, [(56, 62), (55, 63), (55, 63)], 0.65, 0.71)
(2, [(54, 61), (54, 62)], 1.0, 0.0)
(2, [(54, 64), (54, 63)], 1.0, 0.0)
(1, [(56, 62)], 0.0, 1.0)
(1, [(54, 61)], 0.0, 1.0)
(1, [(54, 62)], 0.0, 1.0)
(1, [(54, 64)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(54, 63)], 0.0, 1.0)
(8, [(56, 62), (56, 64), (54, 61), (54, 62), (54, 64), (55, 63), (55, 63), (54, 63)], 0.51, 0.41)
(6, [(56, 62), (56, 64), (54, 61), (54, 62), (54, 64), (55, 63)], 0.62, 0.32)
(2, [(54, 64), (55, 63)], 1.0, 0.0)
(3, [(56, 62), (54, 61), (54, 62)], 0.74, 0.44)
(1, [(55, 62)], 0.0, 1.0)
(3, [(54, 62), (54, 62), (55, 63)], 0.65, 0.71)
(3, [(54, 62), (54, 63), (54, 63)], 0.65, 0.71)
(2, [(54, 63), (54, 63)], 1.0, 1.0)
(2, [(55, 62), (54, 63)], 1.0, 0.0)
(4, [(54, 64), (55, 63), (55, 63), (54, 63)], 0.77, 0.61)
(3, [(54, 62), (54, 64), (54, 63)], 0.29, 0.42)
(3, [(56, 64), (55, 63), (55, 63)], 0.65, 0.71)
(4, [(54, 62), (54, 62), (54, 63), (54, 62)], 0.42, 0.76)
(2, [(55, 62), (55, 62)], 1.0, 1.0)
(3, [(54, 62), (54, 62), (54, 62)], 1.0, 1.0)
(5, [(55, 62), (55, 63), (54, 62), (55, 62), (54, 62)], 0.73, 0.81)
(3, [(54, 62), (55, 62), (54, 62)], 0.65, 0.71)
(3, [(54, 62), (56, 63), (54, 62)], 0.65, 0.71)
(1, [(56, 63)], 0.0, 1.0)
(7, [(55, 62), (54, 62), (54, 62), (54, 63), (55, 62), (54, 63), (54, 62)], 0.71, 1.0)
(2, [(54, 62), (54, 62)], 1.0, 1.0)
(3, [(54, 62), (54, 62), (55, 62)], 0.65, 0.71)
(4, [(54, 62), (54, 63), (55, 62), (54, 63)], 0.77, 0.61)
(2, [(54, 63), (54, 62)], 1.0, 0.0)
(2, [(55, 62), (55, 63)], 1.0, 0.0)
(6, [(55, 62), (55, 63), (54, 62), (54, 62), (54, 63), (54, 63)], 0.84, 0.6)
(1, [(53, 62)], 0.0, 1.0)
(3, [(54, 62), (53, 62), (54, 62)], 0.65, 0.71)
(2, [(55, 62), (54, 62)], 1.0, 0.0)
(2, [(53, 62), (53, 62)], 1.0, 1.0)
(3, [(53, 62), (53, 62), (54, 62)], 0.65, 0.71)
(4, [(55, 62), (53, 62), (53, 62), (54, 62)], 0.53, 0.72)
(3, [(54, 61), (54, 62), (54, 63)], 0.29, 0.42)
(8, [(55, 62), (55, 63), (54, 62), (54, 62), (54, 63), (55, 62), (54, 63), (54, 62)], 0.82, 0.82)
(3, [(55, 62), (55, 63), (55, 62)], 0.65, 0.71)
(3, [(54, 62), (54, 63), (54, 62)], 0.65, 0.71)
(5, [(55, 62), (54, 62), (54, 62), (55, 63), (54, 62)], 0.64, 0.66)
(5, [(55, 62), (54, 62), (55, 62), (56, 64), (54, 62)], 0.39, 0.81)
(4, [(55, 62), (54, 62), (55, 62), (54, 62)], 1.0, 1.0)
(3, [(54, 62), (54, 62), (54, 63)], 0.65, 0.71)
(2, [(54, 62), (54, 63)], 1.0, 0.0)
(2, [(54, 62), (55, 62)], 1.0, 0.0)
(3, [(53, 62), (54, 63), (54, 63)], 0.65, 0.71)
(2, [(53, 62), (54, 63)], 1.0, 0.0)
(2, [(55, 63), (55, 62)], 1.0, 0.0)
(2, [(54, 62), (53, 62)], 1.0, 0.0)
(8, [(55, 62), (53, 64), (54, 62), (53, 62), (54, 63), (55, 63), (54, 63), (54, 62)], 0.51, 0.58)
(1, [(53, 64)], 0.0, 1.0)
(7, [(55, 62), (54, 61), (53, 62), (54, 63), (55, 63), (54, 63), (54, 62)], 0.65, 0.36)
(3, [(54, 61), (53, 62), (54, 62)], 0.8, 0.23)
(1, [(57, 63)], 0.0, 1.0)
(4, [(54, 61), (54, 62), (54, 63), (54, 62)], 0.0, 0.65)
(5, [(54, 61), (54, 62), (57, 63), (54, 63), (54, 62)], 0.43, 0.66)
(4, [(54, 62), (54, 62), (56, 64), (54, 62)], 0.42, 0.76)
(3, [(54, 62), (56, 64), (54, 62)], 0.65, 0.71)
(6, [(55, 61), (54, 62), (53, 62), (54, 63), (54, 62), (54, 63)], 0.37, 0.74)
(6, [(55, 62), (54, 61), (54, 62), (54, 63), (54, 62), (54, 63)], 0.5, 0.72)
(3, [(55, 62), (54, 62), (54, 62)], 0.65, 0.71)
(3, [(54, 61), (54, 62), (54, 62)], 0.65, 0.71)
