,k_means_000,k_means_050,k_means_100
0552000F3215000F3215000F,1.851008292643694,15.211288575479976,23.85889498976452
0543000F3315000F3215000F,17.82209881419015,1.884074482196046,-0.018376480794656924
0524000F2315000F1315000F,7.21311144935378,13.289104305495684,35.61117361815994
0524000F1315000F1315000F,16.9574627648619,26.98572196492923,13.623724203746477
0623000F3207000F3207000F,27.984296220314995,14.558769925514326,10.161855663894947
00A2000F2108000F2108000F,19.2863412511213,11.285310025478422,8.189014902301565
0096000F3209000F3209000F,12.5019484214967,3.0375650660121236,0.05400000000000002
0095000F3209000F3209000F,16.85805199378909,4.368013897810171,10.41517046332513
000C000F000C000F000C000F,5.300888019039303,3.5186564867685894,3.475100969543661
terminal,0.0,0.0,0.0
0543000F3315000F3315000F,1.425507508696226,4.893358323696226,-0.838145134494369
0000F00F0000F00F0000F00F,1.0000856388586068,5.47370769414654,1.7023709034252046
0552000F3315000F3215000F,17.95647371726439,-2.47286291543453,-2.263916346473869
0543000F3215000F3315000F,9.177000728012345,-1.2008065303032913,-1.2145921672038016
0552000F2315000F2315000F,2.743296779600291,24.20687574370009,1.49758603006589
0510000F2140000F2140000F,3.554047486614577,16.345200995303916,2.4371730607514563
0080000F0080000F0080000F,3.034622656840595,1.777692889998885,4.948748013051298
0552000F3215000F3315000F,2.7031999391233783,-3.2959297384984514,-6.833131661376276
0623000F3206000F3206000F,36.117584235266406,3.391500167512607,12.164174310613516
0430000F2140000F2140000F,14.975132920826892,1.5248737772805439,0.39751282290619533
00B5100F3200B00F3200B00F,0.0,7.760570435019268,0.0
1000F00C1000F00C1000F00C,1.2678929507194652,5.370136177263097,1.7312193910107894
0542000F3215000F3215000F,-0.4160152608776493,6.691723041922813,-1.6312265347759094
0624000F2307000F2306000F,0.0,0.0,1.552573074814577
00A2000F2208000F2208000F,5.87632312701338,16.73725205032207,6.7361724012340485
0095000F220A000F220A000F,1.5192969576372377,10.934118216685537,-0.30000000000000004
A200000F2207000F2207000F,21.80341150521943,0.9038305699796872,7.719753802061575
D000000FD000000FD000000F,0.37121506206755156,1.0178404141148454,5.389615118176523
0552000F3215000F2215000F,1.6310935488345013,-1.7279506609055475,-0.9
0632000F3206000F3206000F,-0.2515114942919999,3.1881997051215225,-1.2000000000000002
0520000F2140000F2140000F,14.01972705083357,0.0,2.5769884297387
0082000F2107000F2107000F,1.5,1.8,0.0
100F000F1000F00F100F000F,0.18840816057582413,0.49869176188029907,4.432035709059508
0543000F3215000F3215000F,4.208557640549236,-1.5367848706304896,20.730734630268163
5100000F2140000F2140000F,0.0746355507664104,0.0,0.0
6200000F2150000F2150000F,0.0,1.0499783630497876,0.0
8200000F2106000F2106000F,7.152294670251419,0.0,0.0
9210000F3207000F3207000F,0.0,0.0,0.0
8210000F2307000F3207000F,1.8460267195274707,0.0,0.0
8210000F3207000F3207000F,0.0,0.0,0.0
7500000F3207000F3207000F,0.0,6.301673819370097,0.0
0642000F2306000F2306000F,-0.8753999999999998,1.2379065895627785,-1.6778064149167424
7300000F3105000F3105000F,0.0,0.0,0.0
7200000F3150000F3150000F,0.0,0.0,6.79864989261545
8200000F2206000F2206000F,20.94213980931022,0.0,0.0
0552000F3315000F3315000F,-0.5005103885711819,-0.8023546805009011,0.0
00A6100F2500B00F4300B00F,0.0,0.0,-0.30000000000000004
C442000F3240D00F3240D00F,0.0,0.0,0.0
A350000F3500B00F3500B00F,0.0,1.688556930406578,0.0
8510000F3208000F3208000F,2.6097307164165304,4.165484710444435,23.628544979991034
0092000F2107000F2107000F,8.754321292972872,1.2098299795856087,0.0
0060000F0060000F0060000F,3.600050948051095,0.14653713287360887,0.0
0543000F3315000F2315000F,-0.1280383165562888,0.0,0.0
00C4500F2700D00F4400D00F,-0.872631851164674,-0.35886,2.8500870000000003
0092000F1107000F1107000F,0.0,0.0,0.612960171696654
0624000F2306000F2306000F,0.0,10.118725230526548,-0.04784713602299506
00C4500F2700D00F2700D00F,1.2000000000000002,0.0,9.180051592317724
00A2000F2109000F2109000F,0.0,2.818800167326439,0.0
100B000F100B000F100B000F,3.2382416143001214,3.449857583310857,2.9471859982879307
0000F00B0000F00B0000F00B,4.572259872257497,0.5734072529813161,0.43996065255760863
0092000F2207000F2207000F,0.932535921204916,0.9293690247774978,8.661626077078639
1000F00E1000F00E1000F00E,2.1487972846210384,5.449443133420722,2.1588630266388753
0092000F2208000F2108000F,21.50862598490004,3.5293936412781868,0.0
0009000F0009000F0090000F,3.2637497345769044,2.901166732900793,5.696121811393235
0632000F3306000F3306000F,-0.5235468050090095,0.0,0.0
00A2000F2208000F2108000F,7.462246906302662,4.590539832215396,20.739746964219506
0642000F3306000F2306000F,0.0,0.0,1.2177348169575894
0632000F2306000F2306000F,3.4554229958868388,0.0,0.0
00B4500F2330B00F2430B00F,-0.492,1.5658241262940231,27.100072777056656
00B3500F2330B00F1430B00F,0.0,0.0,-0.6000000000000001
00B4500F2330B00F1430B00F,1.922191209170629,1.0767594718415734,16.664602171136238
0094000F220A000F220A000F,0.0,8.201418778247655,0.0
0086100F1330900F1330900F,-0.9,6.99313471472702,-1.173
8440000F1330900F1330900F,0.0,0.0241184865182017,0.0
A350000F3230A00F3230A00F,0.22931216360258028,0.3415350109414996,0.0
B441000F3500B00F3220B00F,0.0,0.0,5.257156509317243
0543000F3215000F2315000F,0.0,3.9161550939433614,0.0
5200000F2140000F2140000F,0.0,0.0042712110000000005,0.0
A200000F2108000F2108000F,0.15379670450546534,0.0,0.0
B200000F2209000F2209000F,0.0,0.0,0.0
B210000F3208000F3208000F,0.0,0.0,0.0
9200000F3207000F3207000F,0.0,0.7931564769671169,18.036390132177004
