action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
-4.5,-3.0,-3.75,-4.5,-4.5,-4.5,0.0,31.5,0.0
16.6766148520975,4.512304687500001,-48.073251884765625,20.991145833095313,-9.339433719409369,5.8270104726562515,-0.3733035334369875,104.338653243789,-54.3329851171875
12.184514541347923,11.4952748338697,-39.48828712788575,-2.9821032226168915,61.64154960668837,16.288818033805367,23.184898086372943,92.8442893677298,-56.10347749409975
3.334486694798411,50.63140219126161,-40.99669449486878,-3.7317196001854818,47.89667857079871,28.76767155168253,38.60205439231142,94.60694871947392,-63.97181405650692
31.020420073435986,70.337075370405,-40.660168183415934,39.51759910083024,41.900578504466885,8.137590404666392,37.315690397315564,94.80766242435229,-12.55534949988673
31.88995777702379,96.99204426383946,-30.761093141621615,76.17126256822114,41.33416188786643,19.94636439989345,32.65688544443756,95.67292190410797,-4.9448367168525
53.1331455768192,92.39199967967981,-4.502302504190972,104.45478066363304,39.004150599479736,38.609857188808064,41.25067086129841,108.73729593099767,-2.035267617479022
75.70753543368431,92.45238670469284,-2.982556199389684,131.79810072928558,37.83250011913137,31.796380627911677,54.269558042269324,129.76459967879612,-0.7699057616187588
71.79440476150509,106.14448756074441,-6.962705710971754,120.3009414445913,31.094165308076878,9.364139384053535,67.39854534236775,160.0187044245419,-20.827947787619834
70.39365056519897,101.73424607761176,-18.422469717318368,122.95848217008596,39.56189673899137,49.728491683632754,85.00907471286826,175.19785148331317,-30.61169840897378
70.94273844954085,117.51250652942255,-4.0895237375550835,167.41124306393615,59.511865391147566,34.46390000518093,103.68223162377188,145.85902824289496,-22.201180750166465
79.00830440089274,162.5680576440152,-0.11644513305716231,171.8677492019441,52.49508997470299,45.42182285065341,115.87864641577227,176.5014048789912,-31.981133169532853
74.10138773364483,170.87733708177913,4.330818200902186,163.81101796829944,93.83059051746469,104.62472123546567,101.48762966362216,167.42842383186746,-7.895700437819514
132.25585481379667,196.22688425751923,-6.76012106061894,137.4421920073284,100.50840252079254,123.91090823545181,147.03508648811143,178.34489805078982,-25.57805300246229
188.521456815868,231.4614870521096,11.147205299578474,130.74532272816867,86.80650184779846,142.69576765567396,165.60033190446046,172.57987255717748,-31.818120947045646
179.93040639627768,229.6424243992291,31.44269292712182,123.44382995644791,105.25118815166077,135.66725161395806,158.81993116429152,184.837912054294,-41.144919521412426
187.1688049741329,208.66109009699363,-15.6967586183749,112.51420516146693,113.37888770092971,156.63938165358087,171.7733515603557,197.14032884379682,-41.648822831783136
194.9265425811504,250.735522092302,-29.509721627822067,104.82237068500103,153.17163605757642,211.3089144527205,156.55038190763767,200.11724377717763,-28.70783328229443
201.57333736015653,266.0250104430427,-24.004779964994036,112.34164733253124,160.21390789992145,211.8392903136783,136.0419416076374,184.4074948845423,-32.04494073026974
235.42934655043297,280.01130881567633,-49.818744291506505,136.99193698169023,172.22653007025593,186.6239910748264,160.73248113121582,226.06627404763833,-45.647068627532896
243.4017497638326,283.3867061659847,-61.10544406363448,165.4762502113252,165.23273160361146,236.7980246313136,132.75029534822704,223.4532662102335,-41.32948376306003
218.4572453136126,312.73452332229306,-53.292188718967466,154.9167372970676,166.68998988932591,262.77932432958414,141.49158859938953,214.0713282067829,-42.63119288622129
226.84535374653282,295.08651299947536,-49.996125446679315,191.52170016863136,190.44152002457557,273.72584302285634,137.09419929866564,208.91930651208878,-12.411167416420934
233.81922912245585,307.7108703906064,-42.450992694311154,191.23017027628146,223.73047035159811,284.2647557216954,150.6979970216285,211.84247737726432,-0.21028661523311243
240.12858368608318,302.9484890610312,-44.12410791502173,217.63230585744998,209.46226699398747,309.29477120332,163.9547760430541,233.09407163842013,12.557331381802996
252.73407333410557,312.50863890950086,-16.082108295232246,249.23480663128922,218.80376159455517,276.1682986973542,166.9041528020996,291.32060224819037,47.580940262971566
248.89362867586254,297.3117909548578,19.738150018359185,273.3692025584284,228.38070387042936,273.3722362797654,172.29364289191668,287.2186239641062,81.87005738116912
260.0431371836832,291.465192824621,38.709965786777346,258.1350492360411,233.71438215341516,265.90566130639064,166.83663233134695,292.8199694206303,52.18218056587661
267.64595182225185,303.90692638936355,47.63262349492992,247.4594616278814,215.58955415295983,265.32376718845615,161.15457581549373,308.91619345842804,61.83567398972936
274.79767609750434,302.97600680947517,68.9639104166501,253.47317775323367,204.1031464480783,268.1312700034306,180.24690665207726,323.4984519641779,49.71915173380763
274.93628432281656,298.8372057573632,57.437912028906716,272.0016068163701,209.98256983180002,274.1750760495113,210.46867804019087,309.7237844069337,37.06236918989931
296.3493809257544,319.631169479218,65.76507601135594,254.2022375963864,212.36831133917838,280.359372172352,238.59146547615347,313.7730558697558,56.793485669739
312.42278841852146,395.98745307826215,52.98662955904143,281.5087804265003,227.45066458336265,276.38825994294126,216.8783601403769,305.3333451759965,51.41078457731536
313.45843075340974,385.8856524924736,55.60217454367496,292.97742920023836,223.96439414022097,275.59623826049545,187.30415822665893,326.26640604233495,74.33461185789126
299.55515849835547,410.82259553157115,36.17111828268624,310.8255973703976,235.28061792239356,293.4778747558146,206.66593315504443,334.22870011807123,62.92803125987699
307.06475071653415,418.6790381475507,51.835108940439525,306.7015671398702,226.75282289092848,335.35919373140734,206.65423407558995,349.83926744957705,54.16729176521563
