action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
1.0800000000000003,-2.1,-0.44699999999999995,1.2,2.5080000000000005
23.02622913991455,-6.915025043024186,4.330465802131879,3.843897075874065,8.597389172553076
30.23466262349332,-7.737703994510613,9.03009066130232,12.992100375775186,11.086660341015882
49.584453734217696,-7.410437090738036,5.8725331793169975,3.779137945550203,20.76248440726747
50.837672536188464,-5.521015679298697,11.765855298929214,19.26842809967086,22.649190259286932
61.51665881514192,3.6108373414388946,20.723833503377758,27.24626096109893,18.224022396911035
61.75508587508269,21.82038901979047,24.616580632143165,36.23724853243191,28.249342003734544
53.317328184375654,21.75770497192081,24.269716170131076,39.67621862503488,46.163049018931524
53.443864625317346,28.00173268520359,25.3987222356539,32.4180423820691,50.76434121411128
61.13684822093455,35.9190323250743,23.731585621750945,36.63452184962411,43.14099848803402
52.50275962703164,40.365396656562474,25.498726298254972,42.474076001246715,50.54286004339016
55.790960223416825,54.83270376776994,23.43525455895233,46.11237475261539,51.376767237714716
65.86294923024002,56.089261705665976,19.18572565184465,42.98862762546257,48.47548032301034
59.66534100445931,57.989442263949954,32.8947610330074,31.222742750354243,61.52070592246451
70.80506085025836,57.20827051530369,26.523041334645566,41.03556506297881,67.18403142605037
80.60131870406786,55.488347401523455,14.930264070653397,44.8277138330143,73.71118815435098
80.6257682465376,68.52506223797526,18.39649817220028,51.82751047330782,71.1001691833299
83.7151208455537,67.3714844618378,21.67439277266478,55.80455784471106,67.19995131414663
75.60461408322321,75.39240245640462,19.13156567017335,62.992511105796325,75.75511466443544
79.48165712545187,77.67803718279292,21.69807543296856,67.94230754771147,79.261656638958
85.56695475434285,73.04011770073261,24.614117537617616,74.0811686671647,84.07043187658007
75.83397735770845,69.04227737005286,37.67704745365083,74.80870215740214,90.43772574684735
73.86470676821988,73.40470491619345,49.413523642902504,83.32048793186087,91.79529157885509
81.0532300760999,74.09409526799567,45.98021834612367,96.4826712738649,90.86729899153039
74.92721011337434,90.90920674967764,45.05263993273767,96.54928340040007,101.4651813788404
85.01498922562888,83.7758328237077,52.42357800028871,102.48161096536037,101.8824866402446
94.44162768348914,73.12096194642807,42.77637263002786,113.67311306899295,99.65578957464788
104.58360278605247,82.16850676335213,43.445130152072934,112.81184964186619,99.76285451616135
101.82229918594163,92.10371968276218,46.4017561205302,116.51592129611502,113.9609463915922
101.31304323109438,84.1651888819172,62.388811054176315,122.9075065900733,110.9074604556304
101.171625144468,86.50953089517208,64.44918284325294,123.42774669186471,107.21576591680031
100.66096280953154,78.59681533571668,67.03616933472956,117.70740025767763,129.02806346386137
101.88687648198355,83.56949333208003,70.8779740619526,122.5143943767615,137.17867071923195
110.01101317923492,89.91944286980518,76.14146152767916,114.49504847760001,136.66151664521897
117.21890937930226,83.56053820643942,73.77435474295415,123.54972436796771,133.19717124696575
121.4956698837,85.15363599709707,73.56740218729595,128.53722333644467,139.58104547035168
122.13947558938264,91.34823758377661,80.31519052685272,135.0439835403027,142.12413906486003
114.2006936264923,112.45730681064418,71.57642257550918,131.76079203702105,149.77832168898453
115.00226271197917,121.0383350728076,78.6820603744008,150.5507468119045,152.12925940420195
121.41904689973923,126.74785149460544,76.67274820762486,138.01329176784103,153.1398590378981
117.24340419225126,117.74329895082644,86.78217536227464,141.82005503168725,159.75594306682467
110.93458211916618,124.43671130005714,91.02710842910193,145.94962137566245,164.7850628857728
118.65616778099923,130.60843115995706,95.92155949672451,144.89374376933768,168.59331849363738
115.41629687153886,135.71279529911075,100.55613503800075,151.55530872785374,164.12465361478968
119.99551700599685,127.79669043220424,113.2776560101588,153.1006254504444,171.90310320401437
131.2470574924752,128.98648200628443,106.40289527477925,155.30100674578426,170.62336034410652
130.60137885805457,137.9941498287502,101.5178283681307,163.51493451199553,166.59143503155502
132.11319195183998,137.0819993590602,106.78548711918083,161.42204463364618,173.1587479440253
136.9402961098946,140.51358370867962,109.64489893387085,172.23554043685,177.5240695770875
138.47462568854462,142.95559929068688,111.97598632438762,180.17036611852137,179.86647357716186
139.91876745050962,159.50347623736326,113.42366995246833,174.17752688380733,178.3966288098564
