,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
00A6200F3410B00F4310B00F,0.8718090000000001,1.800969722446956,2.063080358969216,6.906602906180856,1.2945333152942893
10C5400F4410C00F4410C00F,3.1165209849268423,-4.625497388802303,-4.053401648440773,-5.21327527247891,-5.620100541989681
10C5400F4410D00F4410D00F,0.0,-0.30000000000000004,-1.0633754782776652,0.0,3.192855281688014
00C4500F4410D00F4310D00F,9.010703162885415,0.0,0.0,0.39693488642178587,0.0
00C6400F4310D00F4310D00F,0.6000000000000001,0.0,-0.30000000000000004,0.0,0.0
00D5400F4400D00F4400D00F,0.0,-1.756471027105885,0.0,-1.6424018177863187,-0.8470418435994379
00C4400F4400D00F4400D00F,-2.122226360248315,-2.607928840958239,2.3715761788144976,-2.427313285696588,-3.535475260636749
00C4500F4500D00F3410D00F,0.0,0.0,0.0,-0.846,3.1108583214762096
00C4500F4500D00F3500D00F,1.3474979602754704,-0.9540000000000002,-0.60897289520391,-0.6000000000000001,-0.9
00C4500F4500D00F3320D00F,0.26077730044327735,2.8423458350278206,0.0,11.154289021484615,3.061017346147281
00C4500F3500D00F3320D00F,-0.9284259151724042,-0.904111776247883,-1.2792875096238372,8.176179597375288,-0.7649577384181293
00A2000F3108000F3108000F,-0.438,1.9006329814348972,-0.35388409584904645,12.655607703584616,0.47918304401662526
00A4100F3200B00F3200B00F,3.6341652973714034,0.0,0.0,0.0,-0.6000000000000001
0095000F3209000F3209000F,10.605124122951732,0.8577367440897126,1.7479534571806201,2.0653974889640248,1.3785788794896434
00A2000F2208000F2208000F,4.134605348634235,3.8512464055315565,10.586258639708047,3.8588419194513746,3.5085867251802805
1000F00C1000F00C1000F00C,0.0,0.0,0.0,0.0,1.4850920556322245
terminal,0.0,0.0,0.0,0.0,0.0
00C5500F4420C00F4310D00F,-6.143987655415455,-13.402495998763952,-10.091345001300807,-10.254980228688092,-9.836362874695569
00C5300F4400C00F4400C00F,3.223403631530558,-3.1014633559242717,0.4701316053452844,0.2961421757682987,-4.963627476849707
00C4500F5400D00F3410D00F,-1.9709585334900392,0.20647862552487484,-1.8752290327777432,-2.081211873053901,-4.449992095667801
00C4500F4500C00F3410C00F,0.18282903035633002,-1.880824300987185,5.643039723593268,0.5398919958602718,-2.1
00C4500F4500C00F4310C00F,7.882465617575616,-1.132514350904721,-0.3150844415586962,-1.050376300887645,-1.5192469019990835
00C4500F3500D00F3500D00F,-3.5192888513612406,-2.9450350915147494,-1.5861459119491834,-2.6132700061775385,-2.915469069101868
0096200F3500A00F3500A00F,-2.589431867834894,-5.482418222914055,-5.351745905113226,-5.9216709600428725,-7.172479291985113
0097100F4400A00F4400A00F,2.833190320605901,-0.036367140000000076,0.0,-0.6000000000000001,-0.565626
0095000F220A000F220A000F,0.5796262091055105,11.734510810031225,4.406718748540978,0.0,5.464353858026758
000C000F000C000F000C000F,0.8985816465381374,0.9753219189627428,0.9735615514796861,0.9278382746659865,1.5068285124146608
00C5500F4420D00F4310D00F,2.010524659323834,18.906949978234433,-0.30000000000000004,-0.21942844030564215,3.961572992387855
00C4400F4310C00F4310C00F,-0.30000000000000004,-0.9218129191968386,-2.2462642657427727,5.373300819583449,-0.31302025342408246
00C5300F4400D00F4400D00F,-2.0516599027733182,6.317251453474219,-1.6318166340550322,-1.8457699929856017,-1.7044858972406596
00C4400F3500D00F4400D00F,-0.8753490811863722,-0.3799439169446504,-1.2606579678337868,-1.7598712392280207,3.8821862175153936
00C4500F4400D00F4400D00F,-2.42189452052612,-3.025152073483902,-2.9850063131595683,-3.1627924114297317,-2.9811542846332726
0734000F3308000F3308000F,-1.362822180113528,-2.4644224264300814,-1.8202051121785032,-1.2113554150550359,-0.9054
7340000F3308000F3308000F,0.0,0.0,0.002536347185717448,0.17655062186803822,0.0
8440000F1330900F1330900F,0.0,0.0,0.0,0.0,0.8964700240918695
C432000F3330C00F3330C00F,0.0,1.0982115955266136,5.654870799702108,0.0,0.0
9520000F3400A00F3400A00F,0.0,0.0,20.451898953165557,0.0,0.0
D000000FD000000FD000000F,1.1437986872251662,0.9777607766066935,0.9416220916028419,0.8902755368968507,0.6954424963521366
10A5200F4400A00F4400A00F,11.68112126810179,0.0,1.2660975225623141,0.30000000000000004,2.0431921457330926
00B4400F4310C00F4310C00F,-10.76078984549319,-10.980192623741898,-11.365957820234131,-11.924624281891006,-11.327596656233057
00C4400F4400C00F4400C00F,-4.484448024833568,-2.841031485077314,-3.673432888063297,-2.863256978555367,-3.024195933699109
00B6300F4410C00F4310C00F,0.0,-0.7603960389252191,0.0,0.0,0.0
00C6400F4310C00F4310C00F,0.0,-1.8,0.0,0.0,0.0
00C5300F4310D00F4310D00F,-0.14377274149531924,-1.5244186428806537,-0.30000000000000004,-1.1173272313374554,-0.3864706954443309
00C5300F4500D00F4400D00F,0.0,0.0,-1.5,0.0,0.0
00C4500F4400D00F3500D00F,-3.8989335530740217,-2.829788519740119,-3.3694481307768136,-1.8068846543778312,-3.5159329901190652
0096200F4400A00F3500A00F,-1.6540325462915655,-1.3800000000000001,-1.5,-1.8080327762981647,-1.8032586470032865
0734000F3408000F3408000F,-3.414656259527054,-4.2420733073184085,-4.821955641696,-2.0706220761242338,-3.639033490292394
9620000F3500A00F3500A00F,0.0,0.3149888069965772,0.0,0.0,0.0
A630000F4400A00F4400A00F,0.0,1.723842087593294,0.0,0.0,0.0
9520000F3300900F3300900F,0.0,0.0,0.0,0.0,20.669209767012035
8510000F3208000F3208000F,4.6566599555507455,0.0,2.5466179618866205,10.964011312166457,41.85890437485276
A200000F2207000F2207000F,26.543644227859108,3.2235824916724627,11.489191797652701,7.194115125756415,7.953339600664101
00C4400F3500C00F4400C00F,9.518854434244398,2.8145861662355927,0.0,-1.5292973960915526,1.7816439672884052
0094000F310A000F310A000F,0.0,1.499556493012641,9.275817584574838,0.0,0.0
00B4100F3200C00F3200C00F,0.0,0.0,11.059505578416031,0.0,1.0174001301891018
00B5100F3200B00F3200B00F,8.702608217913998,0.0,-0.5298,0.0,0.7768957896341588
0000F00F0000F00F0000F00F,0.24971918098433452,1.4309169926015497,0.24505791230336238,0.0,0.3445202652148926
00C5300F4310C00F4310C00F,1.9282382299421226,-1.0391664,-0.5485919037934032,-0.9,-0.273
0080000F0080000F0080000F,0.8881511264338309,0.8543365463053191,1.3582486529158955,0.5114116369378681,0.9940955798646371
00C4500F2340D00F4400D00F,0.0,2.2172970083231998,0.0,0.8157948000000002,21.12516681590984
0095000F2209000F2209000F,2.4151198557794906,0.0,-0.1841878860011622,0.9,21.971278192005702
100B000F100B000F100B000F,0.6457274844396744,0.7264684838191747,0.20814742323073848,1.3525351958073504,0.833332594046652
00C4500F4320C00F3320C00F,0.33272289882227135,1.1584064862020609,1.5633963401611377,1.250219644843844,13.625784235316743
00C4500F4320C00F3320D00F,16.52646605555714,0.0,0.0,-0.5056425396617188,0.0
0094000F3109000F3109000F,0.0,11.466721959936898,0.0,0.0,0.0
00B4100F3200B00F3200C00F,0.0,0.0,0.0,0.0,-0.6000000000000001
000F300F3200E00F3200E00F,0.0,0.0,0.0,0.0,0.76720992
000F300F3300E00F3300E00F,0.0,0.0,0.30000000000000004,0.0,0.0
000F300E3300E00F3300E00F,0.0,0.0,0.30000000000000004,0.0,0.0
1000F00E1000F00E1000F00E,0.3892860711728689,0.4487264308717194,1.2685155390306093,0.26829785887202406,0.5802945285216012
00B6300F4310C00F4310C00F,1.8464003344754076,-0.6546759359697353,0.0,0.0,-1.766862451371
00A2000F2109000F2109000F,0.0,0.0,0.0,16.678082492545588,0.0
0096000F3209000F3209000F,0.0,7.049289320220784,0.0,0.0,0.0
00C4500F5400D00F4310D00F,-4.309851422588053,-2.847346305140709,-3.102822325594847,-3.2921043193161106,-1.2906243658936103
B440000F1330B00F1330B00F,0.0,0.0,0.0,0.0,2.1133642725313395
C442000F3240D00F3240D00F,0.0,0.0,0.2586649439991786,7.60062670784756,0.0
9520000F2400900F2400900F,0.0,5.707274372141691,0.0,24.318473226918154,0.0
00B5100F4300B00F4300B00F,-0.5539047138684087,-1.338,0.03550912513205323,-1.3800000000000001,-0.6834262873213426
00C6300F3500D00F3600D00F,-2.1119760057388834,-2.8402954396749687,0.9952118094463767,-2.4064590227612377,-1.9902991412072455
00A2000F2109000F2108000F,0.0,0.0,-0.7451863154430343,0.0,6.20276666836379
0091000F2107000F1107000F,0.0,-0.8224890009195496,7.839005045919207,0.0,0.0
00A2000F2207000F2207000F,0.0,-0.6000000000000001,2.8270100852381277,0.0,-0.16012736553423956
0096100F4400A00F4400A00F,1.323419035832032,-1.33210746,0.0,0.0,0.0
00B5300F4210C00F4310C00F,-3.066290935029729,-1.8543554299709033,-1.950812664211015,-3.8143754917476698,-2.8800000000000003
00B4500F2430B00F1430B00F,-0.4860000000000001,-0.45404478159737327,-1.11618357,-0.21849169081888387,-0.06106897058182642
00B4500F2330B00F1430B00F,-0.6000000000000001,-0.6000000000000001,-1.0602539038057457,-0.786,-0.7005428060011822
00C4500F5400D00F4400D00F,-2.1793543522274184,-2.4366000000000003,-1.0414990058258244,-1.2600000000000002,-1.286635403173333
7520000F2408000F3408000F,0.0,0.0,0.049518795012058275,0.0,0.0
8530000F4220900F4220900F,0.0,0.0,0.0,1.0088280229545004,0.0
B541000F4410C00F4410C00F,0.0,0.321521805,0.0,0.0,0.0
0096200F3400A00F3500A00F,-1.2000000000000002,-0.9,1.7727276933937082,-0.1434681345119988,-1.1811
A350000F3230A00F3230A00F,1.589693705863201,0.0,0.0,0.0,0.0
B441000F3500B00F3220B00F,0.0,11.564382420934448,0.0,0.0,0.0
00C5400F4320D00F4320D00F,-1.2000000000000002,-2.049029049280779,-1.8585881934960695,-1.0983720000000001,-1.7328000000000001
00C4200F4310A00F4310A00F,0.0,0.0,0.0,0.0,0.20970950719221126
00A6200F4400A00F3500B00F,1.3751399999999996,0.0,0.0,0.0,-0.30000000000000004
00A6200F4400B00F3500B00F,-1.8,-0.4707558302010041,-0.30000000000000004,-1.3355255299206,-0.9
00B4000F3408000F3408000F,-1.1454,0.30000000000000004,-0.246,-0.30000000000000004,-0.9
0087000F3408000F4308000F,0.5700000000000001,0.0,0.0,0.0,0.0
0086100F4309000F4309000F,-0.0022799999999998377,4.369336843063782,0.0,-1.2000000000000002,0.0
0097100F1600A00F4400A00F,0.0,0.0,11.098652685272429,0.0,0.0
0096100F1600A00F4400A00F,1.2000000000000002,0.0,0.0,1.1506047154404873,13.095151798460787
0096100F2600A00F4400A00F,0.0,0.0,-0.30000000000000004,0.0,2.4222068788337596
00A2000F2208000F2108000F,-0.29916894,0.0,0.0,2.4000000000000004,0.0
00B5100F3300B00F4200B00F,0.0,0.0,-0.5448660000000001,0.0,0.25624541227191366
00C3500F3500D00F4400D00F,0.6858508379042234,-0.7846244032449189,-1.3284829769275646,-0.7170317165049419,3.921825206447407
00A5100F3300B00F4300B00F,-1.2000000000000002,-1.8200409335360948,-1.2000000000000002,1.4991767898371824,0.0
00A4000F210A000F210A000F,0.0,0.0,0.0,0.0,8.305353363420169
00C4400F4210C00F4310C00F,-6.6792832087600145,-6.847302989782836,-6.4431227437271845,-6.369796038599432,-8.094465132452157
9200000F3207000F3207000F,34.67234128775289,0.9967940015890783,1.2781073668328573,3.8779052744240827,0.0
00B6200F4410B00F4310B00F,-1.482839072110495,-9.8117122754509,-8.64830174253501,-9.307472288295486,-8.27648736020462
00B5200F4400B00F4400B00F,0.4373940616201253,20.479339936033693,1.2000000000000002,0.0,5.158489267213552
00B5300F4400B00F4400B00F,1.8792306240451078,-0.21188575342872495,0.0,-1.1288546042195637,-0.13469645300697408
00A6100F4300A00F4300A00F,-6.15887555485217,-4.124777159147444,-4.328052857644723,-5.1,-3.955110826286889
00C5300F4310D00F4410D00F,0.0,0.0,0.0,0.0,0.2860721982441343
00C4500F4500D00F4310D00F,-1.7597125440963537,-1.1343713535141364,3.6565160936383405,-1.6744174720116953,-1.4944115764902088
0092000F2107000F1107000F,0.0,2.1443093807973854,13.033202852753663,0.48667303608991874,-0.1590632612096933
A350000F3500B00F3500B00F,0.0,11.878980939076111,0.0,0.0,0.0
0092000F2107000F2107000F,0.0,13.00728076586729,0.0,0.0,0.0
00D4400F4310D00F4310D00F,-2.008139549312368,-2.4110168049009926,-2.0764865091868576,-0.6914063149453651,-1.1180810803414472
00C4500F4400D00F4500D00F,-3.299302294082763,-2.7055266737847847,-3.0242758524564866,-0.6409616985912079,-3.5445147094098743
00B5500F4410C00F4320C00F,0.5700000000000001,0.0,0.0,0.0,0.0
00B3600F4330C00F4330C00F,-0.546,0.6505656000000001,-0.2924892779999999,-0.3599999999999999,-1.8
00B3600F4320C00F4320C00F,0.0,0.6192159819506795,0.0,0.0,0.0
0093000F2207000F2207000F,-0.3841072057257626,-1.08,4.147547082244814,-0.9,-0.6000000000000001
00A5100F4300B00F4300B00F,0.37287239829337215,0.0,-1.113843,-2.3882590873692253,-0.8703188841578706
00C6300F4400D00F4400C00F,-0.38094475765809543,-2.4000000000000004,1.2362349354082216,-2.205000971428838,-0.30000000000000004
00C6300F3500D00F3500D00F,-3.8779739898282877,-4.561483089183238,-3.39234,-4.381880480646048,-4.647299415993612
00B5300F3410B00F3410B00F,-0.546924750020068,-0.2768960251864263,-0.31770396461683953,-0.30057,-0.3632977700033091
