(1, [(53, 64)], 0.0, 1.0)
(3, [(56, 65), (55, 65), (57, 65)], 0.29, 0.42)
(1, [(54, 65)], 0.0, 1.0)
(1, [(56, 64)], 0.0, 1.0)
(1, [(55, 64)], 0.0, 1.0)
(1, [(57, 64)], 0.0, 1.0)
(4, [(56, 64), (56, 65), (58, 65), (57, 64)], 0.7, 0.42)
(4, [(55, 64), (55, 65), (53, 64), (54, 65)], 0.7, 0.42)
(6, [(55, 63), (55, 64), (56, 65), (55, 65), (57, 64), (56, 64)], 0.63, 0.26)
(2, [(54, 64), (54, 65)], 1.0, 0.0)
(2, [(57, 64), (56, 64)], 1.0, 0.0)
(2, [(55, 63), (55, 64)], 1.0, 0.0)
(1, [(56, 65)], 0.0, 1.0)
(1, [(55, 65)], 0.0, 1.0)
(1, [(54, 64)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(54, 63)], 0.0, 1.0)
(3, [(55, 63), (55, 64), (55, 64)], 0.65, 0.71)
(2, [(56, 65), (56, 64)], 1.0, 0.0)
(6, [(55, 63), (55, 64), (56, 65), (55, 64), (54, 64), (56, 64)], 0.42, 0.49)
(2, [(55, 64), (55, 64)], 1.0, 1.0)
(3, [(55, 64), (54, 65), (54, 64)], 0.8, 0.23)
(2, [(56, 64), (56, 64)], 1.0, 1.0)
(1, [(55, 62)], 0.0, 1.0)
(4, [(55, 64), (54, 64), (55, 64), (56, 64)], 0.0, 0.65)
(5, [(55, 62), (55, 64), (54, 64), (55, 64), (56, 64)], 0.5, 0.57)
(2, [(55, 63), (54, 63)], 1.0, 0.0)
(1, [(55, 61)], 0.0, 1.0)
(3, [(55, 63), (54, 63), (54, 64)], 0.8, 0.23)
(1, [(53, 63)], 0.0, 1.0)
(3, [(56, 62), (54, 63), (54, 63)], 0.65, 0.71)
(2, [(54, 63), (54, 63)], 1.0, 1.0)
(2, [(54, 63), (54, 62)], 1.0, 0.0)
(2, [(54, 62), (55, 61)], 1.0, 0.0)
(1, [(54, 61)], 0.0, 1.0)
(1, [(56, 61)], 0.0, 1.0)
(2, [(54, 61), (56, 61)], 1.0, 0.0)
(2, [(55, 65), (54, 65)], 1.0, 0.0)
(2, [(56, 64), (56, 65)], 1.0, 0.0)
(1, [(57, 65)], 0.0, 1.0)
(2, [(56, 65), (55, 65)], 1.0, 0.0)
(1, [(58, 65)], 0.0, 1.0)
(2, [(56, 64), (57, 64)], 1.0, 0.0)
(2, [(55, 64), (55, 65)], 1.0, 0.0)
(1, [(58, 64)], 0.0, 1.0)
(4, [(56, 64), (56, 65), (58, 64), (57, 64)], 0.6, 0.45)
(6, [(55, 64), (56, 63), (55, 65), (55, 65), (54, 65), (56, 64)], 0.56, 0.58)
(6, [(55, 64), (56, 63), (55, 65), (55, 65), (54, 64), (56, 64)], 0.59, 0.54)
(4, [(55, 64), (55, 65), (55, 65), (56, 64)], 0.77, 0.61)
(1, [(56, 63)], 0.0, 1.0)
(1, [(56, 63)], 0.0, 1.0)
(4, [(55, 64), (56, 63), (56, 64), (54, 64)], 0.6, 0.45)
(2, [(56, 63), (54, 63)], 1.0, 0.0)
(2, [(56, 63), (55, 63)], 1.0, 0.0)
(2, [(56, 62), (55, 63)], 1.0, 0.0)
(1, [(56, 62)], 0.0, 1.0)
(3, [(56, 65), (55, 65), (54, 65)], 0.29, 0.42)
(8, [(55, 64), (56, 64), (56, 65), (55, 65), (53, 64), (54, 65), (57, 64), (57, 64)], 0.52, 0.56)
(3, [(55, 64), (55, 64), (54, 64)], 0.65, 0.71)
(5, [(55, 64), (55, 65), (55, 64), (54, 64), (56, 64)], 0.42, 0.5)
(5, [(55, 64), (56, 64), (55, 65), (54, 64), (56, 62)], 0.5, 0.48)
(3, [(55, 63), (55, 63), (55, 64)], 0.65, 0.71)
(4, [(55, 63), (55, 63), (55, 64), (54, 63)], 0.62, 0.55)
(2, [(56, 63), (55, 64)], 1.0, 0.0)
(2, [(57, 65), (57, 64)], 1.0, 0.0)
(3, [(55, 64), (56, 64), (55, 65)], 0.8, 0.23)
(8, [(55, 64), (56, 64), (56, 65), (55, 65), (53, 64), (54, 65), (58, 64), (57, 64)], 0.46, 0.46)
(2, [(58, 64), (57, 64)], 1.0, 0.0)
(7, [(55, 63), (55, 64), (56, 65), (55, 64), (54, 65), (57, 64), (56, 64)], 0.52, 0.46)
(4, [(55, 64), (55, 65), (55, 64), (54, 64)], 0.62, 0.55)
(6, [(55, 60), (55, 63), (55, 64), (55, 64), (54, 64), (56, 63)], 0.27, 0.67)
(5, [(55, 63), (55, 64), (55, 64), (55, 63), (56, 63)], 0.73, 0.81)
(3, [(55, 63), (55, 63), (56, 63)], 0.65, 0.71)
(3, [(55, 64), (55, 63), (55, 63)], 0.65, 0.71)
