,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
0093000F3207000F3207000F,-31.03306859862289,-29.22740315183897,-31.942152035793423,-24.634684339535877,-15.531971188187573
0092000F3207000F3207000F,-0.7462852506000002,-3.384,-2.5237160770585314,-3.0,-0.011846757275423503
00A2000F2109000F2109000F,-1.7440422818113184,-2.193049223986231,-3.120985330766699,-0.04645953318738949,4.4195724410725035
0092000F2108000F2108000F,-2.5406043448726154,0.419747489122433,-2.6266672372484967,-2.2265892372131026,-1.8605845673534598
0630000F2106000F2106000F,0.0,-0.9300000000000002,0.0,2.2519431420827223,-0.30000000000000004
0631000F2206000F2206000F,0.0,0.0,0.0,4.120346391587455,0.0
0630000F2206000F2206000F,-0.7131035414357614,0.0,0.0,0.0,0.0
0082000F1107000F2107000F,0.0,0.0,0.0,0.0,-0.6000000000000001
0092000F2207000F2207000F,-0.8154591039317823,-0.8400000000000001,3.0405553267232017,-0.9,-1.5
0622000F2106000F2106000F,-0.05999999999999994,1.8246687186655384,-0.30000000000000004,0.0,0.0
9210000F3207000F3207000F,0.0,0.0,23.247051625963582,0.0,0.0
A220000F2408000F2408000F,0.0,0.0,0.0,0.0,4.800000000000001
A200000F2207000F2207000F,5.061346694694668,0.5990114381430487,5.101289440132573,9.8081064644145,4.266275767395809
D000000FD000000FD000000F,-3.5722844247767065,-3.679494657644656,-3.7456454990300156,-2.2437170675097544,-3.828249024673299
terminal,0.0,0.0,0.0,0.0,0.0
0623000F3107000F3107000F,-2.96655834,-2.0633416849231487,0.6000000000000001,0.0,0.0
0092000F2107000F2107000F,-2.467221853051978,-1.0491335685448315,-2.76938442025552,-3.161631150302498,-2.754437295648165
0092000F3008000F3008000F,-0.0824461484872615,2.0383874081032483,0.0,0.0,-1.7190000000000003
0094000F2109000F2109000F,-0.5711033840139528,2.2369536555348812,-0.8636485632673472,-0.5052930804692949,-0.9300000000000002
0095000F320A000F320A000F,-0.233145482431512,-0.08089658870803484,-0.30000000000000004,-0.573,10.50538397279718
0090000F2106000F2106000F,-0.5367944130507816,0.0,0.0,-0.30000000000000004,1.407656323739848
0430000F2140000F2140000F,-0.30000000000000004,0.0,-0.005942999999999976,-0.6000000000000001,3.336290561753559
0530000F2150000F2150000F,2.028242624103623,11.371585142842763,-0.30000000000000004,-0.20756999999999992,0.18000000000000016
5200000F2140000F2140000F,0.0,0.0,1.2209079755000747,16.49534199914365,0.0
6200000F2150000F2150000F,0.0,0.0,0.0,0.0,24.61017560291637
7200000F2150000F2150000F,0.0,0.0,0.0,14.738984509229764,0.0
9200000F3207000F3207000F,2.221833783066827,0.0,0.26730000000000004,3.3384171666101374,23.90520807485341
0082000F2107000F2107000F,-0.6750719187748359,-0.89757,0.9080190601690024,-0.519,-0.6398519745581238
00A3000F3208000F3208000F,-0.7247393431437029,-0.15227786120855702,-0.4434442935184053,-0.9565305669257229,0.9590548532182752
0095000F220A000F320A000F,0.0,0.0,0.0,0.0,0.0
