action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
5.16,-3.684,-0.9000000000000001,1.227,-1.0679999999999996
12.510207641993627,-3.562397148239188,-0.17310151074627456,-0.2190339682158129,1.5091050000866444
16.000143907025937,-21.714289601131817,-4.640577805554175,12.838297844139246,20.404523966893528
6.625910348791316,-13.613761622364105,5.408345789614065,18.88974889627795,23.0367203392864
10.11149994720654,-15.520620939028424,-1.7784504075952707,22.111681486082453,43.434602523799185
3.221256766133868,-10.550616349299691,13.531803681598552,19.91370314809383,53.567430343881114
0.4232314075428931,5.911890365369423,16.82248882328608,23.63162812434416,54.021821433356166
9.565663172357118,10.39727263437036,15.68854036607442,29.788883532403567,54.308579475814916
12.627780666128324,8.07141133321317,18.641054069940743,48.76337798831641,55.99786758858173
19.821378073247125,16.82598395765946,22.436446928622658,49.33508680303953,59.142885190597184
24.370077617084895,26.531000904630297,26.727872299151944,49.68356766630848,64.40148990521793
21.129223419497038,32.44582129574063,32.80387661145602,41.660567346736336,90.56076663700513
23.60814670024441,33.58544708930468,39.728729577887066,52.89119606425193,92.5792240166025
23.72390602316232,33.46019108639733,50.54283026762209,63.52631849704355,96.62673973802318
27.755981644523036,36.23581848444524,52.18703641788762,79.52792636118623,98.1453099179403
31.367246142644632,43.77765806468267,47.40006488799086,87.4056444450779,109.91165622177923
26.286522652686536,45.18355765764926,45.34718847000167,100.563331244497,131.88183279249182
30.85763516824544,50.44467090100825,52.01261229704094,108.55656962511677,132.96860674044723
27.568833849832235,67.28799044834071,56.89218614492871,104.58183838436835,144.56351529311706
32.36487673811847,76.29053817977716,54.88771857716003,113.71234416475323,151.2623871775885
39.05451248399466,78.7496412361377,58.70762109501924,114.1325380496136,167.25264157743186
44.15673612372561,82.79042233577609,62.84330202647316,123.33602548042211,171.92867141556118
48.12378869374224,86.90105606437405,66.22541689062061,124.39686463499785,183.23508686006159
45.6374927270819,95.33078479721313,78.48391788115913,127.22641782203496,188.7188599585691
57.92482025313393,97.51966550082184,74.91059708374578,127.25166349459116,199.1752723663565
63.09264382261213,101.05622194022652,78.96253365343813,139.66401367089094,205.80705753762322
69.88674762912262,123.25269872176938,81.46652653001493,138.55923041759257,206.93972892593135
67.42342485191702,120.29253109233899,91.45710662547698,147.4575359501402,219.70950141344068
68.41680909185703,126.17514213980013,99.96191747810798,152.66821326540045,229.38151537310188
72.94440243879583,133.2060332427604,110.67988044282043,163.6863426335318,218.1996141534865
75.84262804856377,134.60599154259828,115.43730542985179,171.0300245612564,223.7733257136645
81.72137922001221,136.60871058522184,116.37298170043701,188.0439612368948,226.47122708766773
84.98254127621922,141.62291200918264,110.84297749106051,206.2183559356967,236.55950780024094
93.10798193586972,148.78686771703676,123.37324128083067,213.27403380703598,231.7237679406814
107.72301498005699,141.61952311586768,135.54845170018217,213.03037865961062,243.39538510715508
107.19184827570803,148.6431337447617,146.00527609247462,226.08036530299705,242.7835173072417
118.68398886612819,151.3552578726767,139.60326291020064,230.4207511255986,259.2772576034905
129.19048086407003,161.35426478239913,153.20730014453608,230.23923638795335,250.41314566925433
144.32874796426404,168.72105957607135,158.0510660209881,227.05920760944056,252.28478146242827
144.25959184372044,177.0922933435258,158.70758026088296,226.14965073633323,271.06207460798305
142.26812701841072,181.6544745163065,162.68345763123406,233.90610135593982,285.9768141754289
153.42715343963826,180.62835439000958,163.13600376780536,237.7321603967966,302.4031930750375
152.1600772196927,184.03643767706316,167.6191448868325,246.17909799531566,310.9783743043912
152.64897880961,186.45484540070237,172.82200251837835,253.17515898774892,321.1171030996881
162.7223391505495,199.25537453410885,182.18334127973074,254.31215663613244,322.0833170943823
162.82261820677178,202.32997502750646,188.31240882282805,266.961769759194,323.4235224480787
166.9249990374855,203.50537069552544,199.57053987820169,263.82551984223835,332.63948959981815
172.1031064157519,211.92999985850378,198.306686722608,282.71197616574733,328.38503983671603
172.7686525192005,222.5134681299629,207.60865566320044,279.3819430330819,335.13721112183856
175.40713298809703,228.32525337213877,207.1895514183346,284.3539897951115,344.0689708371599
177.06029272448205,239.113813820803,212.79231121147512,287.2820346021241,343.6970131006758
