,action_TFC_finish,action_TNC_finish,action_greedy,action_noise
0090000F2106000F2106000F,56.181235225293364,-42.180809182993876,-46.48254144243461,-47.371312448087565
0091000F2107000F2107000F,-54.296132641148645,-60.04502901972668,-62.795899961035545,-64.4415965425246
0630000F2106000F2106000F,-3.8845835860258613,-3.9000000000000004,-4.3500000000000005,-0.604712671624096
0092000F3107000F3107000F,0.6035360360682327,-2.2800000000000002,13.21963714297086,5.77866422807328
10A3000F3208000F3208000F,-1.6671421313628463,-3.1616359904673685,-1.1556582654148575,1.6901760010554945
00A3000F3109000F3109000F,-0.26733902146423155,-0.9899999999999999,3.6437460002619146,0.0
00A3000F3208000F3208000F,0.07317820391380503,-2.503521311215013,6.132300575147466,14.588287621963369
0530000F2150000F2150000F,-1.4098471309514085,-2.722699195520264,3.3088350404498525,-1.4649260599238554
1000F00F1000F00F1000F00F,-1.66881318063988,16.66946726231982,2.85858327932109,-0.06909954005426755
1000F00C1000F00C1000F00C,10.54552760644676,-2.1655107939898497,1.0216673565920584,-1.5750642535089616
terminal,0.0,0.0,0.0,0.0
00A3000F3307000F3307000F,0.0,0.0,12.95354855433701,0.0
00B3000F3308000F3308000F,-1.1400000000000001,0.0,3.734921256522202,0.0
1094100F4200A00F4200A00F,0.0,0.0,-0.30000000000000004,-0.19199999999999998
00B2100F4200A00F4200A00F,0.0,-1.8,0.0,1.6110310972994415
00B2100F3200A00F4200A00F,-1.2000000000000002,-0.1787055034497465,0.0,0.2990735869770391
00B2100F3200A00F3200A00F,0.0,-0.9226719807783987,7.006761486746848,1.2000000000000002
0530000F1150000F3050000F,0.0,0.0,0.0,1.8427953287383496
0080000F2060000F2060000F,18.593277080144144,-1.2687232175707697,0.24182818959670715,0.4770154827490327
0091000F3107000F3107000F,-4.354278201201357,-4.890564138904706,7.732231482171187,-4.8887866103092685
0530000F1160000F1150000F,-0.19500000000000003,-0.6000000000000001,2.397479348930631,21.863494307745732
0092000F2207000F2207000F,0.43200000000000005,-0.5526160854330799,0.0,11.832281598996014
0622000F2106000F2106000F,0.0,-0.6000000000000001,10.749126661764443,1.1188365609591822
1000F00E1000F00E1000F00E,9.534452122324177,4.678304701328469,7.856084295774675,2.3298918050611164
000C000F000C000F000C000F,10.015157019688791,-0.44810727812283213,-1.1928609128810848,-1.7109192349450888
0531000F3106000F3106000F,1.9581480250795955,0.0,0.0,0.0
1095000F3300900F3400900F,-2.4000000000000004,0.0,0.0,2.4000000000000004
1093000F3208000F3208000F,-1.3674889875210245,-2.8800000000000003,8.523539685869826,-0.700591318690424
00B3000F3209000F3209000F,-0.28813715516241156,-0.7829589459453181,12.074783852756326,4.414211037500196
00A2000F2108000F2108000F,-0.504598353379005,0.9400797748449341,0.0,14.56908874388882
00A2000F3108000F3108000F,0.0,-1.2000000000000002,9.198298464084026,-0.30000000000000004
00B3000F3208000F3208000F,-1.472180382979676,3.577674930096267,21.020349378566394,3.8555889943558683
0092000F1107000F1107000F,0.0,-0.6000000000000001,-0.06780664594534846,1.4393948367803377
00A2000F2208000F2208000F,-0.7594203743292008,-0.4636409264460858,15.517627839324353,3.4550383343302546
A200000F2207000F2207000F,17.041782612098352,0.0,0.0,0.0
0623000F2307000F2307000F,0.0,0.501143878684589,6.636427776096377,0.0
00A3000F3308000F3308000F,-2.6529213,-0.33031489803669334,5.568265318717655,1.743041432397487
1092000F3108000F3108000F,0.0,2.0195424882721253,0.0,0.0
1094100F3300A00F3300A00F,-0.26856338563483323,-1.2000000000000002,-0.6000000000000001,-0.821876766
10B5200F4400B00F4400B00F,-1.146,-1.8,0.0,0.0
0094100F4200A00F4200A00F,-0.6000000000000001,0.0,0.0,0.0
0092000F3207000F3207000F,-7.096829364848261,-2.6926613878572363,-0.07262343561428085,14.71611389000411
0094000F3208000F3208000F,0.05397915240733042,-0.48735521071763344,18.00779772367663,1.8316485502273707
10B3100F4300900F4400900F,0.0,0.0,-0.30000000000000004,0.0
0094000F2308000F3307000F,0.0,0.0,0.0,0.0
1083000F3207000F3207000F,-3.0904960211116235,-2.3206777975514754,0.7331726513049688,7.422572051253916
0074000F2207000F2207000F,0.0,0.0,8.586965897878645,0.0
D000000FD000000FD000000F,-2.916508418329742,-2.448347437804596,3.428061941071018,-2.4949920047639975
1094000F4300900F4300900F,-1.881,-1.2000000000000002,-0.846,-0.819
10A5100F4400A00F4400A00F,0.0,-1.8,0.9,0.0
00A5200F4400A00F4400A00F,0.0,0.0,0.30000000000000004,0.0
00A5200F4400B00F4400A00F,0.0,-0.02999999999999997,-0.6000000000000001,0.0
00A6100F3500B00F3500B00F,0.0,1.08,-1.6977702012519087,-1.2000000000000002
00A6100F2500B00F2500B00F,-0.30000000000000004,0.0,2.8369625461318746,-1.2000000000000002
0095100F3200A00F4200A00F,0.0,0.665421,0.0,1.4100000000000001
00A2000F2109000F2109000F,-0.6000000000000001,0.0,-2.5309083454845025,1.9947214911159674
00B3100F3300900F3300900F,-1.9654630632808803,-2.1536999999999997,6.048533877042067,-0.9852231909161677
0094000F3209000F3209000F,-0.5290342820151632,-0.4222699961919529,3.8619446651569427,14.44010017997351
10A3100F3300A00F3300A00F,-0.07788581450922605,-2.4000000000000004,-0.6300000000000001,-3.602670461796774
0093000F3108000F3108000F,-0.546,0.0,0.9540000000000002,10.686829114888278
0090000F3060000F3060000F,4.1689421029412,1.8867057378708088,0.295874591530898,-0.13834031999999996
0520000F2050000F2050000F,15.079671147309924,-21.30456019572252,-30.449997519389335,-14.099811689322326
100B000F100B000F100B000F,21.42184263422496,-2.091256678153741,0.08640464450729857,1.6185524723160327
0623000F3207000F3207000F,11.241257560647982,1.0878477299364324,3.722303989208568,0.0
1094100F3200A00F3200A00F,0.0,0.0,5.01990348026084,0.0
