,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
0093000F3207000F3207000F,-26.41479450973656,-6.4014827099634175,-18.60967592930316,-10.082136263450472,1.0775058319391846,-5.0909096430748075,-5.155509604495862,11.231115582333778,0.6030162148357681,1.0615787357421884,-0.2510118758249069,2.039947797443431,-1.0572045368629137,-3.003554983001144,1.5459973140436114,2.2912335704987514,1.21705837687897,2.634545956558,0.8064084691734537,-0.3026013177578406
0723000F3207000F3207000F,-1.4887383186790641,-12.0,-3.678420050452859,0.0,-11.488232421375848,-3.0,-1.2427305278466658,-9.0,-7.415287146232842,0.0,-9.0,-6.0,-12.0,0.0,-0.7251500848307926,-9.322595330697503,-2.9215723662484194,0.0,-11.26871452411559,-5.709020710677043
0623000F3207000F3207000F,0.0,-3.0,0.0,0.0,-9.0,0.0,0.0,2.9773649956435353,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
0092000F2107000F2107000F,0.0,0.0,3.6519567862290225,1.3575,3.146113092940282,0.0,-4.5,0.0,-5.870439253140544,0.47755748583483104,10.46027978932914,0.0,0.0,0.0,-11.76375,0.0,0.0,0.0,-6.0,1.35
0082000F2107000F2107000F,0.0,0.0,0.0,4.2825,0.0,6.383789240970725,0.0,0.0,0.0,-1.2375000000000003,11.636878710856625,0.0,1.6151040663816056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0091000F2008000F2008000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0888494142094958,0.0,2.927976032222108,0.29287463996506286,4.031751353508948,0.0,0.0,0.0,13.38239346942381,0.0,0.0,0.0,3.3113868404793454
0090000F2007000F2007000F,0.0,3.890003961393874,-0.18575957135800225,5.096946050684057,0.0,0.0,1.3901861385988747,1.0508714875139882,0.0,4.1536822619516425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797036125624075,0.0,-1.2168092406039641
0090000F2060000F2060000F,0.0,0.0,0.0,0.0,0.0,0.9431573446499955,0.0,0.0,0.0,2.1439178653672553,2.6748435812068654,0.4903161710681676,0.0,0.0,0.0,2.8361139064591043,0.0,17.050679458891004,0.0,0.0
0520000F2050000F2050000F,2.5404704575744974,0.0,0.0,0.0,4.6601984310645905,0.0,4.058232503259269,0.0,3.878450305943918,0.0,0.0,24.66793366933731,0.0,0.0,5.403642392832628,-3.0,0.0,0.0,-5.475688863437429,0.0
0420000F2050000F2050000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.696430242556989,0.0
