,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
00A6200F3410B00F4310B00F,18.184911470771308,1.498431036097167,7.587929606578825,4.299712350916274,4.6664996057119446
10A5200F4400A00F4400A00F,0.1626342311303437,0.5036049768425743,3.131302656800901,4.931814574318772,13.164783782291938
00B4400F4310C00F4310C00F,-21.13253276145712,-17.421701566683247,-15.61418217432283,-19.70361985662188,-8.481030784390612
00C5300F4400C00F4400C00F,-1.987710797865903,-3.1895418421135124,-1.4323983513620062,-0.9301703380714645,14.582381132609425
00C4500F4500C00F3410C00F,0.8180354106039186,15.999181772035291,1.2388435401517257,-1.5,3.4219383422022753
00C4500F4410D00F3410D00F,0.0,2.80914074298371,0.0,1.2000000000000002,0.0
00C4500F4320D00F3320D00F,11.834288664437334,-0.9,0.0,2.592642588957171,0.0
00C4500F4500D00F3320D00F,-0.0296625794187258,16.182966840287882,0.0,0.8226103087202219,0.0
0096200F3500A00F3500A00F,-3.9976202225487842,-1.8665174839703405,12.684846305665854,-3.9233865145244,-4.617338384344288
0093000F2207000F2207000F,-0.30000000000000004,1.1549881657215277,-0.30000000000000004,0.0,-0.13224584007358234
0092000F2207000F2207000F,6.579876030908493,-0.54,-0.3942631159712007,-0.1666517089359001,-1.092
00A2000F2208000F2208000F,5.609563073173628,13.342633148872498,2.7455803323617447,2.3656191179155885,2.4111670391706417
000C000F000C000F000C000F,4.378037823299694,2.4528897798757656,2.8190656301455705,2.5947771212933057,2.620730241686221
terminal,0.0,0.0,0.0,0.0,0.0
00C4400F4310C00F4310C00F,-0.0765964177445323,24.049008784951624,6.865845200004648,5.31858492207177,1.5279027022884777
00C4400F3500C00F4400C00F,0.0,1.8689274780066074,0.8084477216456505,22.66443588458161,3.8851811457080134
00C4500F4320C00F3320C00F,0.4294024435353463,0.43564618726652177,23.06167754788475,3.802444864595312,1.983651524555159
00C4500F4500D00F3500D00F,2.8811280757546407,0.0,-0.25826494767145924,0.0,0.0
0096100F1600A00F4400A00F,0.0,15.52032966702952,2.467355691730606,2.773031244004115,0.0
0095000F2209000F2209000F,0.6011262756336109,5.007016824551732,0.0,0.0,19.376655477967702
100B000F100B000F100B000F,2.1250886083005205,1.896572731144066,1.8011442383966192,1.7891855111861958,4.118887179222131
10C5400F4410C00F4410C00F,0.0,0.30000000000000004,8.427341532656879,-0.5700000000000001,0.0
00C5500F4420C00F4310D00F,-3.6,-1.583019666585,0.855613051865324,-0.29617504308837006,-0.30000000000000004
00C5500F4420D00F4310D00F,0.0,0.0,0.26302677865895796,0.0,0.0
00C4400F4210C00F4310C00F,-0.30000000000000004,0.0,0.0,0.0,0.0
00C5300F4400D00F4400D00F,-0.9283688242574093,-0.4223324922538333,-0.8148193759164479,-1.8,-1.4540865
00C5300F4310C00F4310C00F,0.021220288662792575,-2.1462712195563203,-0.10829054189653009,5.9261548768905135,-2.099121355796292
00C5300F4310D00F4310D00F,-4.801019793738398,-5.509133450673206,-4.816098467691681,-4.838872286827846,-5.3165343505486
00C4200F3400A00F4400A00F,-6.361939105679188,-6.469230057600001,-7.380479962402359,-6.872992096558117,-6.80253874411127
A531000F4320A00F4320A00F,0.0,0.0,0.0,0.0,0.0
8530000F4310800F4310800F,0.0,0.0,0.0,0.0,0.0
00A3000F3308000F3308000F,0.0,0.0,13.53154739870976,0.0,0.0
A200000F2207000F2207000F,18.464398591286365,4.871821989701475,4.0244662345795374,1.43956336297479,3.334543195797977
D000000FD000000FD000000F,2.721877866677681,4.681144123840479,2.652891360462718,2.538285999202763,2.7442187847508652
00A5100F4300A00F3400A00F,-0.6000000000000001,-0.546,11.543314236828396,0.0,2.111571825547751
00A5100F4300B00F3300B00F,-2.0153999999999996,-1.2177466456047035,-0.45926219421231984,4.462090950334462,-1.4923405409100003
00B6300F4210C00F4400C00F,0.0,-0.30000000000000004,0.0,0.0,3.3007015506914446
00C5400F4500C00F4500C00F,-0.32999999999999996,0.0,0.0,1.5342064072210089,0.0
00C4500F4400D00F4400D00F,-1.4003248217910842,-1.901859,-1.0720916943490235,-1.383,10.256669009547752
00B4500F3500B00F4400B00F,0.0,0.0,-0.6000000000000001,0.0,0.0
00B4500F2500B00F4400B00F,0.6000000000000001,0.0,0.0,-0.6000000000000001,-1.2000000000000002
00B5300F3410B00F3410B00F,0.0,0.0,-0.9,0.0,0.0
00B4000F3310900F3310900F,0.0,0.0,0.0,-2.58,0.0
8530000F3310900F3310900F,0.0,0.2465758084906259,0.0,0.0,0.0
8530000F4220900F4220900F,0.0,0.090566464116757,0.0,0.0,0.0
A530000F3230A00F3230A00F,0.0,0.18762769313862876,0.0,0.0,0.0
7510000F3208000F3208000F,0.0,15.543948580027198,0.0,0.0,0.0
8510000F3208000F3208000F,30.148659702692726,0.0,0.0,1.0420943470970927,0.0
00C4500F4410C00F4310C00F,0.41288550138740415,-2.958811873005627,0.9735218732584106,-3.7747302307803894,11.641393270381927
00C4500F4310C00F4310C00F,2.04249163381644,-0.9011269167267117,-0.8430000000000001,-2.5671000000000004,-1.5088200121771578
00C5300F4310D00F4310C00F,-1.25214,2.6198716939220703,-0.7923676276274042,-0.3735745380271679,-1.2000000000000002
00C6300F4500D00F4400D00F,-1.2839106611159035,-1.2408000000000001,-1.8,-3.3553696675327265,-1.8
00C6300F4400D00F4400D00F,-0.9,-0.6000000000000001,-0.9,-2.34,-1.08
9530000F3220900F3220900F,0.0,0.0,0.0,0.0,0.0
B451000F4230C00F4230C00F,0.0,0.0,0.0,0.0,0.0
8520000F3400900F3400900F,0.0,0.0,3.986171026893903,0.0,0.0
0632000F3207000F3207000F,9.947765694831388,0.0,0.0,0.0,0.0
8200000F2206000F2206000F,27.479764744096258,0.0,0.0,1.9839698300132378,0.0
00C6300F4320D00F4220D00F,-1.4293974,0.1353436560292629,-0.6000000000000001,-0.6374985283105508,-1.00158064885879
00C4500F3500D00F3500D00F,-1.6114805397464882,-1.730943443759835,0.044717131608109556,1.8293098474497458,-2.0277203612348
7520000F2408000F3408000F,0.25392509213991993,0.0,0.0,0.0,0.0
A441000F3330B00F3330B00F,0.0,0.024417842121000004,0.0,0.0,0.0
A530000F3220B00F3220B00F,4.912324901348029,0.0,0.0,0.0,0.0
00C5300F4410C00F4310C00F,-2.5635827994535583,1.6691881389204917,-3.8249119263070073,-2.737812016307623,-2.2549851843569386
00C4500F4500D00F3410D00F,0.0,0.0,5.686153930040804,0.0,0.0
00C4500F5400D00F3410D00F,-0.4707100494483427,-0.9,9.080186357354291,-1.1859146954837356,-0.46561151418580843
00C3200F4400A00F3500A00F,-3.653075721914569,-4.626093416151947,-4.8902801398033295,-4.5670718779578445,-4.769209154072678
0097100F4400A00F4400A00F,2.7006879655146188,-0.9063635799297385,-1.146,-0.5406363579929739,-0.9
00C6300F4310C00F4310C00F,-2.4000000000000004,-0.6000000000000001,2.798393504094888,0.24364887461964702,15.58710113744617
00C4500F5400D00F4310D00F,-1.9497947495227088,-2.5756084383,-2.52114,-2.6801326939617476,5.8271725246533235
0734000F3408000F3408000F,-0.897782600508916,-0.30000000000000004,0.0,-0.30000000000000004,-1.4515706485690822
B630000F4220B00F4220B00F,0.0,0.0,0.0,0.0,0.0
A540000F4400B00F4220B00F,0.49541964763384183,0.0,0.0,0.0,0.0
C320000F3400A00F3400A00F,0.0,5.504662751487131,19.579963929548168,0.0,0.0
00C4500F4410C00F3410C00F,3.369937068807694,14.879364669752515,0.4773997585843461,0.9760773751758673,0.0
00C3200F3400900F3310900F,-0.6817838993968568,-0.924767109591719,1.6220232561806438,-0.7753238083987947,-1.2203235780000001
0096200F3500900F3320900F,-0.5839605789552514,1.5315739721013908,0.0,17.54073739185242,-0.34548279027273243
0097100F1240A00F4400A00F,0.0,1.8,17.277221721355026,0.0,1.236268468383583
00C4500F2340D00F4040D00F,0.0,0.0,7.1561089365987485,0.0,0.0
00A2000F2108000F2108000F,0.0,19.033534815628947,0.0,0.0,0.0
00A6100F3400A00F3400A00F,-1.1728248000000001,0.0,-0.279026721381236,0.0,0.0
00C6300F4400C00F4400C00F,-0.9,-0.9,-0.26874107971162364,-0.30000000000000004,-2.0100000000000002
00C5300F4500D00F4400D00F,-1.7190000000000003,-2.148,-1.4400000000000002,-2.7186074125428696,-2.1
B230000F4300900F4300800F,0.22173994910840295,0.0,0.0,0.0,0.0
A450000F4410B00F4410B00F,0.0,0.0,0.0,0.0,0.0
00A6300F4310A00F4310A00F,0.0,0.0,0.0,0.0,0.0
00A4000F3308000F3308000F,0.0,21.331885187109872,0.0,0.6291000000000001,0.0
00C6300F4310D00F4310D00F,-0.9,-0.5461975945940132,1.0813241946403513,-1.3331771153528438,-1.2000000000000002
00C6300F4320D00F4320C00F,0.0,0.0,0.0,-0.30000000000000004,0.0
00C3200F3400A00F4400A00F,-2.6910000000000003,-2.04,-1.953312458107316,-2.2450737229250066,-2.5749341527835874
00C3200F3500A00F4400A00F,-2.532395819671456,0.3466203141809423,-3.9566082579527384,-4.900134726458024,-3.123538635880288
0622000F2106000F2106000F,3.169740161526766,-0.39016151865269505,-0.54,0.0,-0.546
00A5200F4300B00F3300B00F,-0.7589999999999999,0.0,2.0211278575991556,-1.444850955351634,-0.16935000000000006
00A5100F3300B00F3400B00F,0.0,0.0,-0.16989049200000006,0.0,2.6559125588129016
00B5400F4500C00F4500C00F,0.0,0.019974340722100914,0.0,0.02700000000000001,0.0
00C6300F3500D00F3500D00F,0.0,3.477873014743418,-0.6000000000000001,-0.6874919548745165,-0.6000000000000001
00C6300F3500D00F3600D00F,-1.8,-1.2000000000000002,-0.7981248295622335,-0.8777300389847139,-0.8890418226
0620000F1160000F1160000F,-0.021096908039386297,-0.6000000000000001,-0.8400000000000001,-0.6000000000000001,-0.792
0630000F1160000F1160000F,-0.26836974,0.0,0.0,-0.6000000000000001,2.407345707603085
00A5100F4400A00F3400A00F,-13.973025283082631,-13.597075619657875,-14.388607175403331,-14.081879435283664,-6.984977614364363
00C5300F4320D00F4220D00F,0.0,0.0,-0.7410000000000001,0.0,0.0
0094000F310A000F310A000F,0.0,0.0,18.35123525006877,-0.6000000000000001,0.0
0095000F3209000F3209000F,2.0479724527791876,1.2498358884458445,14.94524600320667,-0.9064090425862171,1.2606669827237447
00A2000F2109000F2109000F,0.0,1.443179041820515,19.63005134453806,2.0369098306835074,0.0
1000F00F1000F00F1000F00F,2.774420570331542,1.676050844840998,1.5470231766543667,1.0402331110532959,1.527532260200175
00C6400F4410C00F4410C00F,1.0755203138999994,-2.838,0.0,-1.2000000000000002,-1.5
00C6400F4410D00F4410D00F,2.8200000000000003,0.0,0.0,0.0,0.0
00B6300F3310C00F4310C00F,-0.6000000000000001,1.212415303011342,-0.6000000000000001,-1.9890453498766634,-1.8
00B6300F4210C00F4310C00F,0.0,0.0,0.0,1.8654108705828916,-0.9
00C4500F4500C00F4310C00F,-1.15194,-0.546,12.705650993058798,-0.06561600976031803,0.08103364709142047
00C3200F4400A00F3310A00F,-0.14280774811731334,-0.6270000000000001,-0.9540000000000002,-1.1013668498036868,0.8014344513932641
B452000F4330C00F4330C00F,0.0,0.0,0.0,0.0,0.0
9520000F4300900F4300900F,2.115826315191302,0.0,0.0,0.0,0.0
00C4400F4400D00F4400D00F,-0.19667790635455462,-0.4463008662426912,-0.9933326968665518,5.1067876797531415,-0.3087434241515843
00C3500F3500D00F4400D00F,2.430912334471188,-0.08880569952600004,0.0,0.0,13.05666139198682
00A6100F3400A00F4300A00F,0.0,0.0,-0.984,-0.30000000000000004,0.0
00B7200F4310B00F4310B00F,-3.1148400000000005,-1.3800000000000001,-1.9474071008536453,-1.9508076505200378,-2.4000000000000004
C541000F4410C00F4510C00F,0.0,0.0,0.0,0.0,0.0
C631000F4320C00F4320C00F,2.219182276415633,0.0,0.0,0.0,0.0
A210000F2308000F2308000F,2.555440716969594,0.0,0.0,0.0,0.0
00D4400F4310D00F4310D00F,-3.0,-1.2000000000000002,1.2000000000000002,-2.946,0.0
00A5200F4400A00F4400A00F,0.0,0.0,0.0,-1.03584,0.0
00C4500F4320C00F3320D00F,0.0,0.0,0.0,22.3020662185557,0.14290671476545946
0096200F3400A00F3500A00F,-0.6000000000000001,0.0,8.683360126597648,0.0,2.4339046083816767
0085000F3209000F3209000F,0.0,22.79008049466899,2.5841003081707297,0.0,0.0
0095000F220A000F220A000F,-0.30000000000000004,2.753805584888614,4.930100951928483,16.31480587267478,1.1185246912510847
00C4500F4500D00F3410C00F,0.0,0.0,0.0,10.363737827515848,0.0
00C4500F4410D00F4310D00F,0.0,0.0,0.0,0.6000000000000001,4.050000000000001
00A5200F4400A00F4400B00F,0.0,0.0,0.0,1.7400000000000002,0.0
00D4200F4400B00F4400B00F,-0.9408000000000001,-0.9,0.0,0.0,0.0
