(1, [(55, 64)], 0.0, 1.0)
(1, [(56, 64)], 0.0, 1.0)
(1, [(56, 65)], 0.0, 1.0)
(1, [(55, 65)], 0.0, 1.0)
(1, [(53, 64)], 0.0, 1.0)
(1, [(54, 65)], 0.0, 1.0)
(1, [(57, 65)], 0.0, 1.0)
(1, [(57, 64)], 0.0, 1.0)
(2, [(55, 64), (55, 65)], 1.0, 0.0)
(1, [(58, 65)], 0.0, 1.0)
(2, [(56, 64), (57, 64)], 1.0, 0.0)
(8, [(55, 64), (56, 64), (56, 65), (55, 65), (53, 64), (54, 65), (58, 64), (57, 64)], 0.46, 0.46)
(6, [(55, 64), (56, 64), (56, 65), (55, 65), (57, 63), (57, 64)], 0.56, 0.35)
(2, [(53, 64), (54, 65)], 1.0, 0.0)
(7, [(55, 64), (56, 64), (56, 65), (55, 65), (54, 65), (57, 63), (57, 64)], 0.55, 0.38)
(2, [(57, 63), (57, 64)], 1.0, 0.0)
(3, [(55, 64), (55, 65), (53, 64)], 0.74, 0.44)
(2, [(56, 64), (56, 65)], 1.0, 0.0)
(6, [(55, 64), (56, 64), (56, 65), (54, 65), (53, 64), (57, 63)], 0.48, 0.44)
(6, [(55, 64), (56, 64), (56, 64), (54, 64), (54, 64), (57, 63)], 0.51, 0.78)
(2, [(55, 64), (55, 64)], 1.0, 1.0)
(1, [(57, 63)], 0.0, 1.0)
(2, [(54, 64), (54, 64)], 1.0, 1.0)
(1, [(54, 63)], 0.0, 1.0)
(3, [(55, 63), (55, 63), (55, 63)], 1.0, 1.0)
(5, [(55, 63), (56, 64), (55, 63), (55, 63), (54, 63)], 0.19, 0.68)
(2, [(55, 63), (55, 63)], 1.0, 1.0)
(1, [(55, 62)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(8, [(55, 64), (56, 64), (56, 65), (55, 65), (53, 64), (54, 65), (57, 64), (57, 64)], 0.52, 0.56)
(7, [(55, 64), (56, 64), (55, 65), (55, 65), (54, 65), (57, 64), (57, 64)], 0.62, 0.7)
(3, [(56, 64), (57, 64), (57, 64)], 0.65, 0.71)
(3, [(55, 64), (55, 65), (55, 65)], 0.65, 0.71)
(6, [(55, 64), (56, 64), (55, 65), (55, 65), (53, 64), (57, 64)], 0.4, 0.62)
