,action_ATK_nearest,action_ATK_nearest_weakest
950F,0.0,0.0
C3F0,0.30000000000000004,0.0
F0C3,0.0,0.0
ABF0,0.0,1.3703818755658068
C90F,0.9951266116693998,0.0
F0AB,1.040692892539309,0.0
0FC9,0.0,0.3342023100715061
terminal,0.0,0.0
