,action_ATK_nearest,action_ATK_nearest_weakest
C3F0,0.0,0.30000000000000004
F046,0.6000000000000001,-0.30000000000000004
0F6C,0.0,0.9
8B0F,0.0,0.30000000000000004
46F0,0.0,0.0
