,action_ATK_nearest,action_ATK_nearest_weakest
AB0FF0,0.0,2.115
0F0F0F,-0.27269999999999994,1.8699730974478963
F0AB0F,3.42,0.8610378135254039
F00FAB,0.135,0.0
ABF00F,0.0,0.9
FFF0F0,-1.038,0.0
46FF0F,0.0,-0.26476500000000003
0FABF0,2.4678000000000004,0.0
