,action_ATK_nearest,action_ATK_nearest_weakest
460FFFF0,0.0,-3.0
C3FFF00F,-1.92,-3.0
F0F0FFF0,-2.892,-3.0
FFF0C30F,0.6000000000000001,0.0
46FFF00F,-3.0,0.0
ABF0F00F,0.0,-5.7
AB460F0F,1.2000000000000002,0.0
F0ABF00F,0.0,-3.0
C3AB0F0F,0.0,-3.0
C3F00FFF,0.0,0.0
