,action_ATK_nearest,action_ATK_nearest_weakest
AB0F,0.30000000000000004,0.9
FFF0,0.0,0.0
C30F,4.069755454842426,0.0
F0FF,0.0,-0.519
0FC3,0.0,1.340045292792539
F0F0,0.4207401289597833,3.249858069763552
terminal,0.0,0.0
