,action_ATK_nearest,action_ATK_nearest_weakest
F0AB,-0.30000000000000004,0.0
ABF0,-1.5,0.05999999999999994
F046,0.0,0.0
C3F0,0.9,0.0
F0C3,0.0,0.0
