,action_ATK_nearest,action_ATK_nearest_weakest
670F,0.0,0.6000000000000001
460F,2.78365994186292,0.0
F0F0,1.767736495885726,0.6000000000000001
0F46,-0.30000000000000004,1.6767736495885726
0FAB,0.0,0.0692192061
C30F,0.0,1.22869841731121
0FF0,0.0,0.4770906795351428
940F,1.0492445140625437,0.0
870F,0.0,0.0
0FC3,1.9105828575580093,0.0
